INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=0 t=7 var_idx=6 tp=0.804201 y_true=0.801286 y_pred=0.518707 diff=-0.282578 abs_err=0.282578
INFO | TOP_OK | split=test epoch=2 rank=3/3 b=0 t=1 var_idx=11 tp=0.756939 y_true=0.434329 y_pred=0.423566
INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.881167 diff=0.372571 abs_err=0.372571
INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.831810 diff=0.355132 abs_err=0.355132
INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.469583 diff=-0.290627 abs_err=0.290627
INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.551535 diff=-0.237868 abs_err=0.237868
INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.551537 diff=-0.235247 abs_err=0.235247
INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.543698 diff=-0.230376 abs_err=0.230376
INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.543721 diff=-0.212147 abs_err=0.212147
INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.544204 diff=0.212070 abs_err=0.212070
INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=0 t=17 var_idx=9 tp=0.892223 y_true=0.625194 y_pred=0.831662 diff=0.206468 abs_err=0.206468
INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=0 t=14 var_idx=9 tp=0.865216 y_true=0.630143 y_pred=0.831659 diff=0.201516 abs_err=0.201516
INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=42 t=13 var_idx=4 tp=0.857214 y_true=0.543430 y_pred=0.543429 diff=-0.000001 abs_err=0.000001
INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=55 t=9 var_idx=2 tp=0.828207 y_true=0.320668 y_pred=0.320685 diff=0.000017 abs_err=0.000017
INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=59 t=3 var_idx=2 tp=0.774444 y_true=0.332929 y_pred=0.332948 diff=0.000019 abs_err=0.000019
INFO | TOP_OK | split=test epoch=3 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.775885
INFO | TOP_OK | split=test epoch=3 rank=2/3 b=0 t=0 var_idx=7 tp=0.750188 y_true=0.544690 y_pred=0.532849
INFO | TOP_OK | split=test epoch=3 rank=3/3 b=0 t=0 var_idx=8 tp=0.750188 y_true=0.483026 y_pred=0.495810
INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.889386 diff=0.380790 abs_err=0.380790
INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.835792 diff=0.359114 abs_err=0.359114
INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.468143 diff=-0.292067 abs_err=0.292067
INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.559739 diff=-0.229664 abs_err=0.229664
INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.544754 diff=-0.229320 abs_err=0.229320
INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.559745 diff=-0.227040 abs_err=0.227040
INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.544774 diff=-0.211095 abs_err=0.211095
INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=0 t=17 var_idx=9 tp=0.892223 y_true=0.625194 y_pred=0.835576 diff=0.210382 abs_err=0.210382
INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.540717 diff=0.208582 abs_err=0.208582
INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=0 t=14 var_idx=9 tp=0.865216 y_true=0.630143 y_pred=0.835594 diff=0.205451 abs_err=0.205451
INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=35 t=26 var_idx=10 tp=0.978745 y_true=0.471667 y_pred=0.471668 diff=0.000000 abs_err=0.000000
INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=6 t=19 var_idx=10 tp=0.905726 y_true=0.502044 y_pred=0.502057 diff=0.000013 abs_err=0.000013
INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=8 t=25 var_idx=5 tp=0.953238 y_true=0.314541 y_pred=0.314559 diff=0.000018 abs_err=0.000018
INFO | TOP_OK | split=test epoch=4 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.785091
INFO | TOP_OK | split=test epoch=4 rank=2/3 b=0 t=0 var_idx=7 tp=0.750188 y_true=0.544690 y_pred=0.524798
INFO | TOP_OK | split=test epoch=4 rank=3/3 b=0 t=0 var_idx=8 tp=0.750188 y_true=0.483026 y_pred=0.468706
INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.881722 diff=0.373126 abs_err=0.373126
INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.830978 diff=0.354299 abs_err=0.354299
INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.470533 diff=-0.289677 abs_err=0.289677
INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.546329 diff=-0.227745 abs_err=0.227745
INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.565564 diff=-0.223840 abs_err=0.223840
INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.565573 diff=-0.221211 abs_err=0.221211
INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.546345 diff=-0.209523 abs_err=0.209523
INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.539364 diff=0.207229 abs_err=0.207229
INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=0 t=17 var_idx=9 tp=0.892223 y_true=0.625194 y_pred=0.823639 diff=0.198445 abs_err=0.198445
INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=0 t=14 var_idx=9 tp=0.865216 y_true=0.630143 y_pred=0.823661 diff=0.193518 abs_err=0.193518
INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=36 t=11 var_idx=4 tp=0.843461 y_true=0.479417 y_pred=0.479402 diff=-0.000015 abs_err=0.000015
INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=58 t=4 var_idx=8 tp=0.787697 y_true=0.474925 y_pred=0.474944 diff=0.000019 abs_err=0.000019
INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=52 t=24 var_idx=9 tp=0.945236 y_true=0.766456 y_pred=0.766434 diff=-0.000022 abs_err=0.000022
INFO | TOP_OK | split=test epoch=5 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.781510
INFO | TOP_OK | split=test epoch=5 rank=2/3 b=0 t=1 var_idx=9 tp=0.756939 y_true=0.802629 y_pred=0.823667
INFO | TOP_OK | split=test epoch=5 rank=3/3 b=0 t=1 var_idx=11 tp=0.756939 y_true=0.434329 y_pred=0.431617
INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.883819 diff=0.375223 abs_err=0.375223
INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.824714 diff=0.348035 abs_err=0.348035
INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.477729 diff=-0.282481 abs_err=0.282481
INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.539548 diff=-0.234526 abs_err=0.234526
INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.562669 diff=-0.226735 abs_err=0.226735
INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.562681 diff=-0.224104 abs_err=0.224104
INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.539562 diff=-0.216306 abs_err=0.216306
INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.531246 diff=0.199111 abs_err=0.199111
INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=60 t=18 var_idx=9 tp=0.889222 y_true=0.354205 y_pred=0.539570 diff=0.185366 abs_err=0.185366
INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=0 t=17 var_idx=9 tp=0.892223 y_true=0.625194 y_pred=0.810277 diff=0.185083 abs_err=0.185083
INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=38 t=3 var_idx=5 tp=0.775944 y_true=0.318145 y_pred=0.318148 diff=0.000004 abs_err=0.000004
INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=54 t=10 var_idx=2 tp=0.834959 y_true=0.309875 y_pred=0.309883 diff=0.000008 abs_err=0.000008
INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=55 t=2 var_idx=2 tp=0.774194 y_true=0.309751 y_pred=0.309740 diff=-0.000011 abs_err=0.000011
INFO | TOP_OK | split=test epoch=6 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.816979
INFO | TOP_OK | split=test epoch=6 rank=2/3 b=0 t=0 var_idx=7 tp=0.750188 y_true=0.544690 y_pred=0.526614
INFO | TOP_OK | split=test epoch=6 rank=3/3 b=0 t=0 var_idx=8 tp=0.750188 y_true=0.483026 y_pred=0.467297
INFO | TOP_ERR | split=test epoch=12 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.896605 diff=0.388009 abs_err=0.388009
INFO | TOP_ERR | split=test epoch=12 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.828901 diff=0.352222 abs_err=0.352222
INFO | TOP_ERR | split=test epoch=12 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.477421 diff=-0.282789 abs_err=0.282789
INFO | TOP_ERR | split=test epoch=12 rank=4/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.531702 diff=-0.242371 abs_err=0.242371
INFO | TOP_ERR | split=test epoch=12 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.559264 diff=-0.230139 abs_err=0.230139
INFO | TOP_ERR | split=test epoch=12 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.559284 diff=-0.227500 abs_err=0.227500
INFO | TOP_ERR | split=test epoch=12 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.531725 diff=-0.224143 abs_err=0.224143
INFO | TOP_ERR | split=test epoch=12 rank=8/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.523026 diff=0.190891 abs_err=0.190891
INFO | TOP_ERR | split=test epoch=12 rank=9/10 b=4 t=15 var_idx=10 tp=0.892223 y_true=0.672315 y_pred=0.493216 diff=-0.179099 abs_err=0.179099
INFO | TOP_ERR | split=test epoch=12 rank=10/10 b=60 t=18 var_idx=9 tp=0.889222 y_true=0.354205 y_pred=0.531746 diff=0.177541 abs_err=0.177541
INFO | TOP_BEST | split=test epoch=12 rank=1/3 b=10 t=28 var_idx=1 tp=0.973493 y_true=0.536197 y_pred=0.536198 diff=0.000001 abs_err=0.000001
INFO | TOP_BEST | split=test epoch=12 rank=2/3 b=19 t=15 var_idx=10 tp=0.870218 y_true=0.555911 y_pred=0.555904 diff=-0.000007 abs_err=0.000007
INFO | TOP_BEST | split=test epoch=12 rank=3/3 b=5 t=11 var_idx=11 tp=0.858465 y_true=0.424943 y_pred=0.424933 diff=-0.000010 abs_err=0.000010
INFO | TOP_OK | split=test epoch=12 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.834605
INFO | TOP_OK | split=test epoch=12 rank=2/3 b=0 t=0 var_idx=7 tp=0.750188 y_true=0.544690 y_pred=0.519366
INFO | TOP_OK | split=test epoch=12 rank=3/3 b=0 t=1 var_idx=9 tp=0.756939 y_true=0.802629 y_pred=0.801126
INFO | TOP_ERR | split=test epoch=17 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.860822 diff=0.352226 abs_err=0.352226
INFO | TOP_ERR | split=test epoch=17 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.806207 diff=0.329528 abs_err=0.329528
INFO | TOP_ERR | split=test epoch=17 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.470051 diff=-0.290159 abs_err=0.290159
INFO | TOP_ERR | split=test epoch=17 rank=4/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.523960 diff=-0.250114 abs_err=0.250114
INFO | TOP_ERR | split=test epoch=17 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.551365 diff=-0.238038 abs_err=0.238038
INFO | TOP_ERR | split=test epoch=17 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.551355 diff=-0.235430 abs_err=0.235430
INFO | TOP_ERR | split=test epoch=17 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.524001 diff=-0.231867 abs_err=0.231867
INFO | TOP_ERR | split=test epoch=17 rank=8/10 b=32 t=25 var_idx=0 tp=0.958240 y_true=0.843053 y_pred=0.655833 diff=-0.187219 abs_err=0.187219
INFO | TOP_ERR | split=test epoch=17 rank=9/10 b=32 t=23 var_idx=0 tp=0.931233 y_true=0.841334 y_pred=0.655857 diff=-0.185477 abs_err=0.185477
INFO | TOP_ERR | split=test epoch=17 rank=10/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.516370 diff=0.184235 abs_err=0.184235
INFO | TOP_BEST | split=test epoch=17 rank=1/3 b=32 t=22 var_idx=3 tp=0.924481 y_true=0.656778 y_pred=0.656780 diff=0.000002 abs_err=0.000002
INFO | TOP_BEST | split=test epoch=17 rank=2/3 b=49 t=18 var_idx=3 tp=0.918230 y_true=0.730035 y_pred=0.730047 diff=0.000012 abs_err=0.000012
INFO | TOP_BEST | split=test epoch=17 rank=3/3 b=10 t=27 var_idx=5 tp=0.966742 y_true=0.301796 y_pred=0.301782 diff=-0.000013 abs_err=0.000013
INFO | TOP_OK | split=test epoch=17 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.812060
INFO | TOP_OK | split=test epoch=17 rank=2/3 b=0 t=1 var_idx=9 tp=0.756939 y_true=0.802629 y_pred=0.770800
INFO | TOP_OK | split=test epoch=17 rank=3/3 b=0 t=1 var_idx=10 tp=0.756939 y_true=0.505180 y_pred=0.523530
INFO | TOP_ERR | split=test epoch=23 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.870897 diff=0.362301 abs_err=0.362301
INFO | TOP_ERR | split=test epoch=23 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.807538 diff=0.330860 abs_err=0.330860
INFO | TOP_ERR | split=test epoch=23 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.494833 diff=-0.265377 abs_err=0.265377
INFO | TOP_ERR | split=test epoch=23 rank=4/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.774074 y_pred=0.531982 diff=-0.242091 abs_err=0.242091
INFO | TOP_ERR | split=test epoch=23 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.789403 y_pred=0.562422 diff=-0.226982 abs_err=0.226982
INFO | TOP_ERR | split=test epoch=23 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.786784 y_pred=0.562428 diff=-0.224356 abs_err=0.224356
INFO | TOP_ERR | split=test epoch=23 rank=7/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.755868 y_pred=0.532009 diff=-0.223859 abs_err=0.223859
INFO | TOP_ERR | split=test epoch=23 rank=8/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.332135 y_pred=0.525627 diff=0.193492 abs_err=0.193492
INFO | TOP_ERR | split=test epoch=23 rank=9/10 b=32 t=25 var_idx=0 tp=0.958240 y_true=0.843053 y_pred=0.660495 diff=-0.182557 abs_err=0.182557
INFO | TOP_ERR | split=test epoch=23 rank=10/10 b=32 t=23 var_idx=0 tp=0.931233 y_true=0.841334 y_pred=0.660519 diff=-0.180815 abs_err=0.180815
INFO | TOP_BEST | split=test epoch=23 rank=1/3 b=50 t=9 var_idx=5 tp=0.830208 y_true=0.325007 y_pred=0.325006 diff=-0.000001 abs_err=0.000001
INFO | TOP_BEST | split=test epoch=23 rank=2/3 b=57 t=20 var_idx=10 tp=0.909477 y_true=0.515866 y_pred=0.515868 diff=0.000002 abs_err=0.000002
INFO | TOP_BEST | split=test epoch=23 rank=3/3 b=21 t=22 var_idx=1 tp=0.951238 y_true=0.466264 y_pred=0.466277 diff=0.000014 abs_err=0.000014
INFO | TOP_OK | split=test epoch=23 rank=1/3 b=0 t=0 var_idx=6 tp=0.750188 y_true=0.799446 y_pred=0.825167
INFO | TOP_OK | split=test epoch=23 rank=2/3 b=0 t=0 var_idx=7 tp=0.750188 y_true=0.544690 y_pred=0.531589
INFO | TOP_OK | split=test epoch=23 rank=3/3 b=0 t=1 var_idx=9 tp=0.756939 y_true=0.802629 y_pred=0.771994
INFO | TOP_ERR | split=test epoch=26 rank=1/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.508596 y_pred=0.871134 diff=0.362538 abs_err=0.362538
INFO | TOP_ERR | split=test epoch=26 rank=2/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.476679 y_pred=0.809017 diff=0.332338 abs_err=0.332338
INFO | TOP_ERR | split=test epoch=26 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.760210 y_pred=0.499138 diff=-0.261072 abs_err=0.261072
