INFO | SYSTEM | epoch=0 time=48.87s lr=0.0001 grad_norm=0.061074 mask_ratio_lastbatch=0.174268 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3488.00 cuda_mem_max_alloc_mb=3183.65
INFO | SYSTEM | epoch=18 time=43.44s lr=5e-05 grad_norm=0.013086 mask_ratio_lastbatch=0.171159 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=19 time=43.31s lr=5e-05 grad_norm=0.025741 mask_ratio_lastbatch=0.175823 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=20 time=43.63s lr=5e-05 grad_norm=0.027895 mask_ratio_lastbatch=0.166159 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=21 time=43.48s lr=5e-05 grad_norm=0.170707 mask_ratio_lastbatch=0.173079 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=22 time=43.59s lr=5e-05 grad_norm=0.121607 mask_ratio_lastbatch=0.170000 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=23 time=43.42s lr=2.5e-05 grad_norm=0.038125 mask_ratio_lastbatch=0.158902 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=24 time=43.68s lr=2.5e-05 grad_norm=0.165455 mask_ratio_lastbatch=0.174573 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=25 time=43.70s lr=2.5e-05 grad_norm=0.168600 mask_ratio_lastbatch=0.154848 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=26 time=43.62s lr=2.5e-05 grad_norm=0.048212 mask_ratio_lastbatch=0.162683 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=27 time=43.58s lr=2.5e-05 grad_norm=0.026280 mask_ratio_lastbatch=0.180732 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=28 time=43.54s lr=2.5e-05 grad_norm=0.018622 mask_ratio_lastbatch=0.168750 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=29 time=43.68s lr=2.5e-05 grad_norm=0.097000 mask_ratio_lastbatch=0.166494 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=30 time=43.63s lr=2.5e-05 grad_norm=0.014109 mask_ratio_lastbatch=0.175427 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=31 time=43.70s lr=2.5e-05 grad_norm=0.058098 mask_ratio_lastbatch=0.161159 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=32 time=43.17s lr=2.5e-05 grad_norm=0.022142 mask_ratio_lastbatch=0.186524 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=33 time=43.14s lr=1.25e-05 grad_norm=0.020481 mask_ratio_lastbatch=0.179695 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=34 time=43.15s lr=1.25e-05 grad_norm=0.017527 mask_ratio_lastbatch=0.173811 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
