2025-12-22 03:37:53,604 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.087288 diff=-0.912712 abs_err=0.912712
2025-12-22 03:37:53,606 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=2 t=4 var_idx=53 tp=1.125000 y_true=0.032258 y_pred=0.032368 diff=0.000110 abs_err=0.000110
2025-12-22 03:37:53,606 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=2 t=1 var_idx=53 tp=1.041667 y_true=0.032258 y_pred=0.032038 diff=-0.000221 abs_err=0.000221
2025-12-22 03:37:53,606 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 03:41:11,307 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.072424 diff=-0.927576 abs_err=0.927576
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=3 t=59 var_idx=62 tp=1.388889 y_true=0.857988 y_pred=0.421423 diff=-0.436565 abs_err=0.436565
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=3 t=54 var_idx=62 tp=1.368056 y_true=0.857988 y_pred=0.421485 diff=-0.436503 abs_err=0.436503
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=3 t=19 var_idx=62 tp=1.106250 y_true=0.857988 y_pred=0.421841 diff=-0.436148 abs_err=0.436148
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=3 t=24 var_idx=62 tp=1.127083 y_true=0.857988 y_pred=0.421844 diff=-0.436144 abs_err=0.436144
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.208184 diff=-0.413401 abs_err=0.413401
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.414269 diff=-0.384927 abs_err=0.384927
2025-12-22 03:41:11,308 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.414334 diff=-0.384862 abs_err=0.384862
2025-12-22 03:41:11,309 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.182032 diff=-0.373523 abs_err=0.373523
2025-12-22 03:41:11,309 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.182169 diff=-0.373387 abs_err=0.373387
2025-12-22 03:41:11,309 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=1 t=64 var_idx=16 tp=1.805556 y_true=0.466960 y_pred=0.466962 diff=0.000001 abs_err=0.000001
2025-12-22 03:41:11,309 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=3 t=30 var_idx=68 tp=1.156945 y_true=0.133333 y_pred=0.133402 diff=0.000069 abs_err=0.000069
2025-12-22 03:41:11,309 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=3 t=15 var_idx=20 tp=1.093750 y_true=0.687500 y_pred=0.687643 diff=0.000143 abs_err=0.000143
2025-12-22 03:41:11,309 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-22 03:44:35,018 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.068278 diff=-0.931722 abs_err=0.931722
2025-12-22 03:44:35,018 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.142315 diff=-0.479271 abs_err=0.479271
2025-12-22 03:44:35,018 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.355735 diff=-0.394265 abs_err=0.394265
2025-12-22 03:44:35,018 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.191828 diff=-0.363728 abs_err=0.363728
2025-12-22 03:44:35,019 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.192029 diff=-0.363526 abs_err=0.363526
2025-12-22 03:44:35,019 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=3 t=59 var_idx=62 tp=1.388889 y_true=0.857988 y_pred=0.500431 diff=-0.357558 abs_err=0.357558
2025-12-22 03:44:35,019 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=3 t=54 var_idx=62 tp=1.368056 y_true=0.857988 y_pred=0.500513 diff=-0.357475 abs_err=0.357475
2025-12-22 03:44:35,019 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=3 t=24 var_idx=62 tp=1.127083 y_true=0.857988 y_pred=0.501379 diff=-0.356609 abs_err=0.356609
2025-12-22 03:44:35,019 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=3 t=19 var_idx=62 tp=1.106250 y_true=0.857988 y_pred=0.501448 diff=-0.356540 abs_err=0.356540
2025-12-22 03:44:35,019 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.445395 diff=-0.353802 abs_err=0.353802
2025-12-22 03:44:35,020 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=2 t=2 var_idx=8 tp=1.065972 y_true=0.177305 y_pred=0.177211 diff=-0.000094 abs_err=0.000094
2025-12-22 03:44:35,020 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=2 t=21 var_idx=53 tp=1.750000 y_true=0.032258 y_pred=0.032383 diff=0.000125 abs_err=0.000125
2025-12-22 03:44:35,020 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=1 t=9 var_idx=27 tp=1.502084 y_true=0.017997 y_pred=0.018299 diff=0.000302 abs_err=0.000302
2025-12-22 03:44:35,020 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-22 03:47:50,522 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.056108 diff=-0.943892 abs_err=0.943892
2025-12-22 03:47:50,522 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.156763 diff=-0.464822 abs_err=0.464822
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.214007 diff=-0.341548 abs_err=0.341548
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.214247 diff=-0.341308 abs_err=0.341308
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.409624 diff=-0.340376 abs_err=0.340376
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.178690 diff=-0.321227 abs_err=0.321227
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.178706 diff=-0.321211 abs_err=0.321211
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.500913 diff=-0.298284 abs_err=0.298284
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.500954 diff=-0.298243 abs_err=0.298243
2025-12-22 03:47:50,523 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.473456 diff=0.267178 abs_err=0.267178
2025-12-22 03:47:50,524 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=2 t=9 var_idx=53 tp=1.250000 y_true=0.032258 y_pred=0.032278 diff=0.000020 abs_err=0.000020
2025-12-22 03:47:50,524 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=2 t=8 var_idx=53 tp=1.208333 y_true=0.032258 y_pred=0.032200 diff=-0.000058 abs_err=0.000058
2025-12-22 03:47:50,524 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=2 t=4 var_idx=53 tp=1.125000 y_true=0.032258 y_pred=0.032043 diff=-0.000215 abs_err=0.000215
2025-12-22 03:47:50,524 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-22 03:57:09,367 | INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.092099 diff=-0.907901 abs_err=0.907901
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.168163 diff=-0.453423 abs_err=0.453423
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.405949 diff=-0.393248 abs_err=0.393248
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.406060 diff=-0.393137 abs_err=0.393137
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.162765 diff=-0.337151 abs_err=0.337151
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.162821 diff=-0.337096 abs_err=0.337096
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.220019 diff=-0.335537 abs_err=0.335537
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.220286 diff=-0.335270 abs_err=0.335270
2025-12-22 03:57:09,368 | INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.427706 diff=-0.322294 abs_err=0.322294
2025-12-22 03:57:09,369 | INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.503558 diff=0.297280 abs_err=0.297280
2025-12-22 03:57:09,369 | INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=3 t=15 var_idx=19 tp=1.093750 y_true=0.650000 y_pred=0.649929 diff=-0.000071 abs_err=0.000071
2025-12-22 03:57:09,369 | INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=3 t=1 var_idx=37 tp=1.000695 y_true=0.500000 y_pred=0.499878 diff=-0.000122 abs_err=0.000122
2025-12-22 03:57:09,369 | INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=2 t=18 var_idx=53 tp=1.666667 y_true=0.038710 y_pred=0.038227 diff=-0.000483 abs_err=0.000483
2025-12-22 03:57:09,369 | INFO | TOP_OK | split=test epoch=6 none_found (no exact matches)
2025-12-22 04:25:06,708 | INFO | TOP_ERR | split=test epoch=15 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.112161 diff=-0.887839 abs_err=0.887839
2025-12-22 04:25:06,708 | INFO | TOP_ERR | split=test epoch=15 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.160754 diff=-0.460832 abs_err=0.460832
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.177844 diff=-0.377712 abs_err=0.377712
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.178110 diff=-0.377445 abs_err=0.377445
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=5/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.432439 diff=-0.366758 abs_err=0.366758
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=6/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.432558 diff=-0.366639 abs_err=0.366639
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=7/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.170482 diff=-0.329435 abs_err=0.329435
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=8/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.170560 diff=-0.329357 abs_err=0.329356
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=9/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.425333 diff=-0.324667 abs_err=0.324667
2025-12-22 04:25:06,709 | INFO | TOP_ERR | split=test epoch=15 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.472292 diff=0.266014 abs_err=0.266014
2025-12-22 04:25:06,710 | INFO | TOP_BEST | split=test epoch=15 rank=1/3 b=2 t=2 var_idx=3 tp=1.065972 y_true=0.500000 y_pred=0.500078 diff=0.000078 abs_err=0.000078
2025-12-22 04:25:06,710 | INFO | TOP_BEST | split=test epoch=15 rank=2/3 b=2 t=18 var_idx=53 tp=1.666667 y_true=0.038710 y_pred=0.038466 diff=-0.000244 abs_err=0.000244
2025-12-22 04:25:06,710 | INFO | TOP_BEST | split=test epoch=15 rank=3/3 b=2 t=2 var_idx=16 tp=1.065972 y_true=0.358297 y_pred=0.358614 diff=0.000318 abs_err=0.000318
2025-12-22 04:25:06,710 | INFO | TOP_OK | split=test epoch=15 none_found (no exact matches)
2025-12-22 04:37:34,854 | INFO | TOP_ERR | split=test epoch=19 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.111552 diff=-0.888448 abs_err=0.888448
2025-12-22 04:37:34,854 | INFO | TOP_ERR | split=test epoch=19 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.139460 diff=-0.482126 abs_err=0.482126
2025-12-22 04:37:34,854 | INFO | TOP_ERR | split=test epoch=19 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.155280 diff=-0.400276 abs_err=0.400276
2025-12-22 04:37:34,854 | INFO | TOP_ERR | split=test epoch=19 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.155599 diff=-0.399957 abs_err=0.399957
2025-12-22 04:37:34,855 | INFO | TOP_ERR | split=test epoch=19 rank=5/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.354031 diff=-0.395969 abs_err=0.395969
2025-12-22 04:37:34,855 | INFO | TOP_ERR | split=test epoch=19 rank=6/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.442792 diff=-0.356405 abs_err=0.356405
2025-12-22 04:37:34,855 | INFO | TOP_ERR | split=test epoch=19 rank=7/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.442925 diff=-0.356272 abs_err=0.356272
2025-12-22 04:37:34,855 | INFO | TOP_ERR | split=test epoch=19 rank=8/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.177756 diff=-0.322161 abs_err=0.322161
2025-12-22 04:37:34,855 | INFO | TOP_ERR | split=test epoch=19 rank=9/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.177920 diff=-0.321997 abs_err=0.321997
2025-12-22 04:37:34,855 | INFO | TOP_ERR | split=test epoch=19 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.488712 diff=0.282434 abs_err=0.282434
2025-12-22 04:37:34,856 | INFO | TOP_BEST | split=test epoch=19 rank=1/3 b=2 t=2 var_idx=3 tp=1.065972 y_true=0.500000 y_pred=0.500003 diff=0.000003 abs_err=0.000003
2025-12-22 04:37:34,856 | INFO | TOP_BEST | split=test epoch=19 rank=2/3 b=2 t=2 var_idx=25 tp=1.065972 y_true=0.517483 y_pred=0.517752 diff=0.000270 abs_err=0.000270
2025-12-22 04:37:34,856 | INFO | TOP_BEST | split=test epoch=19 rank=3/3 b=1 t=7 var_idx=32 tp=1.482639 y_true=0.797500 y_pred=0.797219 diff=-0.000281 abs_err=0.000281
2025-12-22 04:37:34,856 | INFO | TOP_OK | split=test epoch=19 none_found (no exact matches)
2025-12-22 05:08:34,931 | INFO | TOP_ERR | split=test epoch=29 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.123328 diff=-0.876672 abs_err=0.876672
2025-12-22 05:08:34,931 | INFO | TOP_ERR | split=test epoch=29 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.162855 diff=-0.458731 abs_err=0.458731
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.165707 diff=-0.389849 abs_err=0.389849
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.166022 diff=-0.389534 abs_err=0.389534
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=5/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.434119 diff=-0.365078 abs_err=0.365078
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=6/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.434247 diff=-0.364949 abs_err=0.364949
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=7/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.164773 diff=-0.335144 abs_err=0.335144
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=8/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.164974 diff=-0.334943 abs_err=0.334943
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=9/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.431927 diff=-0.318073 abs_err=0.318073
2025-12-22 05:08:34,932 | INFO | TOP_ERR | split=test epoch=29 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.506980 diff=0.300702 abs_err=0.300702
2025-12-22 05:08:34,933 | INFO | TOP_BEST | split=test epoch=29 rank=1/3 b=2 t=18 var_idx=53 tp=1.666667 y_true=0.038710 y_pred=0.038787 diff=0.000077 abs_err=0.000077
2025-12-22 05:08:34,933 | INFO | TOP_BEST | split=test epoch=29 rank=2/3 b=3 t=84 var_idx=4 tp=1.632639 y_true=0.025180 y_pred=0.024730 diff=-0.000450 abs_err=0.000450
2025-12-22 05:08:34,933 | INFO | TOP_BEST | split=test epoch=29 rank=3/3 b=1 t=110 var_idx=42 tp=1.961806 y_true=0.086202 y_pred=0.086724 diff=0.000522 abs_err=0.000522
2025-12-22 05:08:34,933 | INFO | TOP_OK | split=test epoch=29 rank=1/3 b=1 t=2 var_idx=49 tp=1.672917 y_true=0.312500 y_pred=0.312500
2025-12-22 05:11:53,259 | INFO | TOP_ERR | split=test epoch=30 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.118097 diff=-0.881903 abs_err=0.881903
2025-12-22 05:11:53,260 | INFO | TOP_ERR | split=test epoch=30 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.168111 diff=-0.453474 abs_err=0.453474
2025-12-22 05:11:53,260 | INFO | TOP_ERR | split=test epoch=30 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.152994 diff=-0.402562 abs_err=0.402562
2025-12-22 05:11:53,260 | INFO | TOP_ERR | split=test epoch=30 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.153257 diff=-0.402299 abs_err=0.402299
2025-12-22 05:11:53,260 | INFO | TOP_ERR | split=test epoch=30 rank=5/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.119967 diff=-0.379949 abs_err=0.379949
2025-12-22 05:11:53,260 | INFO | TOP_ERR | split=test epoch=30 rank=6/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.120074 diff=-0.379843 abs_err=0.379843
2025-12-22 05:11:53,261 | INFO | TOP_ERR | split=test epoch=30 rank=7/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.426600 diff=-0.372597 abs_err=0.372597
2025-12-22 05:11:53,261 | INFO | TOP_ERR | split=test epoch=30 rank=8/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.426729 diff=-0.372468 abs_err=0.372468
2025-12-22 05:11:53,261 | INFO | TOP_ERR | split=test epoch=30 rank=9/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.406958 diff=-0.343042 abs_err=0.343042
2025-12-22 05:11:53,261 | INFO | TOP_ERR | split=test epoch=30 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.481250 diff=0.274972 abs_err=0.274972
2025-12-22 05:11:53,261 | INFO | TOP_BEST | split=test epoch=30 rank=1/3 b=3 t=15 var_idx=4 tp=1.093750 y_true=0.021583 y_pred=0.021596 diff=0.000013 abs_err=0.000013
2025-12-22 05:11:53,262 | INFO | TOP_BEST | split=test epoch=30 rank=2/3 b=1 t=9 var_idx=27 tp=1.502084 y_true=0.017997 y_pred=0.017715 diff=-0.000282 abs_err=0.000282
2025-12-22 05:11:53,262 | INFO | TOP_BEST | split=test epoch=30 rank=3/3 b=2 t=18 var_idx=53 tp=1.666667 y_true=0.038710 y_pred=0.039014 diff=0.000305 abs_err=0.000305
2025-12-22 05:11:53,262 | INFO | TOP_OK | split=test epoch=30 none_found (no exact matches)
2025-12-22 05:18:20,651 | INFO | TOP_ERR | split=test epoch=32 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.118073 diff=-0.881927 abs_err=0.881927
2025-12-22 05:18:20,652 | INFO | TOP_ERR | split=test epoch=32 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.157246 diff=-0.464339 abs_err=0.464339
2025-12-22 05:18:20,652 | INFO | TOP_ERR | split=test epoch=32 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.146258 diff=-0.409298 abs_err=0.409298
2025-12-22 05:18:20,652 | INFO | TOP_ERR | split=test epoch=32 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.146522 diff=-0.409033 abs_err=0.409033
2025-12-22 05:18:20,652 | INFO | TOP_ERR | split=test epoch=32 rank=5/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.426691 diff=-0.372506 abs_err=0.372506
2025-12-22 05:18:20,652 | INFO | TOP_ERR | split=test epoch=32 rank=6/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.426821 diff=-0.372376 abs_err=0.372376
2025-12-22 05:18:20,652 | INFO | TOP_ERR | split=test epoch=32 rank=7/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.397873 diff=-0.352127 abs_err=0.352127
2025-12-22 05:18:20,653 | INFO | TOP_ERR | split=test epoch=32 rank=8/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.149245 diff=-0.350672 abs_err=0.350672
2025-12-22 05:18:20,653 | INFO | TOP_ERR | split=test epoch=32 rank=9/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.149434 diff=-0.350482 abs_err=0.350482
2025-12-22 05:18:20,653 | INFO | TOP_ERR | split=test epoch=32 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.494646 diff=0.288368 abs_err=0.288368
2025-12-22 05:18:20,653 | INFO | TOP_BEST | split=test epoch=32 rank=1/3 b=1 t=64 var_idx=16 tp=1.805556 y_true=0.466960 y_pred=0.467085 diff=0.000124 abs_err=0.000124
