2025-12-22 03:39:02,298 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.056382 diff=-0.943618 abs_err=0.943618
2025-12-22 03:43:09,118 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=2 t=8 var_idx=53 tp=1.208333 y_true=0.032258 y_pred=0.032200 diff=-0.000058 abs_err=0.000058
2025-12-22 03:43:09,118 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=2 t=9 var_idx=53 tp=1.250000 y_true=0.032258 y_pred=0.032419 diff=0.000161 abs_err=0.000161
2025-12-22 03:43:09,118 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-22 03:50:59,514 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.107001 diff=-0.892999 abs_err=0.892999
2025-12-22 03:50:59,515 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.175322 diff=-0.446264 abs_err=0.446264
2025-12-22 03:50:59,515 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.388005 diff=-0.361995 abs_err=0.361995
2025-12-22 03:50:59,515 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.194439 diff=-0.361116 abs_err=0.361116
2025-12-22 03:50:59,515 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.194447 diff=-0.361109 abs_err=0.361109
2025-12-22 03:50:59,515 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.449653 diff=-0.349544 abs_err=0.349544
2025-12-22 03:50:59,516 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.449658 diff=-0.349539 abs_err=0.349539
2025-12-22 03:50:59,516 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.502077 diff=0.295798 abs_err=0.295798
2025-12-22 03:50:59,516 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=1 t=0 var_idx=56 tp=1.000000 y_true=0.655172 y_pred=0.419288 diff=-0.235884 abs_err=0.235884
2025-12-22 03:50:59,516 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=3 t=0 var_idx=55 tp=1.000000 y_true=0.000000 y_pred=0.218100 diff=0.218100 abs_err=0.218100
2025-12-22 03:50:59,516 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=2 t=21 var_idx=53 tp=1.750000 y_true=0.032258 y_pred=0.032280 diff=0.000022 abs_err=0.000022
2025-12-22 03:50:59,517 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=1 t=1 var_idx=50 tp=1.359722 y_true=0.198795 y_pred=0.198619 diff=-0.000176 abs_err=0.000176
2025-12-22 03:50:59,517 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=1 t=22 var_idx=45 tp=1.666667 y_true=0.198610 y_pred=0.198823 diff=0.000214 abs_err=0.000214
2025-12-22 03:50:59,517 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-22 03:55:09,528 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.111127 diff=-0.888873 abs_err=0.888873
2025-12-22 03:55:09,528 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.174475 diff=-0.447110 abs_err=0.447110
2025-12-22 03:55:09,528 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.169990 diff=-0.385566 abs_err=0.385566
2025-12-22 03:55:09,528 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.169994 diff=-0.385561 abs_err=0.385561
2025-12-22 03:55:09,529 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.422931 diff=-0.376266 abs_err=0.376266
2025-12-22 03:55:09,529 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.422935 diff=-0.376262 abs_err=0.376262
2025-12-22 03:55:09,529 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.413963 diff=-0.336037 abs_err=0.336037
2025-12-22 03:55:09,529 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.199613 diff=-0.300304 abs_err=0.300304
2025-12-22 03:55:09,529 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.199628 diff=-0.300289 abs_err=0.300289
2025-12-22 03:55:09,529 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.483252 diff=0.276974 abs_err=0.276974
2025-12-22 03:55:09,530 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=3 t=84 var_idx=13 tp=1.632639 y_true=0.046429 y_pred=0.046455 diff=0.000027 abs_err=0.000027
2025-12-22 03:55:09,530 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=2 t=2 var_idx=10 tp=1.065972 y_true=0.036034 y_pred=0.036185 diff=0.000151 abs_err=0.000151
2025-12-22 03:55:09,530 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=1 t=9 var_idx=19 tp=1.502084 y_true=0.616667 y_pred=0.616885 diff=0.000218 abs_err=0.000218
2025-12-22 03:55:09,530 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
2025-12-22 03:59:25,946 | INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.065464 diff=-0.934536 abs_err=0.934536
2025-12-22 03:59:25,947 | INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.204902 diff=-0.416683 abs_err=0.416683
2025-12-22 03:59:25,947 | INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.429834 diff=-0.369363 abs_err=0.369363
2025-12-22 03:59:25,947 | INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.429899 diff=-0.369298 abs_err=0.369298
2025-12-22 03:59:25,948 | INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.197743 diff=-0.357813 abs_err=0.357813
2025-12-22 03:59:25,948 | INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.197752 diff=-0.357804 abs_err=0.357804
2025-12-22 03:59:25,948 | INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.165506 diff=-0.334411 abs_err=0.334411
2025-12-22 03:59:25,948 | INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.165577 diff=-0.334340 abs_err=0.334340
2025-12-22 03:59:25,948 | INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.418292 diff=-0.331708 abs_err=0.331708
2025-12-22 03:59:25,948 | INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.496900 diff=0.290622 abs_err=0.290622
2025-12-22 03:59:25,949 | INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=2 t=2 var_idx=31 tp=1.065972 y_true=0.001360 y_pred=0.001349 diff=-0.000011 abs_err=0.000011
2025-12-22 03:59:25,949 | INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=1 t=1 var_idx=49 tp=1.359722 y_true=0.325000 y_pred=0.325033 diff=0.000033 abs_err=0.000033
2025-12-22 03:59:25,949 | INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=3 t=1 var_idx=44 tp=1.000695 y_true=0.266667 y_pred=0.267085 diff=0.000418 abs_err=0.000418
2025-12-22 03:59:25,949 | INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
2025-12-22 04:34:06,565 | INFO | TOP_ERR | split=test epoch=14 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.113588 diff=-0.886412 abs_err=0.886412
2025-12-22 04:34:06,566 | INFO | TOP_ERR | split=test epoch=14 rank=2/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.409930 diff=-0.389267 abs_err=0.389267
2025-12-22 04:34:06,566 | INFO | TOP_ERR | split=test epoch=14 rank=3/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.409934 diff=-0.389263 abs_err=0.389263
2025-12-22 04:34:06,566 | INFO | TOP_ERR | split=test epoch=14 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.168941 diff=-0.386614 abs_err=0.386614
2025-12-22 04:34:06,566 | INFO | TOP_ERR | split=test epoch=14 rank=5/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.168986 diff=-0.386570 abs_err=0.386570
2025-12-22 04:34:06,566 | INFO | TOP_ERR | split=test epoch=14 rank=6/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.245960 diff=-0.375625 abs_err=0.375625
2025-12-22 04:34:06,567 | INFO | TOP_ERR | split=test epoch=14 rank=7/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.188146 diff=-0.311770 abs_err=0.311770
2025-12-22 04:34:06,567 | INFO | TOP_ERR | split=test epoch=14 rank=8/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.188157 diff=-0.311759 abs_err=0.311759
2025-12-22 04:34:06,567 | INFO | TOP_ERR | split=test epoch=14 rank=9/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.493684 diff=0.287406 abs_err=0.287406
2025-12-22 04:34:06,567 | INFO | TOP_ERR | split=test epoch=14 rank=10/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.484182 diff=-0.265818 abs_err=0.265818
2025-12-22 04:34:06,567 | INFO | TOP_BEST | split=test epoch=14 rank=1/3 b=1 t=11 var_idx=25 tp=1.538889 y_true=0.489510 y_pred=0.489373 diff=-0.000138 abs_err=0.000138
2025-12-22 04:34:06,568 | INFO | TOP_BEST | split=test epoch=14 rank=2/3 b=1 t=64 var_idx=26 tp=1.805556 y_true=0.477488 y_pred=0.477634 diff=0.000146 abs_err=0.000146
2025-12-22 04:34:06,568 | INFO | TOP_BEST | split=test epoch=14 rank=3/3 b=1 t=8 var_idx=25 tp=1.489583 y_true=0.489510 y_pred=0.489324 diff=-0.000187 abs_err=0.000187
2025-12-22 04:34:06,568 | INFO | TOP_OK | split=test epoch=14 none_found (no exact matches)
2025-12-22 05:12:39,800 | INFO | TOP_ERR | split=test epoch=24 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.176170 diff=-0.823830 abs_err=0.823830
2025-12-22 05:12:39,801 | INFO | TOP_ERR | split=test epoch=24 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.172671 diff=-0.448914 abs_err=0.448914
2025-12-22 05:12:39,801 | INFO | TOP_ERR | split=test epoch=24 rank=3/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.371923 diff=-0.378077 abs_err=0.378077
2025-12-22 05:12:39,801 | INFO | TOP_ERR | split=test epoch=24 rank=4/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.426967 diff=-0.372229 abs_err=0.372229
2025-12-22 05:12:39,801 | INFO | TOP_ERR | split=test epoch=24 rank=5/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.426972 diff=-0.372225 abs_err=0.372225
2025-12-22 05:12:39,801 | INFO | TOP_ERR | split=test epoch=24 rank=6/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.187265 diff=-0.368291 abs_err=0.368291
2025-12-22 05:12:39,801 | INFO | TOP_ERR | split=test epoch=24 rank=7/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.187287 diff=-0.368268 abs_err=0.368268
2025-12-22 05:12:39,802 | INFO | TOP_ERR | split=test epoch=24 rank=8/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.133061 diff=-0.366855 abs_err=0.366855
2025-12-22 05:12:39,802 | INFO | TOP_ERR | split=test epoch=24 rank=9/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.133111 diff=-0.366806 abs_err=0.366806
2025-12-22 05:12:39,802 | INFO | TOP_ERR | split=test epoch=24 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.486458 diff=0.280180 abs_err=0.280180
2025-12-22 05:12:39,802 | INFO | TOP_BEST | split=test epoch=24 rank=1/3 b=3 t=29 var_idx=46 tp=1.154861 y_true=0.491525 y_pred=0.491416 diff=-0.000109 abs_err=0.000109
2025-12-22 05:12:39,802 | INFO | TOP_BEST | split=test epoch=24 rank=2/3 b=3 t=32 var_idx=46 tp=1.175695 y_true=0.491525 y_pred=0.491396 diff=-0.000130 abs_err=0.000130
2025-12-22 05:12:39,803 | INFO | TOP_BEST | split=test epoch=24 rank=3/3 b=2 t=2 var_idx=3 tp=1.065972 y_true=0.500000 y_pred=0.500550 diff=0.000550 abs_err=0.000550
2025-12-22 05:12:39,803 | INFO | TOP_OK | split=test epoch=24 none_found (no exact matches)
2025-12-22 05:35:39,681 | INFO | TOP_ERR | split=test epoch=30 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.122550 diff=-0.877450 abs_err=0.877450
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.183358 diff=-0.438228 abs_err=0.438228
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=3/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.167885 diff=-0.387671 abs_err=0.387671
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=4/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.167890 diff=-0.387666 abs_err=0.387666
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=5/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.381502 diff=-0.368498 abs_err=0.368498
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=6/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.431485 diff=-0.367712 abs_err=0.367712
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=7/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.431496 diff=-0.367701 abs_err=0.367701
2025-12-22 05:35:39,682 | INFO | TOP_ERR | split=test epoch=30 rank=8/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.133378 diff=-0.366539 abs_err=0.366539
2025-12-22 05:35:39,683 | INFO | TOP_ERR | split=test epoch=30 rank=9/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.133408 diff=-0.366508 abs_err=0.366508
2025-12-22 05:35:39,683 | INFO | TOP_ERR | split=test epoch=30 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.477585 diff=0.271307 abs_err=0.271307
2025-12-22 05:35:39,683 | INFO | TOP_BEST | split=test epoch=30 rank=1/3 b=2 t=2 var_idx=0 tp=1.065972 y_true=0.166667 y_pred=0.166835 diff=0.000168 abs_err=0.000168
2025-12-22 05:35:39,683 | INFO | TOP_BEST | split=test epoch=30 rank=2/3 b=1 t=1 var_idx=32 tp=1.359722 y_true=0.798750 y_pred=0.798954 diff=0.000204 abs_err=0.000204
2025-12-22 05:35:39,683 | INFO | TOP_BEST | split=test epoch=30 rank=3/3 b=2 t=16 var_idx=27 tp=1.543056 y_true=0.024829 y_pred=0.024613 diff=-0.000216 abs_err=0.000216
2025-12-22 05:35:39,683 | INFO | TOP_OK | split=test epoch=30 none_found (no exact matches)
2025-12-22 06:14:10,156 | INFO | TOP_ERR | split=test epoch=40 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.114741 diff=-0.885259 abs_err=0.885260
2025-12-22 06:14:10,156 | INFO | TOP_ERR | split=test epoch=40 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.184835 diff=-0.436750 abs_err=0.436750
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=3/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.104350 diff=-0.395566 abs_err=0.395566
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=4/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.104516 diff=-0.395401 abs_err=0.395401
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=5/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.410260 diff=-0.388937 abs_err=0.388937
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=6/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.410270 diff=-0.388927 abs_err=0.388927
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=7/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.173165 diff=-0.382391 abs_err=0.382391
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=8/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.173207 diff=-0.382349 abs_err=0.382349
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=9/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.367976 diff=-0.382024 abs_err=0.382024
2025-12-22 06:14:10,157 | INFO | TOP_ERR | split=test epoch=40 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.480218 diff=0.273940 abs_err=0.273940
2025-12-22 06:14:10,158 | INFO | TOP_BEST | split=test epoch=40 rank=1/3 b=3 t=15 var_idx=25 tp=1.093750 y_true=0.489510 y_pred=0.489475 diff=-0.000036 abs_err=0.000036
2025-12-22 06:14:10,158 | INFO | TOP_BEST | split=test epoch=40 rank=2/3 b=3 t=1 var_idx=37 tp=1.000695 y_true=0.500000 y_pred=0.500070 diff=0.000070 abs_err=0.000070
2025-12-22 06:14:10,158 | INFO | TOP_BEST | split=test epoch=40 rank=3/3 b=1 t=3 var_idx=50 tp=1.443056 y_true=0.204819 y_pred=0.205154 diff=0.000335 abs_err=0.000335
2025-12-22 06:14:10,158 | INFO | TOP_OK | split=test epoch=40 none_found (no exact matches)
2025-12-22 06:52:11,502 | INFO | TOP_ERR | split=test epoch=50 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.126166 diff=-0.873834 abs_err=0.873834
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=2/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.168068 diff=-0.453518 abs_err=0.453518
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=3/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.396699 diff=-0.402498 abs_err=0.402498
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=4/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.396705 diff=-0.402492 abs_err=0.402492
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=5/10 b=1 t=58 var_idx=36 tp=1.787500 y_true=0.499917 y_pred=0.100456 diff=-0.399460 abs_err=0.399460
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=6/10 b=1 t=52 var_idx=36 tp=1.766667 y_true=0.499917 y_pred=0.100579 diff=-0.399338 abs_err=0.399338
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=7/10 b=1 t=0 var_idx=35 tp=1.000000 y_true=0.750000 y_pred=0.359355 diff=-0.390645 abs_err=0.390645
2025-12-22 06:52:11,503 | INFO | TOP_ERR | split=test epoch=50 rank=8/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.177990 diff=-0.377565 abs_err=0.377565
2025-12-22 06:52:11,504 | INFO | TOP_ERR | split=test epoch=50 rank=9/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.178024 diff=-0.377532 abs_err=0.377532
2025-12-22 06:52:11,504 | INFO | TOP_ERR | split=test epoch=50 rank=10/10 b=1 t=6 var_idx=17 tp=1.469445 y_true=0.206278 y_pred=0.490628 diff=0.284350 abs_err=0.284350
2025-12-22 06:52:11,504 | INFO | TOP_BEST | split=test epoch=50 rank=1/3 b=3 t=15 var_idx=19 tp=1.093750 y_true=0.650000 y_pred=0.650019 diff=0.000019 abs_err=0.000019
