INFO | SYSTEM | epoch=0 time=39.77s lr=0.0001 grad_norm=0.033315 mask_ratio_lastbatch=0.182104 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3488.00 cuda_mem_max_alloc_mb=3183.65
INFO | SYSTEM | epoch=25 time=35.25s lr=0.0001 grad_norm=0.009660 mask_ratio_lastbatch=0.166616 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=26 time=35.14s lr=0.0001 grad_norm=0.052142 mask_ratio_lastbatch=0.159695 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=27 time=39.42s lr=0.0001 grad_norm=0.026407 mask_ratio_lastbatch=0.171006 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=28 time=39.48s lr=0.0001 grad_norm=0.092223 mask_ratio_lastbatch=0.184787 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=29 time=34.97s lr=0.0001 grad_norm=0.023341 mask_ratio_lastbatch=0.176189 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=30 time=35.06s lr=0.0001 grad_norm=0.024123 mask_ratio_lastbatch=0.180213 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=31 time=35.00s lr=0.0001 grad_norm=0.017867 mask_ratio_lastbatch=0.167378 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=32 time=39.29s lr=0.0001 grad_norm=0.013102 mask_ratio_lastbatch=0.159543 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=33 time=35.15s lr=0.0001 grad_norm=0.046285 mask_ratio_lastbatch=0.174024 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=34 time=34.91s lr=0.0001 grad_norm=0.034385 mask_ratio_lastbatch=0.162591 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=35 time=35.30s lr=0.0001 grad_norm=0.031347 mask_ratio_lastbatch=0.171738 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=36 time=35.07s lr=0.0001 grad_norm=0.010379 mask_ratio_lastbatch=0.168720 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=37 time=39.42s lr=0.0001 grad_norm=0.056252 mask_ratio_lastbatch=0.167348 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=38 time=35.13s lr=0.0001 grad_norm=0.013991 mask_ratio_lastbatch=0.161646 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=39 time=35.07s lr=0.0001 grad_norm=0.049730 mask_ratio_lastbatch=0.175518 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=40 time=35.07s lr=0.0001 grad_norm=0.033776 mask_ratio_lastbatch=0.161555 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=41 time=34.80s lr=0.0001 grad_norm=0.064411 mask_ratio_lastbatch=0.180457 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=42 time=35.04s lr=0.0001 grad_norm=0.065127 mask_ratio_lastbatch=0.169146 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=43 time=35.02s lr=0.0001 grad_norm=0.026710 mask_ratio_lastbatch=0.174085 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=44 time=34.96s lr=0.0001 grad_norm=0.019146 mask_ratio_lastbatch=0.168537 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=45 time=35.03s lr=0.0001 grad_norm=0.020345 mask_ratio_lastbatch=0.168750 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=46 time=35.13s lr=5e-05 grad_norm=0.079242 mask_ratio_lastbatch=0.183628 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=47 time=35.02s lr=5e-05 grad_norm=0.013140 mask_ratio_lastbatch=0.169756 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=48 time=39.40s lr=5e-05 grad_norm=0.063345 mask_ratio_lastbatch=0.162713 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=49 time=35.25s lr=5e-05 grad_norm=0.035648 mask_ratio_lastbatch=0.163811 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=50 time=35.12s lr=5e-05 grad_norm=0.037336 mask_ratio_lastbatch=0.163994 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=51 time=35.10s lr=5e-05 grad_norm=0.018860 mask_ratio_lastbatch=0.163476 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=52 time=34.99s lr=5e-05 grad_norm=0.037684 mask_ratio_lastbatch=0.165884 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=53 time=34.98s lr=5e-05 grad_norm=0.017308 mask_ratio_lastbatch=0.178201 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=54 time=35.09s lr=5e-05 grad_norm=0.019517 mask_ratio_lastbatch=0.171067 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=55 time=35.21s lr=5e-05 grad_norm=0.046289 mask_ratio_lastbatch=0.172957 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=56 time=34.86s lr=5e-05 grad_norm=0.056903 mask_ratio_lastbatch=0.176006 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=57 time=35.53s lr=2.5e-05 grad_norm=0.053501 mask_ratio_lastbatch=0.176494 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=58 time=39.55s lr=2.5e-05 grad_norm=0.015669 mask_ratio_lastbatch=0.165518 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=59 time=35.18s lr=2.5e-05 grad_norm=0.015943 mask_ratio_lastbatch=0.179116 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=60 time=35.29s lr=2.5e-05 grad_norm=0.024175 mask_ratio_lastbatch=0.171159 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=61 time=35.20s lr=2.5e-05 grad_norm=0.040317 mask_ratio_lastbatch=0.178933 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=62 time=39.52s lr=2.5e-05 grad_norm=0.016986 mask_ratio_lastbatch=0.166372 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=63 time=34.86s lr=2.5e-05 grad_norm=0.042376 mask_ratio_lastbatch=0.174573 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=64 time=34.98s lr=2.5e-05 grad_norm=0.044836 mask_ratio_lastbatch=0.176463 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=65 time=34.90s lr=2.5e-05 grad_norm=0.037449 mask_ratio_lastbatch=0.174695 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=66 time=39.55s lr=2.5e-05 grad_norm=0.021971 mask_ratio_lastbatch=0.175518 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=67 time=35.30s lr=2.5e-05 grad_norm=0.035746 mask_ratio_lastbatch=0.163841 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=68 time=35.06s lr=2.5e-05 grad_norm=0.011329 mask_ratio_lastbatch=0.169939 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=69 time=35.27s lr=2.5e-05 grad_norm=0.080614 mask_ratio_lastbatch=0.161829 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=70 time=35.33s lr=2.5e-05 grad_norm=0.036748 mask_ratio_lastbatch=0.168537 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=71 time=34.89s lr=2.5e-05 grad_norm=0.065440 mask_ratio_lastbatch=0.167530 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=72 time=35.14s lr=2.5e-05 grad_norm=0.013779 mask_ratio_lastbatch=0.175823 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=73 time=35.29s lr=2.5e-05 grad_norm=0.040603 mask_ratio_lastbatch=0.176402 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=74 time=35.28s lr=2.5e-05 grad_norm=0.041291 mask_ratio_lastbatch=0.174146 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=75 time=35.01s lr=1.25e-05 grad_norm=0.057335 mask_ratio_lastbatch=0.163750 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=76 time=35.28s lr=1.25e-05 grad_norm=0.013243 mask_ratio_lastbatch=0.179055 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=77 time=35.03s lr=1.25e-05 grad_norm=0.019191 mask_ratio_lastbatch=0.170183 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=78 time=34.97s lr=1.25e-05 grad_norm=0.021038 mask_ratio_lastbatch=0.175610 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=79 time=34.76s lr=1.25e-05 grad_norm=0.014969 mask_ratio_lastbatch=0.181616 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=80 time=34.94s lr=1.25e-05 grad_norm=0.025861 mask_ratio_lastbatch=0.174665 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=81 time=34.89s lr=1.25e-05 grad_norm=0.013238 mask_ratio_lastbatch=0.187500 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=82 time=35.03s lr=1.25e-05 grad_norm=0.046332 mask_ratio_lastbatch=0.166037 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=83 time=34.99s lr=1.25e-05 grad_norm=0.037263 mask_ratio_lastbatch=0.172439 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=84 time=35.27s lr=1.25e-05 grad_norm=0.026447 mask_ratio_lastbatch=0.171707 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=85 time=35.12s lr=6.25e-06 grad_norm=0.065656 mask_ratio_lastbatch=0.169756 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=86 time=35.03s lr=6.25e-06 grad_norm=0.023801 mask_ratio_lastbatch=0.171829 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=87 time=35.03s lr=6.25e-06 grad_norm=0.033865 mask_ratio_lastbatch=0.165183 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=88 time=34.97s lr=6.25e-06 grad_norm=0.039357 mask_ratio_lastbatch=0.163018 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=89 time=34.92s lr=6.25e-06 grad_norm=0.038412 mask_ratio_lastbatch=0.164177 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=90 time=34.90s lr=6.25e-06 grad_norm=0.024634 mask_ratio_lastbatch=0.159848 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=91 time=35.10s lr=6.25e-06 grad_norm=0.035994 mask_ratio_lastbatch=0.171159 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=92 time=35.24s lr=6.25e-06 grad_norm=0.039279 mask_ratio_lastbatch=0.185213 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=93 time=34.63s lr=6.25e-06 grad_norm=0.031689 mask_ratio_lastbatch=0.174848 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=94 time=34.57s lr=6.25e-06 grad_norm=0.022248 mask_ratio_lastbatch=0.175793 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=95 time=34.67s lr=3.125e-06 grad_norm=0.045281 mask_ratio_lastbatch=0.170305 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=96 time=34.73s lr=3.125e-06 grad_norm=0.050428 mask_ratio_lastbatch=0.168079 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=0 time=38.96s lr=0.0001 grad_norm=0.082505 mask_ratio_lastbatch=0.177713 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3488.00 cuda_mem_max_alloc_mb=3183.65
INFO | SYSTEM | epoch=1 time=38.86s lr=0.0001 grad_norm=0.047385 mask_ratio_lastbatch=0.167012 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=2 time=38.97s lr=0.0001 grad_norm=0.017506 mask_ratio_lastbatch=0.167439 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=3 time=39.35s lr=0.0001 grad_norm=0.067479 mask_ratio_lastbatch=0.180183 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=4 time=34.95s lr=0.0001 grad_norm=0.034250 mask_ratio_lastbatch=0.148720 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=5 time=34.86s lr=0.0001 grad_norm=0.187294 mask_ratio_lastbatch=0.176829 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=6 time=34.52s lr=0.0001 grad_norm=0.027664 mask_ratio_lastbatch=0.167805 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=7 time=34.65s lr=0.0001 grad_norm=0.081671 mask_ratio_lastbatch=0.174390 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=8 time=34.63s lr=0.0001 grad_norm=0.141897 mask_ratio_lastbatch=0.167927 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=9 time=34.61s lr=0.0001 grad_norm=0.147430 mask_ratio_lastbatch=0.181098 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=10 time=34.59s lr=0.0001 grad_norm=0.095628 mask_ratio_lastbatch=0.168872 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=11 time=34.58s lr=0.0001 grad_norm=0.085844 mask_ratio_lastbatch=0.168567 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=12 time=34.75s lr=5e-05 grad_norm=0.083460 mask_ratio_lastbatch=0.182073 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=13 time=34.83s lr=5e-05 grad_norm=0.113653 mask_ratio_lastbatch=0.166433 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=14 time=34.92s lr=5e-05 grad_norm=0.025252 mask_ratio_lastbatch=0.159939 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=15 time=34.61s lr=5e-05 grad_norm=0.118826 mask_ratio_lastbatch=0.179543 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=16 time=34.55s lr=5e-05 grad_norm=0.036338 mask_ratio_lastbatch=0.176677 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=17 time=34.73s lr=5e-05 grad_norm=0.079460 mask_ratio_lastbatch=0.171433 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
INFO | SYSTEM | epoch=18 time=34.56s lr=5e-05 grad_norm=0.110332 mask_ratio_lastbatch=0.163720 cuda_mem_alloc_mb=243.53 cuda_mem_reserved_mb=3490.00 cuda_mem_max_alloc_mb=3185.00
