2025-12-20 10:48:42 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.770992 diff=0.770992 abs_err=0.770992
2025-12-20 10:50:38 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.990173 diff=0.823506 abs_err=0.823506
2025-12-20 10:50:38 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.360813 diff=-0.639187 abs_err=0.639187
2025-12-20 10:50:38 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=30 t=20 var_idx=15 tp=0.916667 y_true=0.250000 y_pred=0.865897 diff=0.615897 abs_err=0.615897
2025-12-20 10:50:38 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.864881 diff=0.614881 abs_err=0.614881
2025-12-20 10:50:38 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.863866 diff=0.613866 abs_err=0.613866
2025-12-20 10:50:38 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.402098 diff=-0.597902 abs_err=0.597902
2025-12-20 10:50:38 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=10 t=3 var_idx=39 tp=0.562500 y_true=0.009091 y_pred=0.009085 diff=-0.000006 abs_err=0.000006
2025-12-20 10:50:38 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=17 t=16 var_idx=4 tp=0.854167 y_true=0.221353 y_pred=0.221336 diff=-0.000017 abs_err=0.000017
2025-12-20 10:50:38 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=18 t=21 var_idx=36 tp=0.937500 y_true=0.900000 y_pred=0.899976 diff=-0.000024 abs_err=0.000024
2025-12-20 10:50:38 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.838892 diff=0.838892 abs_err=0.838892
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.838239 diff=0.838239 abs_err=0.838239
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.837261 diff=0.837261 abs_err=0.837261
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.835959 diff=0.835959 abs_err=0.835959
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.984899 diff=0.818233 abs_err=0.818233
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=30 t=20 var_idx=15 tp=0.916667 y_true=0.250000 y_pred=0.842486 diff=0.592486 abs_err=0.592486
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.841180 diff=0.591180 abs_err=0.591180
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.839873 diff=0.589873 abs_err=0.589873
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.420788 diff=-0.579212 abs_err=0.579212
2025-12-20 10:51:36 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.526670 diff=0.526670 abs_err=0.526670
2025-12-20 10:51:36 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=17 t=9 var_idx=32 tp=0.687500 y_true=0.075645 y_pred=0.075652 diff=0.000007 abs_err=0.000007
2025-12-20 10:51:36 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=15 t=15 var_idx=39 tp=0.812500 y_true=0.009091 y_pred=0.009099 diff=0.000008 abs_err=0.000008
2025-12-20 10:51:36 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=19 t=7 var_idx=36 tp=0.645833 y_true=0.933333 y_pred=0.933310 diff=-0.000023 abs_err=0.000023
2025-12-20 10:51:36 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.994691 diff=0.828025 abs_err=0.828025
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.703098 diff=0.703098 abs_err=0.703098
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.702478 diff=0.702478 abs_err=0.702478
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.701549 diff=0.701549 abs_err=0.701549
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.700312 diff=0.700312 abs_err=0.700312
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.391532 diff=-0.608468 abs_err=0.608468
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.476098 diff=-0.523902 abs_err=0.523902
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.476343 diff=-0.523657 abs_err=0.523657
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.495360 diff=0.495360 abs_err=0.495360
2025-12-20 10:52:34 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.495023 diff=0.495023 abs_err=0.495023
2025-12-20 10:52:34 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=4 t=17 var_idx=6 tp=0.875000 y_true=0.010493 y_pred=0.010493 diff=-0.000000 abs_err=0.000000
2025-12-20 10:52:34 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=12 t=14 var_idx=33 tp=0.833333 y_true=0.190000 y_pred=0.189999 diff=-0.000001 abs_err=0.000001
2025-12-20 10:52:34 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=31 t=18 var_idx=4 tp=0.875000 y_true=0.094715 y_pred=0.094708 diff=-0.000006 abs_err=0.000006
2025-12-20 10:52:34 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.027153 diff=0.860486 abs_err=0.860486
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.610278 diff=0.610278 abs_err=0.610278
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.609656 diff=0.609656 abs_err=0.609656
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.608837 diff=0.608837 abs_err=0.608837
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.607796 diff=0.607796 abs_err=0.607796
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.428478 diff=-0.571522 abs_err=0.571522
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.545544 diff=0.545544 abs_err=0.545544
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.454491 diff=-0.545509 abs_err=0.545509
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.454709 diff=-0.545291 abs_err=0.545291
2025-12-20 10:54:24 | INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.545211 diff=0.545211 abs_err=0.545211
2025-12-20 10:54:24 | INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=23 t=24 var_idx=33 tp=1.000000 y_true=0.170000 y_pred=0.169999 diff=-0.000001 abs_err=0.000001
2025-12-20 10:54:24 | INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=19 t=13 var_idx=4 tp=0.770833 y_true=0.156448 y_pred=0.156439 diff=-0.000009 abs_err=0.000009
2025-12-20 10:54:24 | INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=16 t=20 var_idx=4 tp=0.916667 y_true=0.219873 y_pred=0.219902 diff=0.000029 abs_err=0.000029
2025-12-20 10:54:24 | INFO | TOP_OK | split=test epoch=6 none_found (no exact matches)
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.979646 diff=0.812980 abs_err=0.812980
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=2/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.619103 diff=0.619103 abs_err=0.619103
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=3/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.618614 diff=0.618614 abs_err=0.618614
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=4/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.617878 diff=0.617878 abs_err=0.617878
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=5/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.616890 diff=0.616890 abs_err=0.616890
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.416729 diff=-0.583271 abs_err=0.583271
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.448678 diff=-0.551322 abs_err=0.551322
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=8/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.448796 diff=-0.551204 abs_err=0.551204
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=9/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.542381 diff=0.542381 abs_err=0.542381
2025-12-20 10:58:50 | INFO | TOP_ERR | split=test epoch=11 rank=10/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.541939 diff=0.541939 abs_err=0.541939
2025-12-20 10:58:50 | INFO | TOP_BEST | split=test epoch=11 rank=1/3 b=12 t=22 var_idx=4 tp=1.000000 y_true=0.127907 y_pred=0.127907 diff=0.000000 abs_err=0.000000
2025-12-20 10:58:50 | INFO | TOP_BEST | split=test epoch=11 rank=2/3 b=18 t=8 var_idx=23 tp=0.666667 y_true=0.248322 y_pred=0.248321 diff=-0.000001 abs_err=0.000001
2025-12-20 10:58:50 | INFO | TOP_BEST | split=test epoch=11 rank=3/3 b=12 t=7 var_idx=4 tp=0.687500 y_true=0.127907 y_pred=0.127904 diff=-0.000003 abs_err=0.000003
2025-12-20 10:58:50 | INFO | TOP_OK | split=test epoch=11 none_found (no exact matches)
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.943152 diff=0.776485 abs_err=0.776485
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=2/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.416891 diff=-0.583109 abs_err=0.583109
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=3/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.547660 diff=0.547660 abs_err=0.547660
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=4/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.547236 diff=0.547236 abs_err=0.547236
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=5/10 b=24 t=22 var_idx=35 tp=0.958333 y_true=0.000000 y_pred=0.546810 diff=0.546810 abs_err=0.546810
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=6/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.487896 diff=-0.512104 abs_err=0.512104
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=7/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.487976 diff=-0.512024 abs_err=0.512024
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=8/10 b=16 t=1 var_idx=30 tp=0.520833 y_true=0.854000 y_pred=0.350687 diff=-0.503313 abs_err=0.503313
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=9/10 b=3 t=13 var_idx=15 tp=0.791667 y_true=0.416667 y_pred=0.851048 diff=0.434381 abs_err=0.434381
2025-12-20 11:01:32 | INFO | TOP_ERR | split=test epoch=14 rank=10/10 b=3 t=10 var_idx=15 tp=0.729167 y_true=0.416667 y_pred=0.850328 diff=0.433661 abs_err=0.433661
2025-12-20 11:01:32 | INFO | TOP_BEST | split=test epoch=14 rank=1/3 b=24 t=17 var_idx=4 tp=0.854167 y_true=0.107400 y_pred=0.107398 diff=-0.000002 abs_err=0.000002
2025-12-20 11:01:32 | INFO | TOP_BEST | split=test epoch=14 rank=2/3 b=3 t=10 var_idx=4 tp=0.729167 y_true=0.155180 y_pred=0.155174 diff=-0.000006 abs_err=0.000006
2025-12-20 11:01:32 | INFO | TOP_BEST | split=test epoch=14 rank=3/3 b=0 t=5 var_idx=14 tp=0.604167 y_true=0.240506 y_pred=0.240496 diff=-0.000010 abs_err=0.000010
2025-12-20 11:01:32 | INFO | TOP_OK | split=test epoch=14 none_found (no exact matches)
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.853700 diff=0.687034 abs_err=0.687034
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=2/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.397068 diff=-0.602932 abs_err=0.602932
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=3/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.557806 diff=0.557806 abs_err=0.557806
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=4/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.557448 diff=0.557448 abs_err=0.557448
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=5/10 b=24 t=22 var_idx=35 tp=0.958333 y_true=0.000000 y_pred=0.557087 diff=0.557087 abs_err=0.557087
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=6/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.530909 diff=0.530909 abs_err=0.530909
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=7/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.530486 diff=0.530486 abs_err=0.530486
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=8/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.529852 diff=0.529852 abs_err=0.529852
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=9/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.529011 diff=0.529011 abs_err=0.529011
2025-12-20 11:04:14 | INFO | TOP_ERR | split=test epoch=17 rank=10/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.475394 diff=-0.524606 abs_err=0.524606
2025-12-20 11:04:14 | INFO | TOP_BEST | split=test epoch=17 rank=1/3 b=18 t=20 var_idx=13 tp=0.916667 y_true=0.211233 y_pred=0.211237 diff=0.000004 abs_err=0.000004
2025-12-20 11:04:14 | INFO | TOP_BEST | split=test epoch=17 rank=2/3 b=5 t=19 var_idx=4 tp=0.895833 y_true=0.171247 y_pred=0.171252 diff=0.000005 abs_err=0.000005
2025-12-20 11:04:14 | INFO | TOP_BEST | split=test epoch=17 rank=3/3 b=12 t=1 var_idx=20 tp=0.562500 y_true=0.099526 y_pred=0.099518 diff=-0.000008 abs_err=0.000008
2025-12-20 11:04:14 | INFO | TOP_OK | split=test epoch=17 none_found (no exact matches)
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.896627 diff=0.729960 abs_err=0.729960
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=2/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.368543 diff=-0.631457 abs_err=0.631457
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=3/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.559327 diff=0.559327 abs_err=0.559327
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=4/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.558906 diff=0.558906 abs_err=0.558906
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=5/10 b=24 t=22 var_idx=35 tp=0.958333 y_true=0.000000 y_pred=0.558482 diff=0.558482 abs_err=0.558482
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=6/10 b=16 t=1 var_idx=30 tp=0.520833 y_true=0.854000 y_pred=0.347817 diff=-0.506183 abs_err=0.506183
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=7/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.506989 diff=-0.493011 abs_err=0.493011
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=8/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.507096 diff=-0.492904 abs_err=0.492904
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=9/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.469989 diff=0.469989 abs_err=0.469989
2025-12-20 11:06:04 | INFO | TOP_ERR | split=test epoch=19 rank=10/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.469414 diff=0.469414 abs_err=0.469414
2025-12-20 11:06:04 | INFO | TOP_BEST | split=test epoch=19 rank=1/3 b=15 t=6 var_idx=39 tp=0.625000 y_true=0.010000 y_pred=0.009970 diff=-0.000030 abs_err=0.000030
2025-12-20 11:06:04 | INFO | TOP_BEST | split=test epoch=19 rank=2/3 b=14 t=13 var_idx=39 tp=0.770833 y_true=0.008636 y_pred=0.008680 diff=0.000043 abs_err=0.000043
2025-12-20 11:06:04 | INFO | TOP_BEST | split=test epoch=19 rank=3/3 b=16 t=15 var_idx=24 tp=0.812500 y_true=0.000000 y_pred=-0.000046 diff=-0.000046 abs_err=0.000046
2025-12-20 11:06:04 | INFO | TOP_OK | split=test epoch=19 none_found (no exact matches)
2025-12-20 11:12:14 | INFO | TOP_ERR | split=test epoch=26 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.950288 diff=0.783621 abs_err=0.783621
