2025-12-21 09:10:16,797 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.569740 diff=0.569740 abs_err=0.569740
2025-12-21 09:10:16,800 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=6 t=2 var_idx=28 tp=1.125000 y_true=0.451531 y_pred=0.451544 diff=0.000014 abs_err=0.000014
2025-12-21 09:10:16,800 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-21 09:11:04,920 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.502955 diff=-0.497045 abs_err=0.497045
2025-12-21 09:11:04,921 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.479982 diff=0.479982 abs_err=0.479982
2025-12-21 09:11:04,921 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.478254 diff=0.478254 abs_err=0.478254
2025-12-21 09:11:04,921 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.476754 diff=0.476754 abs_err=0.476754
2025-12-21 09:11:04,921 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.476018 diff=0.476018 abs_err=0.476018
2025-12-21 09:11:04,921 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.475289 diff=0.475289 abs_err=0.475289
2025-12-21 09:11:04,921 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.136144 diff=-0.447189 abs_err=0.447189
2025-12-21 09:11:04,922 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.137448 diff=-0.445885 abs_err=0.445885
2025-12-21 09:11:04,922 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.138746 diff=-0.444588 abs_err=0.444588
2025-12-21 09:11:04,922 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.507910 diff=-0.432989 abs_err=0.432989
2025-12-21 09:11:04,922 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=29 t=24 var_idx=35 tp=2.000000 y_true=0.396491 y_pred=0.396483 diff=-0.000009 abs_err=0.000009
2025-12-21 09:11:04,923 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=24 t=21 var_idx=4 tp=1.875000 y_true=0.128118 y_pred=0.128090 diff=-0.000028 abs_err=0.000028
2025-12-21 09:11:04,923 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=0 t=15 var_idx=15 tp=1.666667 y_true=1.000000 y_pred=0.999967 diff=-0.000033 abs_err=0.000033
2025-12-21 09:11:04,923 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-21 09:11:53,071 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.483829 diff=-0.516171 abs_err=0.516171
2025-12-21 09:11:53,072 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.482222 diff=0.482222 abs_err=0.482222
2025-12-21 09:11:53,072 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.114283 diff=-0.469051 abs_err=0.469051
2025-12-21 09:11:53,072 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.115864 diff=-0.467469 abs_err=0.467469
2025-12-21 09:11:53,072 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.117441 diff=-0.465892 abs_err=0.465892
2025-12-21 09:11:53,072 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.510663 diff=-0.430235 abs_err=0.430235
2025-12-21 09:11:53,073 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.242753 diff=-0.423914 abs_err=0.423914
2025-12-21 09:11:53,073 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.243531 diff=-0.423136 abs_err=0.423136
2025-12-21 09:11:53,073 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.244309 diff=-0.422358 abs_err=0.422358
2025-12-21 09:11:53,073 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.245085 diff=-0.421582 abs_err=0.421582
2025-12-21 09:11:53,073 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=4 t=12 var_idx=28 tp=1.500000 y_true=0.528061 y_pred=0.528062 diff=0.000001 abs_err=0.000001
2025-12-21 09:11:53,074 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=18 t=20 var_idx=39 tp=1.833333 y_true=0.005455 y_pred=0.005444 diff=-0.000011 abs_err=0.000011
2025-12-21 09:11:53,074 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=6 t=2 var_idx=4 tp=1.125000 y_true=0.102748 y_pred=0.102772 diff=0.000023 abs_err=0.000023
2025-12-21 09:11:53,074 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-21 09:12:41,250 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.489230 diff=0.489230 abs_err=0.489230
2025-12-21 09:12:41,251 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.448116 diff=0.448116 abs_err=0.448116
2025-12-21 09:12:41,251 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.446615 diff=0.446615 abs_err=0.446615
2025-12-21 09:12:41,251 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.445869 diff=0.445869 abs_err=0.445869
2025-12-21 09:12:41,252 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.445133 diff=0.445133 abs_err=0.445133
2025-12-21 09:12:41,252 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.499541 diff=-0.441357 abs_err=0.441357
2025-12-21 09:12:41,252 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.559099 diff=-0.440901 abs_err=0.440901
2025-12-21 09:12:41,252 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.198203 diff=-0.385131 abs_err=0.385131
2025-12-21 09:12:41,252 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.199991 diff=-0.383342 abs_err=0.383342
2025-12-21 09:12:41,252 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.201776 diff=-0.381557 abs_err=0.381557
2025-12-21 09:12:41,253 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=15 t=13 var_idx=4 tp=1.541667 y_true=0.247780 y_pred=0.247774 diff=-0.000006 abs_err=0.000006
2025-12-21 09:12:41,253 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=30 t=6 var_idx=31 tp=1.250000 y_true=0.010082 y_pred=0.010069 diff=-0.000012 abs_err=0.000012
2025-12-21 09:12:41,253 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=17 t=6 var_idx=26 tp=1.333333 y_true=0.381215 y_pred=0.381202 diff=-0.000013 abs_err=0.000013
2025-12-21 09:12:41,253 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-21 09:13:29,548 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.469706 diff=0.469706 abs_err=0.469706
2025-12-21 09:13:29,548 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.551303 diff=-0.448697 abs_err=0.448697
2025-12-21 09:13:29,548 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.498545 diff=-0.442353 abs_err=0.442353
2025-12-21 09:13:29,548 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.414208 diff=0.414208 abs_err=0.414208
2025-12-21 09:13:29,549 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.412823 diff=0.412823 abs_err=0.412823
2025-12-21 09:13:29,549 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.412142 diff=0.412142 abs_err=0.412142
2025-12-21 09:13:29,549 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.411474 diff=0.411474 abs_err=0.411474
2025-12-21 09:13:29,549 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.258157 diff=-0.408510 abs_err=0.408510
2025-12-21 09:13:29,549 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.258582 diff=-0.408085 abs_err=0.408085
2025-12-21 09:13:29,549 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.259010 diff=-0.407657 abs_err=0.407657
2025-12-21 09:13:29,550 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=30 t=3 var_idx=39 tp=1.125000 y_true=0.004545 y_pred=0.004543 diff=-0.000003 abs_err=0.000003
2025-12-21 09:13:29,550 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=13 t=10 var_idx=4 tp=1.416667 y_true=0.212474 y_pred=0.212485 diff=0.000012 abs_err=0.000012
2025-12-21 09:13:29,550 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=12 t=16 var_idx=19 tp=1.666667 y_true=0.321513 y_pred=0.321540 diff=0.000027 abs_err=0.000027
2025-12-21 09:13:29,550 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
2025-12-21 09:15:01,442 | INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.458253 diff=0.458253 abs_err=0.458253
2025-12-21 09:15:01,442 | INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.544812 diff=-0.455188 abs_err=0.455188
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.216883 diff=-0.449784 abs_err=0.449784
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.217167 diff=-0.449500 abs_err=0.449500
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.217456 diff=-0.449210 abs_err=0.449210
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.217750 diff=-0.448917 abs_err=0.448917
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.218048 diff=-0.448619 abs_err=0.448619
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.218349 diff=-0.448317 abs_err=0.448317
2025-12-21 09:15:01,443 | INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.218654 diff=-0.448012 abs_err=0.448012
2025-12-21 09:15:01,444 | INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.218998 diff=-0.447668 abs_err=0.447668
2025-12-21 09:15:01,444 | INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=7 t=9 var_idx=13 tp=1.375000 y_true=0.161172 y_pred=0.161173 diff=0.000001 abs_err=0.000001
2025-12-21 09:15:01,444 | INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=29 t=22 var_idx=4 tp=1.916667 y_true=0.142706 y_pred=0.142698 diff=-0.000008 abs_err=0.000008
2025-12-21 09:15:01,444 | INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=10 t=15 var_idx=39 tp=1.625000 y_true=0.004545 y_pred=0.004555 diff=0.000010 abs_err=0.000010
2025-12-21 09:15:01,444 | INFO | TOP_OK | split=test epoch=6 none_found (no exact matches)
2025-12-21 09:15:49,821 | INFO | TOP_ERR | split=test epoch=7 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.526539 diff=-0.473461 abs_err=0.473461
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.448888 diff=0.448888 abs_err=0.448888
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=3/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.498332 diff=-0.442567 abs_err=0.442567
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=4/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.252419 diff=-0.414247 abs_err=0.414247
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=5/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.252888 diff=-0.413779 abs_err=0.413779
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=6/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.253359 diff=-0.413308 abs_err=0.413308
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=7/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.253832 diff=-0.412835 abs_err=0.412835
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=8/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.254305 diff=-0.412361 abs_err=0.412361
2025-12-21 09:15:49,822 | INFO | TOP_ERR | split=test epoch=7 rank=9/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.254780 diff=-0.411887 abs_err=0.411887
2025-12-21 09:15:49,823 | INFO | TOP_ERR | split=test epoch=7 rank=10/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.255254 diff=-0.411412 abs_err=0.411412
2025-12-21 09:15:49,823 | INFO | TOP_BEST | split=test epoch=7 rank=1/3 b=31 t=9 var_idx=26 tp=1.375000 y_true=0.243094 y_pred=0.243129 diff=0.000035 abs_err=0.000035
2025-12-21 09:15:49,823 | INFO | TOP_BEST | split=test epoch=7 rank=2/3 b=2 t=10 var_idx=27 tp=1.416667 y_true=0.348837 y_pred=0.348873 diff=0.000036 abs_err=0.000036
2025-12-21 09:15:49,823 | INFO | TOP_BEST | split=test epoch=7 rank=3/3 b=4 t=13 var_idx=13 tp=1.541667 y_true=0.282051 y_pred=0.282088 diff=0.000037 abs_err=0.000037
2025-12-21 09:15:49,823 | INFO | TOP_OK | split=test epoch=7 none_found (no exact matches)
2025-12-21 09:17:21,746 | INFO | TOP_ERR | split=test epoch=9 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.519900 diff=-0.480100 abs_err=0.480100
2025-12-21 09:17:21,746 | INFO | TOP_ERR | split=test epoch=9 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.454801 diff=0.454801 abs_err=0.454801
2025-12-21 09:17:21,746 | INFO | TOP_ERR | split=test epoch=9 rank=3/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.505783 diff=-0.435115 abs_err=0.435115
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=4/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.267717 diff=-0.398950 abs_err=0.398950
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=5/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.268286 diff=-0.398381 abs_err=0.398381
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=6/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.268854 diff=-0.397813 abs_err=0.397813
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=7/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.269421 diff=-0.397246 abs_err=0.397246
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=8/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.269986 diff=-0.396681 abs_err=0.396681
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=9/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.270549 diff=-0.396117 abs_err=0.396117
2025-12-21 09:17:21,747 | INFO | TOP_ERR | split=test epoch=9 rank=10/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.271110 diff=-0.395557 abs_err=0.395557
2025-12-21 09:17:21,748 | INFO | TOP_BEST | split=test epoch=9 rank=1/3 b=7 t=18 var_idx=31 tp=1.750000 y_true=0.010190 y_pred=0.010189 diff=-0.000001 abs_err=0.000001
2025-12-21 09:17:21,748 | INFO | TOP_BEST | split=test epoch=9 rank=2/3 b=8 t=3 var_idx=39 tp=1.125000 y_true=0.003636 y_pred=0.003628 diff=-0.000008 abs_err=0.000008
2025-12-21 09:17:21,748 | INFO | TOP_BEST | split=test epoch=9 rank=3/3 b=23 t=6 var_idx=4 tp=1.250000 y_true=0.193235 y_pred=0.193215 diff=-0.000020 abs_err=0.000020
2025-12-21 09:17:21,748 | INFO | TOP_OK | split=test epoch=9 rank=1/3 b=5 t=20 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=1.000000
2025-12-21 09:19:37,269 | INFO | TOP_ERR | split=test epoch=12 rank=1/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.461164 diff=0.461164 abs_err=0.461164
2025-12-21 09:19:37,269 | INFO | TOP_ERR | split=test epoch=12 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.509055 diff=-0.431843 abs_err=0.431843
2025-12-21 09:19:37,269 | INFO | TOP_ERR | split=test epoch=12 rank=3/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.240631 diff=-0.426036 abs_err=0.426036
2025-12-21 09:19:37,269 | INFO | TOP_ERR | split=test epoch=12 rank=4/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.240981 diff=-0.425686 abs_err=0.425686
2025-12-21 09:19:37,270 | INFO | TOP_ERR | split=test epoch=12 rank=5/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.241334 diff=-0.425333 abs_err=0.425333
2025-12-21 09:19:37,270 | INFO | TOP_ERR | split=test epoch=12 rank=6/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.241690 diff=-0.424977 abs_err=0.424977
2025-12-21 09:19:37,270 | INFO | TOP_ERR | split=test epoch=12 rank=7/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.242047 diff=-0.424620 abs_err=0.424620
2025-12-21 09:19:37,270 | INFO | TOP_ERR | split=test epoch=12 rank=8/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.242406 diff=-0.424261 abs_err=0.424261
2025-12-21 09:19:37,270 | INFO | TOP_ERR | split=test epoch=12 rank=9/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.242766 diff=-0.423901 abs_err=0.423901
2025-12-21 09:19:37,270 | INFO | TOP_ERR | split=test epoch=12 rank=10/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.243126 diff=-0.423541 abs_err=0.423541
2025-12-21 09:19:37,271 | INFO | TOP_BEST | split=test epoch=12 rank=1/3 b=30 t=12 var_idx=39 tp=1.500000 y_true=0.002727 y_pred=0.002718 diff=-0.000009 abs_err=0.000009
2025-12-21 09:19:37,271 | INFO | TOP_BEST | split=test epoch=12 rank=2/3 b=24 t=16 var_idx=4 tp=1.666667 y_true=0.128118 y_pred=0.128131 diff=0.000012 abs_err=0.000012
2025-12-21 09:19:37,271 | INFO | TOP_BEST | split=test epoch=12 rank=3/3 b=31 t=19 var_idx=32 tp=1.791667 y_true=0.048098 y_pred=0.048123 diff=0.000025 abs_err=0.000025
2025-12-21 09:19:37,271 | INFO | TOP_OK | split=test epoch=12 none_found (no exact matches)
2025-12-21 09:20:25,626 | INFO | TOP_ERR | split=test epoch=13 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.540459 diff=-0.459541 abs_err=0.459541
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.489158 diff=-0.451740 abs_err=0.451740
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=3/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.447161 diff=0.447161 abs_err=0.447161
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=4/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.228457 diff=-0.438210 abs_err=0.438210
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=5/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.228919 diff=-0.437748 abs_err=0.437748
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=6/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.229384 diff=-0.437282 abs_err=0.437282
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=7/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.229810 diff=-0.436857 abs_err=0.436857
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=8/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.230210 diff=-0.436457 abs_err=0.436457
2025-12-21 09:20:25,627 | INFO | TOP_ERR | split=test epoch=13 rank=9/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.230608 diff=-0.436058 abs_err=0.436058
2025-12-21 09:20:25,628 | INFO | TOP_ERR | split=test epoch=13 rank=10/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.231004 diff=-0.435662 abs_err=0.435662
2025-12-21 09:20:25,628 | INFO | TOP_BEST | split=test epoch=13 rank=1/3 b=16 t=13 var_idx=35 tp=1.541667 y_true=0.396491 y_pred=0.396494 diff=0.000003 abs_err=0.000003
