2025-12-20 14:30:28,802 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.023985 diff=0.857318 abs_err=0.857318
2025-12-20 14:30:28,804 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=1 t=22 var_idx=39 tp=0.979167 y_true=0.012727 y_pred=0.012751 diff=0.000024 abs_err=0.000024
2025-12-20 14:30:28,804 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-20 14:31:34,307 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.046833 diff=0.880167 abs_err=0.880167
2025-12-20 14:31:34,308 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.788033 diff=0.788033 abs_err=0.788033
2025-12-20 14:31:34,308 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.787754 diff=0.787754 abs_err=0.787754
2025-12-20 14:31:34,308 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.787315 diff=0.787315 abs_err=0.787315
2025-12-20 14:31:34,308 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.787011 diff=0.787011 abs_err=0.787011
2025-12-20 14:31:34,309 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.254927 diff=-0.745073 abs_err=0.745073
2025-12-20 14:31:34,309 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.255490 diff=-0.744510 abs_err=0.744510
2025-12-20 14:31:34,309 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=6 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.601601 diff=0.601601 abs_err=0.601601
2025-12-20 14:31:34,309 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.404130 diff=-0.595870 abs_err=0.595870
2025-12-20 14:31:34,309 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=16 t=1 var_idx=30 tp=0.520833 y_true=0.854000 y_pred=0.282462 diff=-0.571538 abs_err=0.571538
2025-12-20 14:31:34,310 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=0 t=7 var_idx=13 tp=0.645833 y_true=0.223443 y_pred=0.223435 diff=-0.000008 abs_err=0.000008
2025-12-20 14:31:34,310 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=17 t=9 var_idx=31 tp=0.687500 y_true=0.010150 y_pred=0.010161 diff=0.000011 abs_err=0.000011
2025-12-20 14:31:34,310 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=1 t=19 var_idx=24 tp=0.916667 y_true=0.000000 y_pred=0.000013 diff=0.000013 abs_err=0.000013
2025-12-20 14:31:34,310 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-20 14:32:39,977 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.036035 diff=0.869368 abs_err=0.869368
2025-12-20 14:32:39,977 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.820173 diff=0.820173 abs_err=0.820173
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.819849 diff=0.819849 abs_err=0.819849
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.819589 diff=0.819589 abs_err=0.819589
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.819412 diff=0.819412 abs_err=0.819412
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.292603 diff=-0.707397 abs_err=0.707397
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.293149 diff=-0.706851 abs_err=0.706851
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.402335 diff=-0.597665 abs_err=0.597665
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.819144 diff=0.569144 abs_err=0.569144
2025-12-20 14:32:39,978 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.818781 diff=0.568781 abs_err=0.568781
2025-12-20 14:32:39,979 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=16 t=11 var_idx=31 tp=0.729167 y_true=0.010109 y_pred=0.010115 diff=0.000006 abs_err=0.000006
2025-12-20 14:32:39,979 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=7 t=14 var_idx=24 tp=0.791667 y_true=0.000000 y_pred=-0.000010 diff=-0.000010 abs_err=0.000010
2025-12-20 14:32:39,979 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=31 t=7 var_idx=19 tp=0.645833 y_true=0.411348 y_pred=0.411329 diff=-0.000018 abs_err=0.000018
2025-12-20 14:32:39,979 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-20 14:33:45,615 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.047323 diff=0.880657 abs_err=0.880657
2025-12-20 14:33:45,616 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.835618 diff=0.835618 abs_err=0.835618
2025-12-20 14:33:45,616 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.835423 diff=0.835423 abs_err=0.835423
2025-12-20 14:33:45,616 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.835278 diff=0.835278 abs_err=0.835278
2025-12-20 14:33:45,616 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.835202 diff=0.835202 abs_err=0.835202
2025-12-20 14:33:45,616 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.313283 diff=-0.686717 abs_err=0.686717
2025-12-20 14:33:45,617 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.313607 diff=-0.686393 abs_err=0.686393
2025-12-20 14:33:45,617 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=6 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.592513 diff=0.592513 abs_err=0.592513
2025-12-20 14:33:45,617 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.407532 diff=-0.592468 abs_err=0.592468
2025-12-20 14:33:45,617 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.835085 diff=0.585085 abs_err=0.585085
2025-12-20 14:33:45,617 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=1 t=16 var_idx=23 tp=0.854167 y_true=0.322148 y_pred=0.322140 diff=-0.000007 abs_err=0.000007
2025-12-20 14:33:45,618 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=8 t=7 var_idx=39 tp=0.645833 y_true=0.013636 y_pred=0.013646 diff=0.000009 abs_err=0.000009
2025-12-20 14:33:45,618 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=15 t=16 var_idx=13 tp=0.833333 y_true=0.212454 y_pred=0.212443 diff=-0.000012 abs_err=0.000012
2025-12-20 14:33:45,618 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-20 14:35:49,956 | INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.884719 diff=0.884719 abs_err=0.884719
2025-12-20 14:35:49,956 | INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.884559 diff=0.884559 abs_err=0.884559
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.884434 diff=0.884434 abs_err=0.884434
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.884349 diff=0.884349 abs_err=0.884349
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.001001 diff=0.834334 abs_err=0.834334
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.326193 diff=-0.673807 abs_err=0.673807
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.326523 diff=-0.673477 abs_err=0.673477
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.884217 diff=0.634217 abs_err=0.634217
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.884035 diff=0.634035 abs_err=0.634035
2025-12-20 14:35:49,957 | INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=30 t=20 var_idx=15 tp=0.916667 y_true=0.250000 y_pred=0.883846 diff=0.633846 abs_err=0.633846
2025-12-20 14:35:49,958 | INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=31 t=4 var_idx=15 tp=0.583333 y_true=0.750000 y_pred=0.749991 diff=-0.000009 abs_err=0.000009
2025-12-20 14:35:49,958 | INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=18 t=0 var_idx=39 tp=0.500000 y_true=0.000909 y_pred=0.000936 diff=0.000027 abs_err=0.000027
2025-12-20 14:35:49,958 | INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=28 t=20 var_idx=13 tp=0.916667 y_true=0.172161 y_pred=0.172126 diff=-0.000035 abs_err=0.000035
2025-12-20 14:35:49,958 | INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
2025-12-20 14:36:55,590 | INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.875932 diff=0.875932 abs_err=0.875932
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.875817 diff=0.875817 abs_err=0.875817
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.875726 diff=0.875726 abs_err=0.875726
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.875662 diff=0.875662 abs_err=0.875662
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.008532 diff=0.841865 abs_err=0.841865
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.325333 diff=-0.674667 abs_err=0.674667
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.325658 diff=-0.674342 abs_err=0.674342
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.875543 diff=0.625543 abs_err=0.625543
2025-12-20 14:36:55,591 | INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.875379 diff=0.625379 abs_err=0.625379
2025-12-20 14:36:55,592 | INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=30 t=20 var_idx=15 tp=0.916667 y_true=0.250000 y_pred=0.875208 diff=0.625208 abs_err=0.625208
2025-12-20 14:36:55,592 | INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=3 t=5 var_idx=20 tp=0.604167 y_true=0.094787 y_pred=0.094793 diff=0.000006 abs_err=0.000006
2025-12-20 14:36:55,592 | INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=19 t=14 var_idx=19 tp=0.791667 y_true=0.382979 y_pred=0.382985 diff=0.000006 abs_err=0.000006
2025-12-20 14:36:55,592 | INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=8 t=6 var_idx=28 tp=0.625000 y_true=0.428571 y_pred=0.428562 diff=-0.000009 abs_err=0.000009
2025-12-20 14:36:55,592 | INFO | TOP_OK | split=test epoch=6 none_found (no exact matches)
2025-12-20 14:39:00,006 | INFO | TOP_ERR | split=test epoch=8 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.008350 diff=0.841683 abs_err=0.841683
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.838342 diff=0.838342 abs_err=0.838342
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.838011 diff=0.838011 abs_err=0.838011
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.837756 diff=0.837756 abs_err=0.837756
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.837582 diff=0.837582 abs_err=0.837582
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=6/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.363834 diff=-0.636166 abs_err=0.636166
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=7/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.364155 diff=-0.635845 abs_err=0.635845
2025-12-20 14:39:00,007 | INFO | TOP_ERR | split=test epoch=8 rank=8/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.403742 diff=-0.596258 abs_err=0.596258
2025-12-20 14:39:00,008 | INFO | TOP_ERR | split=test epoch=8 rank=9/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.837317 diff=0.587317 abs_err=0.587317
2025-12-20 14:39:00,008 | INFO | TOP_ERR | split=test epoch=8 rank=10/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.836956 diff=0.586956 abs_err=0.586956
2025-12-20 14:39:00,008 | INFO | TOP_BEST | split=test epoch=8 rank=1/3 b=15 t=6 var_idx=24 tp=0.625000 y_true=0.000000 y_pred=0.000022 diff=0.000022 abs_err=0.000022
2025-12-20 14:39:00,008 | INFO | TOP_BEST | split=test epoch=8 rank=2/3 b=26 t=6 var_idx=13 tp=0.625000 y_true=0.194139 y_pred=0.194117 diff=-0.000023 abs_err=0.000023
2025-12-20 14:39:00,008 | INFO | TOP_BEST | split=test epoch=8 rank=3/3 b=10 t=17 var_idx=31 tp=0.895833 y_true=0.010109 y_pred=0.010081 diff=-0.000028 abs_err=0.000028
2025-12-20 14:39:00,009 | INFO | TOP_OK | split=test epoch=8 rank=1/3 b=26 t=22 var_idx=28 tp=0.958333 y_true=0.440051 y_pred=0.440051
2025-12-20 14:41:04,437 | INFO | TOP_ERR | split=test epoch=10 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.028805 diff=0.862138 abs_err=0.862138
2025-12-20 14:41:04,438 | INFO | TOP_ERR | split=test epoch=10 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.829462 diff=0.829462 abs_err=0.829462
2025-12-20 14:41:04,438 | INFO | TOP_ERR | split=test epoch=10 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.829146 diff=0.829146 abs_err=0.829146
2025-12-20 14:41:04,438 | INFO | TOP_ERR | split=test epoch=10 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.828902 diff=0.828902 abs_err=0.828902
2025-12-20 14:41:04,438 | INFO | TOP_ERR | split=test epoch=10 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.828736 diff=0.828736 abs_err=0.828736
2025-12-20 14:41:04,438 | INFO | TOP_ERR | split=test epoch=10 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.358222 diff=-0.641778 abs_err=0.641778
2025-12-20 14:41:04,439 | INFO | TOP_ERR | split=test epoch=10 rank=7/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.383302 diff=-0.616698 abs_err=0.616698
2025-12-20 14:41:04,439 | INFO | TOP_ERR | split=test epoch=10 rank=8/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.383620 diff=-0.616380 abs_err=0.616380
2025-12-20 14:41:04,439 | INFO | TOP_ERR | split=test epoch=10 rank=9/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.828483 diff=0.578483 abs_err=0.578483
2025-12-20 14:41:04,439 | INFO | TOP_ERR | split=test epoch=10 rank=10/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.828137 diff=0.578137 abs_err=0.578137
2025-12-20 14:41:04,439 | INFO | TOP_BEST | split=test epoch=10 rank=1/3 b=5 t=4 var_idx=26 tp=0.583333 y_true=0.287293 y_pred=0.287295 diff=0.000003 abs_err=0.000003
2025-12-20 14:41:04,440 | INFO | TOP_BEST | split=test epoch=10 rank=2/3 b=28 t=10 var_idx=39 tp=0.708333 y_true=0.000000 y_pred=-0.000005 diff=-0.000005 abs_err=0.000005
2025-12-20 14:41:04,440 | INFO | TOP_BEST | split=test epoch=10 rank=3/3 b=28 t=9 var_idx=39 tp=0.687500 y_true=0.000000 y_pred=0.000014 diff=0.000014 abs_err=0.000014
2025-12-20 14:41:04,440 | INFO | TOP_OK | split=test epoch=10 none_found (no exact matches)
2025-12-20 14:42:10,188 | INFO | TOP_ERR | split=test epoch=11 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.987096 diff=0.820429 abs_err=0.820429
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.767241 diff=0.767241 abs_err=0.767241
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.766799 diff=0.766799 abs_err=0.766799
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.766463 diff=0.766463 abs_err=0.766463
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.766237 diff=0.766237 abs_err=0.766237
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.374492 diff=-0.625508 abs_err=0.625508
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=7/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.400541 diff=-0.599459 abs_err=0.599459
2025-12-20 14:42:10,189 | INFO | TOP_ERR | split=test epoch=11 rank=8/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.400753 diff=-0.599247 abs_err=0.599247
2025-12-20 14:42:10,190 | INFO | TOP_ERR | split=test epoch=11 rank=9/10 b=24 t=22 var_idx=35 tp=0.958333 y_true=0.000000 y_pred=0.543568 diff=0.543568 abs_err=0.543568
2025-12-20 14:42:10,190 | INFO | TOP_ERR | split=test epoch=11 rank=10/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.543453 diff=0.543453 abs_err=0.543453
2025-12-20 14:42:10,190 | INFO | TOP_BEST | split=test epoch=11 rank=1/3 b=6 t=8 var_idx=16 tp=0.666667 y_true=0.088440 y_pred=0.088434 diff=-0.000005 abs_err=0.000005
2025-12-20 14:42:10,190 | INFO | TOP_BEST | split=test epoch=11 rank=2/3 b=5 t=19 var_idx=39 tp=0.895833 y_true=0.002545 y_pred=0.002568 diff=0.000022 abs_err=0.000022
2025-12-20 14:42:10,191 | INFO | TOP_BEST | split=test epoch=11 rank=3/3 b=28 t=13 var_idx=23 tp=0.770833 y_true=0.246085 y_pred=0.246059 diff=-0.000026 abs_err=0.000026
2025-12-20 14:42:10,191 | INFO | TOP_OK | split=test epoch=11 none_found (no exact matches)
2025-12-20 14:43:15,918 | INFO | TOP_ERR | split=test epoch=12 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.029115 diff=0.862449 abs_err=0.862449
2025-12-20 14:43:15,919 | INFO | TOP_ERR | split=test epoch=12 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.827120 diff=0.827120 abs_err=0.827120
2025-12-20 14:43:15,919 | INFO | TOP_ERR | split=test epoch=12 rank=3/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.826686 diff=0.826686 abs_err=0.826686
2025-12-20 14:43:15,919 | INFO | TOP_ERR | split=test epoch=12 rank=4/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.826356 diff=0.826356 abs_err=0.826356
2025-12-20 14:43:15,919 | INFO | TOP_ERR | split=test epoch=12 rank=5/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.826135 diff=0.826135 abs_err=0.826135
2025-12-20 14:43:15,919 | INFO | TOP_ERR | split=test epoch=12 rank=6/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.360658 diff=-0.639342 abs_err=0.639342
2025-12-20 14:43:15,920 | INFO | TOP_ERR | split=test epoch=12 rank=7/10 b=30 t=12 var_idx=15 tp=0.750000 y_true=0.250000 y_pred=0.825799 diff=0.575799 abs_err=0.575799
2025-12-20 14:43:15,920 | INFO | TOP_ERR | split=test epoch=12 rank=8/10 b=30 t=16 var_idx=15 tp=0.833333 y_true=0.250000 y_pred=0.825348 diff=0.575348 abs_err=0.575348
2025-12-20 14:43:15,920 | INFO | TOP_ERR | split=test epoch=12 rank=9/10 b=30 t=20 var_idx=15 tp=0.916667 y_true=0.250000 y_pred=0.824891 diff=0.574891 abs_err=0.574891
2025-12-20 14:43:15,920 | INFO | TOP_ERR | split=test epoch=12 rank=10/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.441426 diff=-0.558574 abs_err=0.558574
2025-12-20 14:43:15,920 | INFO | TOP_BEST | split=test epoch=12 rank=1/3 b=21 t=21 var_idx=27 tp=0.937500 y_true=0.331767 y_pred=0.331759 diff=-0.000008 abs_err=0.000008
