2025-12-21 11:23:28,354 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.416776 diff=-0.524122 abs_err=0.524122
2025-12-21 11:23:28,356 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=23 t=21 var_idx=39 tp=1.875000 y_true=0.004091 y_pred=0.004108 diff=0.000018 abs_err=0.000018
2025-12-21 11:23:28,356 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=25 t=3 var_idx=19 tp=1.125000 y_true=0.397163 y_pred=0.397183 diff=0.000020 abs_err=0.000020
2025-12-21 11:23:28,356 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-21 11:24:06,115 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.460882 diff=-0.539118 abs_err=0.539118
2025-12-21 11:24:06,116 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.454759 diff=0.454759 abs_err=0.454759
2025-12-21 11:24:06,116 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.494312 diff=-0.446587 abs_err=0.446587
2025-12-21 11:24:06,116 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.161054 diff=-0.422279 abs_err=0.422279
2025-12-21 11:24:06,116 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.245083 diff=-0.421584 abs_err=0.421584
2025-12-21 11:24:06,117 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.162103 diff=-0.421231 abs_err=0.421231
2025-12-21 11:24:06,117 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.245573 diff=-0.421094 abs_err=0.421094
2025-12-21 11:24:06,117 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.246060 diff=-0.420607 abs_err=0.420607
2025-12-21 11:24:06,117 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.246566 diff=-0.420100 abs_err=0.420100
2025-12-21 11:24:06,117 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.163266 diff=-0.420067 abs_err=0.420067
2025-12-21 11:24:06,118 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=1 t=4 var_idx=22 tp=1.166667 y_true=0.081818 y_pred=0.081831 diff=0.000013 abs_err=0.000013
2025-12-21 11:24:06,118 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=29 t=24 var_idx=13 tp=2.000000 y_true=0.219780 y_pred=0.219795 diff=0.000014 abs_err=0.000014
2025-12-21 11:24:06,118 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=29 t=14 var_idx=13 tp=1.583333 y_true=0.216117 y_pred=0.216142 diff=0.000024 abs_err=0.000024
2025-12-21 11:24:06,118 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-21 11:24:43,977 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.438227 diff=-0.561773 abs_err=0.561773
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.215409 diff=-0.451258 abs_err=0.451258
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.215479 diff=-0.451188 abs_err=0.451188
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.215835 diff=-0.450831 abs_err=0.450831
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.216265 diff=-0.450401 abs_err=0.450401
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.216749 diff=-0.449917 abs_err=0.449917
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.217291 diff=-0.449376 abs_err=0.449376
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.217890 diff=-0.448777 abs_err=0.448777
2025-12-21 11:24:43,978 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.218549 diff=-0.448118 abs_err=0.448118
2025-12-21 11:24:43,979 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.219510 diff=-0.447156 abs_err=0.447156
2025-12-21 11:24:43,979 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=31 t=7 var_idx=30 tp=1.291667 y_true=0.200000 y_pred=0.199994 diff=-0.000006 abs_err=0.000006
2025-12-21 11:24:43,979 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=13 t=17 var_idx=19 tp=1.708333 y_true=0.439716 y_pred=0.439725 diff=0.000009 abs_err=0.000009
2025-12-21 11:24:43,979 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=10 t=15 var_idx=23 tp=1.625000 y_true=0.275168 y_pred=0.275154 diff=-0.000014 abs_err=0.000014
2025-12-21 11:24:43,979 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-21 11:25:56,954 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.479514 diff=-0.520486 abs_err=0.520486
2025-12-21 11:25:56,954 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.170069 diff=-0.496598 abs_err=0.496598
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.170473 diff=-0.496194 abs_err=0.496194
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.170943 diff=-0.495723 abs_err=0.495723
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.171427 diff=-0.495240 abs_err=0.495240
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.172121 diff=-0.494546 abs_err=0.494546
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.172845 diff=-0.493821 abs_err=0.493821
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.173577 diff=-0.493090 abs_err=0.493090
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.174315 diff=-0.492352 abs_err=0.492352
2025-12-21 11:25:56,955 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.175298 diff=-0.491368 abs_err=0.491368
2025-12-21 11:25:56,956 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=12 t=19 var_idx=27 tp=1.791667 y_true=0.305442 y_pred=0.305407 diff=-0.000035 abs_err=0.000035
2025-12-21 11:25:56,956 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=11 t=9 var_idx=31 tp=1.375000 y_true=0.010095 y_pred=0.010059 diff=-0.000037 abs_err=0.000037
2025-12-21 11:25:56,956 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=10 t=16 var_idx=19 tp=1.666667 y_true=0.453901 y_pred=0.453862 diff=-0.000038 abs_err=0.000038
2025-12-21 11:25:56,956 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
2025-12-21 11:26:35,068 | INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.491235 diff=-0.508765 abs_err=0.508765
2025-12-21 11:26:35,068 | INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.206044 diff=-0.460622 abs_err=0.460622
2025-12-21 11:26:35,068 | INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.206496 diff=-0.460171 abs_err=0.460171
2025-12-21 11:26:35,068 | INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.207190 diff=-0.459477 abs_err=0.459477
2025-12-21 11:26:35,069 | INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.207924 diff=-0.458742 abs_err=0.458742
2025-12-21 11:26:35,069 | INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.208679 diff=-0.457988 abs_err=0.457988
2025-12-21 11:26:35,069 | INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.209454 diff=-0.457212 abs_err=0.457212
2025-12-21 11:26:35,069 | INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.210252 diff=-0.456415 abs_err=0.456415
2025-12-21 11:26:35,069 | INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.211288 diff=-0.455379 abs_err=0.455379
2025-12-21 11:26:35,069 | INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.212799 diff=-0.453867 abs_err=0.453867
2025-12-21 11:26:35,070 | INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=11 t=18 var_idx=19 tp=1.750000 y_true=0.330969 y_pred=0.330976 diff=0.000007 abs_err=0.000007
2025-12-21 11:26:35,070 | INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=20 t=2 var_idx=39 tp=1.083333 y_true=0.003182 y_pred=0.003167 diff=-0.000015 abs_err=0.000015
2025-12-21 11:26:35,070 | INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=13 t=14 var_idx=39 tp=1.583333 y_true=0.003636 y_pred=0.003619 diff=-0.000018 abs_err=0.000018
2025-12-21 11:26:35,070 | INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
2025-12-21 11:28:22,074 | INFO | TOP_ERR | split=test epoch=8 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.495155 diff=-0.504845 abs_err=0.504845
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=2/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.211325 diff=-0.455341 abs_err=0.455341
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=3/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.212150 diff=-0.454516 abs_err=0.454516
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=4/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.212985 diff=-0.453682 abs_err=0.453682
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=5/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.213830 diff=-0.452837 abs_err=0.452837
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.214686 diff=-0.451980 abs_err=0.451980
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.215555 diff=-0.451112 abs_err=0.451112
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=8/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.216763 diff=-0.449904 abs_err=0.449904
2025-12-21 11:28:22,075 | INFO | TOP_ERR | split=test epoch=8 rank=9/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.218276 diff=-0.448391 abs_err=0.448391
2025-12-21 11:28:22,076 | INFO | TOP_ERR | split=test epoch=8 rank=10/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.219838 diff=-0.446829 abs_err=0.446829
2025-12-21 11:28:22,076 | INFO | TOP_BEST | split=test epoch=8 rank=1/3 b=13 t=19 var_idx=39 tp=1.791667 y_true=0.005455 y_pred=0.005451 diff=-0.000004 abs_err=0.000004
2025-12-21 11:28:22,076 | INFO | TOP_BEST | split=test epoch=8 rank=2/3 b=19 t=13 var_idx=39 tp=1.541667 y_true=0.003636 y_pred=0.003652 diff=0.000016 abs_err=0.000016
2025-12-21 11:28:22,076 | INFO | TOP_BEST | split=test epoch=8 rank=3/3 b=23 t=17 var_idx=13 tp=1.708333 y_true=0.194139 y_pred=0.194170 diff=0.000031 abs_err=0.000031
2025-12-21 11:28:22,076 | INFO | TOP_OK | split=test epoch=8 none_found (no exact matches)
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.503924 diff=-0.496076 abs_err=0.496076
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=2/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.217914 diff=-0.448753 abs_err=0.448753
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=3/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.218416 diff=-0.448251 abs_err=0.448251
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=4/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.218902 diff=-0.447764 abs_err=0.447764
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=5/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.219570 diff=-0.447097 abs_err=0.447097
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.220533 diff=-0.446133 abs_err=0.446133
2025-12-21 11:29:00,177 | INFO | TOP_ERR | split=test epoch=9 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.221824 diff=-0.444842 abs_err=0.444842
2025-12-21 11:29:00,178 | INFO | TOP_ERR | split=test epoch=9 rank=8/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.223193 diff=-0.443474 abs_err=0.443474
2025-12-21 11:29:00,178 | INFO | TOP_ERR | split=test epoch=9 rank=9/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.442375 diff=0.442375 abs_err=0.442375
2025-12-21 11:29:00,178 | INFO | TOP_ERR | split=test epoch=9 rank=10/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.224637 diff=-0.442029 abs_err=0.442029
2025-12-21 11:29:00,178 | INFO | TOP_BEST | split=test epoch=9 rank=1/3 b=12 t=5 var_idx=4 tp=1.208333 y_true=0.196617 y_pred=0.196621 diff=0.000004 abs_err=0.000004
2025-12-21 11:29:00,179 | INFO | TOP_BEST | split=test epoch=9 rank=2/3 b=11 t=7 var_idx=39 tp=1.291667 y_true=0.013636 y_pred=0.013623 diff=-0.000014 abs_err=0.000014
2025-12-21 11:29:00,179 | INFO | TOP_BEST | split=test epoch=9 rank=3/3 b=19 t=19 var_idx=39 tp=1.791667 y_true=0.016364 y_pred=0.016342 diff=-0.000021 abs_err=0.000021
2025-12-21 11:29:00,179 | INFO | TOP_OK | split=test epoch=9 none_found (no exact matches)
2025-12-21 11:30:46,646 | INFO | TOP_ERR | split=test epoch=12 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.507413 diff=-0.492587 abs_err=0.492587
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=2/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.219033 diff=-0.447634 abs_err=0.447634
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=3/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.219810 diff=-0.446856 abs_err=0.446856
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=4/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.220504 diff=-0.446163 abs_err=0.446163
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=5/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.221197 diff=-0.445470 abs_err=0.445470
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.221890 diff=-0.444776 abs_err=0.444776
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.222600 diff=-0.444067 abs_err=0.444067
2025-12-21 11:30:46,647 | INFO | TOP_ERR | split=test epoch=12 rank=8/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.496891 diff=-0.444007 abs_err=0.444007
2025-12-21 11:30:46,648 | INFO | TOP_ERR | split=test epoch=12 rank=9/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.223437 diff=-0.443230 abs_err=0.443230
2025-12-21 11:30:46,648 | INFO | TOP_ERR | split=test epoch=12 rank=10/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.224285 diff=-0.442382 abs_err=0.442382
2025-12-21 11:30:46,648 | INFO | TOP_BEST | split=test epoch=12 rank=1/3 b=16 t=6 var_idx=23 tp=1.250000 y_true=0.266779 y_pred=0.266785 diff=0.000006 abs_err=0.000006
2025-12-21 11:30:46,648 | INFO | TOP_BEST | split=test epoch=12 rank=2/3 b=5 t=7 var_idx=32 tp=1.291667 y_true=0.073021 y_pred=0.073035 diff=0.000013 abs_err=0.000013
2025-12-21 11:30:46,648 | INFO | TOP_BEST | split=test epoch=12 rank=3/3 b=4 t=10 var_idx=30 tp=1.416667 y_true=0.204000 y_pred=0.203978 diff=-0.000022 abs_err=0.000022
2025-12-21 11:30:46,649 | INFO | TOP_OK | split=test epoch=12 none_found (no exact matches)
2025-12-21 11:31:59,069 | INFO | TOP_ERR | split=test epoch=14 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.500850 diff=-0.499150 abs_err=0.499150
2025-12-21 11:31:59,069 | INFO | TOP_ERR | split=test epoch=14 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.487601 diff=-0.453298 abs_err=0.453298
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=3/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.435445 diff=0.435445 abs_err=0.435445
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=4/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.231850 diff=-0.434817 abs_err=0.434817
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=5/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.232945 diff=-0.433722 abs_err=0.433722
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=6/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.234025 diff=-0.432641 abs_err=0.432641
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=7/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.235097 diff=-0.431569 abs_err=0.431569
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=8/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.236184 diff=-0.430482 abs_err=0.430482
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=9/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.237285 diff=-0.429382 abs_err=0.429382
2025-12-21 11:31:59,070 | INFO | TOP_ERR | split=test epoch=14 rank=10/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.238397 diff=-0.428270 abs_err=0.428270
2025-12-21 11:31:59,071 | INFO | TOP_BEST | split=test epoch=14 rank=1/3 b=20 t=7 var_idx=12 tp=1.291667 y_true=0.045662 y_pred=0.045651 diff=-0.000011 abs_err=0.000011
2025-12-21 11:31:59,071 | INFO | TOP_BEST | split=test epoch=14 rank=2/3 b=22 t=11 var_idx=4 tp=1.458333 y_true=0.205074 y_pred=0.205060 diff=-0.000014 abs_err=0.000014
2025-12-21 11:31:59,071 | INFO | TOP_BEST | split=test epoch=14 rank=3/3 b=8 t=17 var_idx=23 tp=1.708333 y_true=0.275168 y_pred=0.275185 diff=0.000017 abs_err=0.000017
2025-12-21 11:31:59,071 | INFO | TOP_OK | split=test epoch=14 none_found (no exact matches)
2025-12-21 11:35:28,453 | INFO | TOP_ERR | split=test epoch=20 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.508100 diff=-0.491900 abs_err=0.491900
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.474512 diff=-0.466386 abs_err=0.466386
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=3/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.200720 diff=-0.465947 abs_err=0.465947
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=4/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.201490 diff=-0.465176 abs_err=0.465176
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=5/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.202281 diff=-0.464386 abs_err=0.464386
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=6/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.203092 diff=-0.463574 abs_err=0.463574
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=7/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.203925 diff=-0.462742 abs_err=0.462742
2025-12-21 11:35:28,454 | INFO | TOP_ERR | split=test epoch=20 rank=8/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.204779 diff=-0.461888 abs_err=0.461888
2025-12-21 11:35:28,455 | INFO | TOP_ERR | split=test epoch=20 rank=9/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.205654 diff=-0.461013 abs_err=0.461013
2025-12-21 11:35:28,455 | INFO | TOP_ERR | split=test epoch=20 rank=10/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.206549 diff=-0.460117 abs_err=0.460117
2025-12-21 11:35:28,455 | INFO | TOP_BEST | split=test epoch=20 rank=1/3 b=6 t=4 var_idx=4 tp=1.208333 y_true=0.102748 y_pred=0.102741 diff=-0.000008 abs_err=0.000008
