INFO | 2025-12-23 12:03:46
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 12 --batch_size 192 --lr 1e-4 --patience 30 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 10 --node_dim 10 --hid_dim 32 --seed 1 --gpu 0 --multi_scales 2,6 --multi_strides 2,6 --fusion concat
INFO | ExpID=72737 PID=540670 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=346844
INFO | ckpt_path=experiments/experiment_72737.ckpt
INFO | args=Namespace(multi_scales='2,6', multi_strides='2,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=30, history=12, patch_size=24, stride=24, logmode='a', lr=0.0001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=32, te_dim=10, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=540670, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=126 n_val_batches=42 n_test_batches=42 quantization=0.0 history=12 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=10 time=11.54s lr=0.0001 grad_norm=0.170723 mask_ratio_lastbatch=0.143977 cuda_mem_alloc_mb=223.56 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=11 time=11.52s lr=0.0001 grad_norm=0.132082 mask_ratio_lastbatch=0.135952 cuda_mem_alloc_mb=223.71 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=12 time=11.45s lr=0.0001 grad_norm=0.073044 mask_ratio_lastbatch=0.144576 cuda_mem_alloc_mb=223.64 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=13 time=11.51s lr=0.0001 grad_norm=0.153028 mask_ratio_lastbatch=0.144218 cuda_mem_alloc_mb=223.66 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=14 time=11.67s lr=0.0001 grad_norm=0.174501 mask_ratio_lastbatch=0.139977 cuda_mem_alloc_mb=223.66 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=15 time=11.50s lr=0.0001 grad_norm=0.231109 mask_ratio_lastbatch=0.145069 cuda_mem_alloc_mb=223.71 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=16 time=11.50s lr=0.0001 grad_norm=0.177446 mask_ratio_lastbatch=0.136875 cuda_mem_alloc_mb=223.65 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=17 time=11.49s lr=0.0001 grad_norm=0.176395 mask_ratio_lastbatch=0.142472 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=18 time=11.72s lr=0.0001 grad_norm=0.216049 mask_ratio_lastbatch=0.140409 cuda_mem_alloc_mb=223.75 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=19 time=11.51s lr=0.0001 grad_norm=0.141357 mask_ratio_lastbatch=0.147627 cuda_mem_alloc_mb=223.52 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=20 time=11.67s lr=0.0001 grad_norm=0.213784 mask_ratio_lastbatch=0.147311 cuda_mem_alloc_mb=223.65 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=21 time=11.69s lr=0.0001 grad_norm=0.300819 mask_ratio_lastbatch=0.146847 cuda_mem_alloc_mb=223.56 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=22 time=12.27s lr=0.0001 grad_norm=0.532091 mask_ratio_lastbatch=0.141025 cuda_mem_alloc_mb=223.60 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=23 time=11.63s lr=0.0001 grad_norm=0.256021 mask_ratio_lastbatch=0.144520 cuda_mem_alloc_mb=223.59 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=24 time=11.50s lr=0.0001 grad_norm=0.765395 mask_ratio_lastbatch=0.139015 cuda_mem_alloc_mb=223.54 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=25 time=9.87s lr=0.0001 grad_norm=0.490490 mask_ratio_lastbatch=0.135315 cuda_mem_alloc_mb=223.84 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=26 time=11.52s lr=0.0001 grad_norm=0.801756 mask_ratio_lastbatch=0.132723 cuda_mem_alloc_mb=223.75 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=27 time=10.80s lr=0.0001 grad_norm=1.142915 mask_ratio_lastbatch=0.140426 cuda_mem_alloc_mb=223.83 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=28 time=11.65s lr=0.0001 grad_norm=0.667903 mask_ratio_lastbatch=0.132642 cuda_mem_alloc_mb=223.64 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=29 time=11.53s lr=0.0001 grad_norm=0.439290 mask_ratio_lastbatch=0.130773 cuda_mem_alloc_mb=223.70 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=30 time=11.49s lr=0.0001 grad_norm=0.483121 mask_ratio_lastbatch=0.139988 cuda_mem_alloc_mb=223.54 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=31 time=11.51s lr=0.0001 grad_norm=0.733540 mask_ratio_lastbatch=0.137168 cuda_mem_alloc_mb=223.57 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=32 time=11.49s lr=0.0001 grad_norm=0.440980 mask_ratio_lastbatch=0.137254 cuda_mem_alloc_mb=223.54 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=33 time=9.91s lr=0.0001 grad_norm=0.903719 mask_ratio_lastbatch=0.146152 cuda_mem_alloc_mb=224.04 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=34 time=11.51s lr=0.0001 grad_norm=0.673716 mask_ratio_lastbatch=0.141364 cuda_mem_alloc_mb=223.61 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=35 time=11.68s lr=0.0001 grad_norm=0.556051 mask_ratio_lastbatch=0.149760 cuda_mem_alloc_mb=223.51 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=36 time=11.54s lr=0.0001 grad_norm=0.801463 mask_ratio_lastbatch=0.130517 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=37 time=11.47s lr=0.0001 grad_norm=0.377143 mask_ratio_lastbatch=0.142777 cuda_mem_alloc_mb=223.53 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=38 time=11.51s lr=0.0001 grad_norm=0.722674 mask_ratio_lastbatch=0.147372 cuda_mem_alloc_mb=223.57 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=39 time=9.89s lr=0.0001 grad_norm=1.570145 mask_ratio_lastbatch=0.136293 cuda_mem_alloc_mb=224.01 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=40 time=11.50s lr=0.0001 grad_norm=1.049535 mask_ratio_lastbatch=0.137415 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=41 time=12.18s lr=0.0001 grad_norm=0.793847 mask_ratio_lastbatch=0.147222 cuda_mem_alloc_mb=223.52 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=42 time=10.06s lr=0.0001 grad_norm=0.648284 mask_ratio_lastbatch=0.136594 cuda_mem_alloc_mb=223.95 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=43 time=11.48s lr=0.0001 grad_norm=0.733363 mask_ratio_lastbatch=0.138551 cuda_mem_alloc_mb=223.54 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=44 time=11.52s lr=0.0001 grad_norm=0.360163 mask_ratio_lastbatch=0.152017 cuda_mem_alloc_mb=223.56 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=765.17
INFO | SYSTEM | epoch=45 time=12.11s lr=0.0001 grad_norm=0.722537 mask_ratio_lastbatch=0.141010 cuda_mem_alloc_mb=223.64 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=46 time=11.64s lr=0.0001 grad_norm=1.673458 mask_ratio_lastbatch=0.146149 cuda_mem_alloc_mb=223.73 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=47 time=11.46s lr=0.0001 grad_norm=0.518740 mask_ratio_lastbatch=0.140691 cuda_mem_alloc_mb=223.57 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=48 time=11.50s lr=0.0001 grad_norm=0.749963 mask_ratio_lastbatch=0.137893 cuda_mem_alloc_mb=223.62 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=49 time=11.68s lr=0.0001 grad_norm=1.061513 mask_ratio_lastbatch=0.133728 cuda_mem_alloc_mb=223.70 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=50 time=12.05s lr=0.0001 grad_norm=0.777301 mask_ratio_lastbatch=0.140052 cuda_mem_alloc_mb=223.64 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=51 time=11.92s lr=0.0001 grad_norm=1.728559 mask_ratio_lastbatch=0.147566 cuda_mem_alloc_mb=223.69 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=52 time=11.46s lr=0.0001 grad_norm=1.085574 mask_ratio_lastbatch=0.140652 cuda_mem_alloc_mb=223.60 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=53 time=11.45s lr=0.0001 grad_norm=0.422834 mask_ratio_lastbatch=0.139468 cuda_mem_alloc_mb=223.61 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=54 time=11.72s lr=0.0001 grad_norm=1.030167 mask_ratio_lastbatch=0.145303 cuda_mem_alloc_mb=223.57 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=55 time=11.65s lr=0.0001 grad_norm=0.482522 mask_ratio_lastbatch=0.136820 cuda_mem_alloc_mb=223.68 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=56 time=12.18s lr=0.0001 grad_norm=1.714490 mask_ratio_lastbatch=0.143506 cuda_mem_alloc_mb=223.57 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=57 time=11.45s lr=0.0001 grad_norm=0.770292 mask_ratio_lastbatch=0.132950 cuda_mem_alloc_mb=223.75 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=58 time=11.65s lr=0.0001 grad_norm=1.337552 mask_ratio_lastbatch=0.144298 cuda_mem_alloc_mb=223.71 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=59 time=11.49s lr=0.0001 grad_norm=2.758737 mask_ratio_lastbatch=0.143617 cuda_mem_alloc_mb=223.58 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=60 time=9.87s lr=0.0001 grad_norm=0.745936 mask_ratio_lastbatch=0.147967 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=61 time=11.47s lr=0.0001 grad_norm=1.066794 mask_ratio_lastbatch=0.133589 cuda_mem_alloc_mb=223.71 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=62 time=9.72s lr=0.0001 grad_norm=2.717524 mask_ratio_lastbatch=0.141458 cuda_mem_alloc_mb=223.90 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=63 time=11.45s lr=0.0001 grad_norm=1.124202 mask_ratio_lastbatch=0.141733 cuda_mem_alloc_mb=223.58 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=64 time=11.29s lr=0.0001 grad_norm=0.927239 mask_ratio_lastbatch=0.144821 cuda_mem_alloc_mb=223.60 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=65 time=11.23s lr=0.0001 grad_norm=1.499224 mask_ratio_lastbatch=0.134139 cuda_mem_alloc_mb=223.62 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=66 time=9.93s lr=0.0001 grad_norm=0.907369 mask_ratio_lastbatch=0.143018 cuda_mem_alloc_mb=223.84 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=67 time=11.56s lr=0.0001 grad_norm=1.218068 mask_ratio_lastbatch=0.146393 cuda_mem_alloc_mb=223.68 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=68 time=11.24s lr=0.0001 grad_norm=1.630062 mask_ratio_lastbatch=0.146119 cuda_mem_alloc_mb=223.59 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=69 time=11.21s lr=0.0001 grad_norm=2.371251 mask_ratio_lastbatch=0.140037 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=70 time=11.36s lr=0.0001 grad_norm=2.947121 mask_ratio_lastbatch=0.145294 cuda_mem_alloc_mb=223.58 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=71 time=11.51s lr=0.0001 grad_norm=1.276881 mask_ratio_lastbatch=0.132867 cuda_mem_alloc_mb=223.69 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=72 time=11.24s lr=0.0001 grad_norm=1.877003 mask_ratio_lastbatch=0.138233 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=73 time=11.24s lr=0.0001 grad_norm=1.594832 mask_ratio_lastbatch=0.151454 cuda_mem_alloc_mb=223.55 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=74 time=11.24s lr=0.0001 grad_norm=2.425833 mask_ratio_lastbatch=0.135294 cuda_mem_alloc_mb=223.69 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=75 time=11.29s lr=0.0001 grad_norm=2.227036 mask_ratio_lastbatch=0.145912 cuda_mem_alloc_mb=223.68 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=76 time=9.64s lr=0.0001 grad_norm=2.238924 mask_ratio_lastbatch=0.141517 cuda_mem_alloc_mb=223.91 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=77 time=11.79s lr=0.0001 grad_norm=2.146269 mask_ratio_lastbatch=0.143527 cuda_mem_alloc_mb=223.62 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=78 time=9.69s lr=0.0001 grad_norm=1.373277 mask_ratio_lastbatch=0.136533 cuda_mem_alloc_mb=223.91 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=79 time=9.88s lr=0.0001 grad_norm=1.645379 mask_ratio_lastbatch=0.127477 cuda_mem_alloc_mb=224.05 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=80 time=11.24s lr=0.0001 grad_norm=1.626006 mask_ratio_lastbatch=0.137615 cuda_mem_alloc_mb=223.53 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=81 time=9.67s lr=0.0001 grad_norm=2.518185 mask_ratio_lastbatch=0.140567 cuda_mem_alloc_mb=223.88 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=82 time=10.65s lr=0.0001 grad_norm=4.620510 mask_ratio_lastbatch=0.135079 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=83 time=11.29s lr=0.0001 grad_norm=7.160988 mask_ratio_lastbatch=0.132909 cuda_mem_alloc_mb=223.70 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=84 time=11.43s lr=0.0001 grad_norm=1.009024 mask_ratio_lastbatch=0.151979 cuda_mem_alloc_mb=223.56 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=85 time=11.52s lr=0.0001 grad_norm=4.115050 mask_ratio_lastbatch=0.138608 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=86 time=9.71s lr=0.0001 grad_norm=1.049524 mask_ratio_lastbatch=0.147877 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=87 time=11.29s lr=0.0001 grad_norm=1.225807 mask_ratio_lastbatch=0.136851 cuda_mem_alloc_mb=223.62 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=88 time=11.42s lr=0.0001 grad_norm=2.522061 mask_ratio_lastbatch=0.137601 cuda_mem_alloc_mb=223.61 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=89 time=11.34s lr=0.0001 grad_norm=3.325099 mask_ratio_lastbatch=0.147849 cuda_mem_alloc_mb=223.54 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=90 time=9.67s lr=0.0001 grad_norm=2.253175 mask_ratio_lastbatch=0.143354 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=91 time=9.84s lr=0.0001 grad_norm=3.274020 mask_ratio_lastbatch=0.140521 cuda_mem_alloc_mb=223.79 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=92 time=9.68s lr=0.0001 grad_norm=2.861977 mask_ratio_lastbatch=0.145578 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=93 time=11.46s lr=0.0001 grad_norm=2.994632 mask_ratio_lastbatch=0.142736 cuda_mem_alloc_mb=223.61 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=94 time=9.68s lr=0.0001 grad_norm=5.197700 mask_ratio_lastbatch=0.138341 cuda_mem_alloc_mb=223.87 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=95 time=11.28s lr=0.0001 grad_norm=1.704664 mask_ratio_lastbatch=0.141590 cuda_mem_alloc_mb=223.63 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=96 time=9.75s lr=0.0001 grad_norm=2.779738 mask_ratio_lastbatch=0.141326 cuda_mem_alloc_mb=223.86 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=97 time=9.70s lr=0.0001 grad_norm=1.776499 mask_ratio_lastbatch=0.137063 cuda_mem_alloc_mb=223.85 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=98 time=9.76s lr=0.0001 grad_norm=1.487540 mask_ratio_lastbatch=0.145833 cuda_mem_alloc_mb=223.77 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=99 time=11.64s lr=0.0001 grad_norm=1.764288 mask_ratio_lastbatch=0.139555 cuda_mem_alloc_mb=223.72 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=100 time=10.16s lr=0.0001 grad_norm=3.070633 mask_ratio_lastbatch=0.138003 cuda_mem_alloc_mb=223.80 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=101 time=11.29s lr=0.0001 grad_norm=4.159464 mask_ratio_lastbatch=0.135210 cuda_mem_alloc_mb=223.59 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=102 time=9.70s lr=0.0001 grad_norm=1.392400 mask_ratio_lastbatch=0.136753 cuda_mem_alloc_mb=223.95 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=103 time=9.73s lr=0.0001 grad_norm=2.350578 mask_ratio_lastbatch=0.142364 cuda_mem_alloc_mb=223.96 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=104 time=9.68s lr=0.0001 grad_norm=1.240713 mask_ratio_lastbatch=0.137370 cuda_mem_alloc_mb=223.94 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=105 time=11.26s lr=0.0001 grad_norm=3.069918 mask_ratio_lastbatch=0.144896 cuda_mem_alloc_mb=223.61 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=106 time=9.66s lr=0.0001 grad_norm=4.232941 mask_ratio_lastbatch=0.150130 cuda_mem_alloc_mb=223.76 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
INFO | SYSTEM | epoch=107 time=11.42s lr=0.0001 grad_norm=3.984558 mask_ratio_lastbatch=0.136487 cuda_mem_alloc_mb=223.69 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=767.34
