INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.024820 diff=-15.617392 abs_err=15.617393
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=73 t=15 var_idx=3 tp=1.256000 y_true=0.080268 y_pred=0.080259 diff=-0.000009 abs_err=0.000009
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=72 t=21 var_idx=3 tp=1.256000 y_true=0.080268 y_pred=0.080259 diff=-0.000009 abs_err=0.000009
INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.060499 diff=-15.702712 abs_err=15.702712
INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=25 t=2 var_idx=4 tp=1.024000 y_true=-1.367946 y_pred=-1.369034 diff=-0.001088 abs_err=0.001088
INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=140 t=36 var_idx=4 tp=1.408000 y_true=0.145125 y_pred=0.143928 diff=-0.001198 abs_err=0.001198
INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=69 t=14 var_idx=4 tp=1.200000 y_true=0.197300 y_pred=0.199265 diff=0.001965 abs_err=0.001965
INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.033144 diff=-15.675357 abs_err=15.675357
INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=38 t=54 var_idx=4 tp=1.718000 y_true=0.092950 y_pred=0.093799 diff=0.000849 abs_err=0.000849
INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=37 t=59 var_idx=4 tp=1.718000 y_true=0.092950 y_pred=0.093799 diff=0.000849 abs_err=0.000849
INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=36 t=68 var_idx=4 tp=1.718000 y_true=0.092950 y_pred=0.093799 diff=0.000849 abs_err=0.000849
INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.017151 diff=-15.659364 abs_err=15.659364
INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=34 t=77 var_idx=4 tp=1.842000 y_true=0.145125 y_pred=0.145164 diff=0.000038 abs_err=0.000038
INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=64 t=25 var_idx=4 tp=1.334000 y_true=0.458175 y_pred=0.458695 diff=0.000520 abs_err=0.000520
INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=33 t=55 var_idx=0 tp=1.604000 y_true=0.065520 y_pred=0.063721 diff=-0.001800 abs_err=0.001800
INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.018438 diff=-15.660651 abs_err=15.660651
INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=26 t=11 var_idx=3 tp=1.120000 y_true=-1.638358 y_pred=-1.640406 diff=-0.002047 abs_err=0.002047
INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=70 t=20 var_idx=4 tp=1.252000 y_true=0.301650 y_pred=0.299399 diff=-0.002251 abs_err=0.002251
INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=98 t=12 var_idx=4 tp=1.232000 y_true=-0.480973 y_pred=-0.477672 diff=0.003302 abs_err=0.003302
INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.020610 diff=-15.662823 abs_err=15.662823
INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=33 t=55 var_idx=0 tp=1.604000 y_true=0.065520 y_pred=0.066072 diff=0.000552 abs_err=0.000552
INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=31 t=16 var_idx=4 tp=1.208000 y_true=-0.533148 y_pred=-0.531985 diff=0.001163 abs_err=0.001163
INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=28 t=32 var_idx=0 tp=1.410000 y_true=0.200509 y_pred=0.201870 diff=0.001360 abs_err=0.001360
INFO | TOP_OK | split=test epoch=6 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=7 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_ERR | split=test epoch=7 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.028950 diff=-15.671163 abs_err=15.671164
INFO | TOP_BEST | split=test epoch=7 rank=1/3 b=138 t=40 var_idx=0 tp=1.442000 y_true=0.031773 y_pred=0.032097 diff=0.000324 abs_err=0.000324
INFO | TOP_BEST | split=test epoch=7 rank=2/3 b=29 t=24 var_idx=3 tp=1.280000 y_true=-1.208702 y_pred=-1.211531 diff=-0.002830 abs_err=0.002830
INFO | TOP_BEST | split=test epoch=7 rank=3/3 b=69 t=4 var_idx=3 tp=1.052000 y_true=0.366706 y_pred=0.362108 diff=-0.004598 abs_err=0.004598
INFO | TOP_OK | split=test epoch=7 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=8 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_ERR | split=test epoch=8 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.014281 diff=-15.656494 abs_err=15.656494
INFO | TOP_BEST | split=test epoch=8 rank=1/3 b=138 t=40 var_idx=0 tp=1.442000 y_true=0.031773 y_pred=0.031429 diff=-0.000344 abs_err=0.000344
INFO | TOP_BEST | split=test epoch=8 rank=2/3 b=25 t=11 var_idx=3 tp=1.120000 y_true=-1.638358 y_pred=-1.637977 diff=0.000382 abs_err=0.000382
INFO | TOP_BEST | split=test epoch=8 rank=3/3 b=33 t=55 var_idx=0 tp=1.604000 y_true=0.065520 y_pred=0.064379 diff=-0.001141 abs_err=0.001141
INFO | TOP_OK | split=test epoch=8 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=9 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_ERR | split=test epoch=9 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.024951 diff=-15.667164 abs_err=15.667164
INFO | TOP_BEST | split=test epoch=9 rank=1/3 b=33 t=55 var_idx=0 tp=1.604000 y_true=0.065520 y_pred=0.065934 diff=0.000414 abs_err=0.000414
INFO | TOP_BEST | split=test epoch=9 rank=2/3 b=60 t=5 var_idx=2 tp=1.056000 y_true=-0.173762 y_pred=-0.173207 diff=0.000555 abs_err=0.000555
INFO | TOP_BEST | split=test epoch=9 rank=3/3 b=68 t=4 var_idx=3 tp=1.052000 y_true=0.366706 y_pred=0.367467 diff=0.000762 abs_err=0.000762
INFO | TOP_OK | split=test epoch=9 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=10 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_ERR | split=test epoch=10 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.019562 diff=-15.661774 abs_err=15.661775
INFO | TOP_BEST | split=test epoch=10 rank=1/3 b=27 t=2 var_idx=4 tp=1.024000 y_true=-1.367946 y_pred=-1.367347 diff=0.000599 abs_err=0.000599
INFO | TOP_BEST | split=test epoch=10 rank=2/3 b=63 t=5 var_idx=2 tp=1.056000 y_true=-0.173762 y_pred=-0.172998 diff=0.000764 abs_err=0.000764
INFO | TOP_BEST | split=test epoch=10 rank=3/3 b=71 t=11 var_idx=4 tp=1.174000 y_true=-0.011399 y_pred=-0.012452 diff=-0.001052 abs_err=0.001052
INFO | TOP_OK | split=test epoch=10 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=11 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
INFO | TOP_ERR | split=test epoch=11 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.010705 diff=-15.652918 abs_err=15.652918
