2025-12-23 06:29:19,816 | INFO | SYSTEM | epoch=0 time=18.32s lr=0.001 grad_norm=1.628333 mask_ratio_lastbatch=0.146800 cuda_mem_alloc_mb=230.18 cuda_mem_reserved_mb=3128.00 cuda_mem_max_alloc_mb=1296.49
2025-12-23 06:31:32,675 | INFO | SYSTEM | epoch=11 time=10.75s lr=0.001 grad_norm=7.005372 mask_ratio_lastbatch=0.143273 cuda_mem_alloc_mb=230.12 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:31:43,520 | INFO | SYSTEM | epoch=12 time=10.84s lr=0.001 grad_norm=7.419167 mask_ratio_lastbatch=0.144493 cuda_mem_alloc_mb=230.15 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:31:54,298 | INFO | SYSTEM | epoch=13 time=10.78s lr=0.001 grad_norm=8.317905 mask_ratio_lastbatch=0.135426 cuda_mem_alloc_mb=230.18 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:32:06,594 | INFO | SYSTEM | epoch=14 time=12.30s lr=0.001 grad_norm=8.847963 mask_ratio_lastbatch=0.144351 cuda_mem_alloc_mb=230.13 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:32:17,420 | INFO | SYSTEM | epoch=15 time=10.83s lr=0.001 grad_norm=9.793741 mask_ratio_lastbatch=0.144116 cuda_mem_alloc_mb=230.22 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:32:28,210 | INFO | SYSTEM | epoch=16 time=10.79s lr=0.001 grad_norm=10.350655 mask_ratio_lastbatch=0.136541 cuda_mem_alloc_mb=230.13 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:32:39,218 | INFO | SYSTEM | epoch=17 time=11.01s lr=0.001 grad_norm=11.136260 mask_ratio_lastbatch=0.148245 cuda_mem_alloc_mb=230.15 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:32:50,236 | INFO | SYSTEM | epoch=18 time=11.02s lr=0.001 grad_norm=11.743541 mask_ratio_lastbatch=0.139537 cuda_mem_alloc_mb=230.30 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:33:02,893 | INFO | SYSTEM | epoch=19 time=12.66s lr=0.001 grad_norm=12.640274 mask_ratio_lastbatch=0.142294 cuda_mem_alloc_mb=230.11 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:33:15,278 | INFO | SYSTEM | epoch=20 time=12.38s lr=0.001 grad_norm=13.377883 mask_ratio_lastbatch=0.143421 cuda_mem_alloc_mb=230.31 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:33:26,071 | INFO | SYSTEM | epoch=21 time=10.79s lr=0.001 grad_norm=14.095465 mask_ratio_lastbatch=0.137667 cuda_mem_alloc_mb=230.16 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:33:37,019 | INFO | SYSTEM | epoch=22 time=10.95s lr=0.001 grad_norm=14.918557 mask_ratio_lastbatch=0.152935 cuda_mem_alloc_mb=230.15 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:33:47,824 | INFO | SYSTEM | epoch=23 time=10.80s lr=0.001 grad_norm=15.917620 mask_ratio_lastbatch=0.141488 cuda_mem_alloc_mb=230.17 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:33:58,683 | INFO | SYSTEM | epoch=24 time=10.86s lr=0.001 grad_norm=16.826435 mask_ratio_lastbatch=0.143917 cuda_mem_alloc_mb=230.34 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:34:11,361 | INFO | SYSTEM | epoch=25 time=12.68s lr=0.001 grad_norm=17.535279 mask_ratio_lastbatch=0.134314 cuda_mem_alloc_mb=230.21 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:34:22,339 | INFO | SYSTEM | epoch=26 time=10.98s lr=0.001 grad_norm=18.152431 mask_ratio_lastbatch=0.138600 cuda_mem_alloc_mb=230.15 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:34:33,447 | INFO | SYSTEM | epoch=27 time=11.11s lr=0.001 grad_norm=19.065415 mask_ratio_lastbatch=0.150953 cuda_mem_alloc_mb=230.17 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:34:44,693 | INFO | SYSTEM | epoch=28 time=11.24s lr=0.001 grad_norm=20.114537 mask_ratio_lastbatch=0.143087 cuda_mem_alloc_mb=230.19 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:34:56,146 | INFO | SYSTEM | epoch=29 time=11.45s lr=0.001 grad_norm=20.651750 mask_ratio_lastbatch=0.147712 cuda_mem_alloc_mb=230.12 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:35:07,118 | INFO | SYSTEM | epoch=30 time=10.97s lr=0.001 grad_norm=21.478595 mask_ratio_lastbatch=0.133371 cuda_mem_alloc_mb=230.12 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:35:18,038 | INFO | SYSTEM | epoch=31 time=10.92s lr=0.001 grad_norm=22.123690 mask_ratio_lastbatch=0.137509 cuda_mem_alloc_mb=230.24 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:35:29,015 | INFO | SYSTEM | epoch=32 time=10.98s lr=0.001 grad_norm=23.156763 mask_ratio_lastbatch=0.131005 cuda_mem_alloc_mb=230.11 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:35:40,312 | INFO | SYSTEM | epoch=33 time=11.30s lr=0.001 grad_norm=23.755458 mask_ratio_lastbatch=0.145237 cuda_mem_alloc_mb=230.14 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:35:52,023 | INFO | SYSTEM | epoch=34 time=11.71s lr=0.0005 grad_norm=24.467690 mask_ratio_lastbatch=0.152208 cuda_mem_alloc_mb=230.16 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:36:03,498 | INFO | SYSTEM | epoch=35 time=11.48s lr=0.0005 grad_norm=25.495340 mask_ratio_lastbatch=0.141155 cuda_mem_alloc_mb=230.16 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:36:14,443 | INFO | SYSTEM | epoch=36 time=10.94s lr=0.0005 grad_norm=26.310073 mask_ratio_lastbatch=0.135631 cuda_mem_alloc_mb=230.12 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:36:25,371 | INFO | SYSTEM | epoch=37 time=10.93s lr=0.0005 grad_norm=27.269174 mask_ratio_lastbatch=0.132872 cuda_mem_alloc_mb=230.17 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:36:36,288 | INFO | SYSTEM | epoch=38 time=10.92s lr=0.0005 grad_norm=28.195921 mask_ratio_lastbatch=0.142409 cuda_mem_alloc_mb=230.12 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:36:47,271 | INFO | SYSTEM | epoch=39 time=10.98s lr=0.0005 grad_norm=28.586074 mask_ratio_lastbatch=0.137134 cuda_mem_alloc_mb=230.17 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:36:58,195 | INFO | SYSTEM | epoch=40 time=10.92s lr=0.0005 grad_norm=29.584581 mask_ratio_lastbatch=0.143721 cuda_mem_alloc_mb=230.08 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:37:09,127 | INFO | SYSTEM | epoch=41 time=10.93s lr=0.0005 grad_norm=30.489984 mask_ratio_lastbatch=0.145313 cuda_mem_alloc_mb=230.01 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:37:20,079 | INFO | SYSTEM | epoch=42 time=10.95s lr=0.0005 grad_norm=31.402013 mask_ratio_lastbatch=0.140155 cuda_mem_alloc_mb=230.28 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:37:31,020 | INFO | SYSTEM | epoch=43 time=10.94s lr=0.0005 grad_norm=32.352482 mask_ratio_lastbatch=0.141295 cuda_mem_alloc_mb=230.29 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:37:42,103 | INFO | SYSTEM | epoch=44 time=11.08s lr=0.00025 grad_norm=33.127360 mask_ratio_lastbatch=0.143435 cuda_mem_alloc_mb=230.09 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:37:53,006 | INFO | SYSTEM | epoch=45 time=10.90s lr=0.00025 grad_norm=34.264385 mask_ratio_lastbatch=0.141610 cuda_mem_alloc_mb=230.05 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:38:03,952 | INFO | SYSTEM | epoch=46 time=10.94s lr=0.00025 grad_norm=35.097854 mask_ratio_lastbatch=0.139334 cuda_mem_alloc_mb=230.13 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:38:15,619 | INFO | SYSTEM | epoch=47 time=11.67s lr=0.00025 grad_norm=36.230039 mask_ratio_lastbatch=0.144792 cuda_mem_alloc_mb=230.09 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:38:27,083 | INFO | SYSTEM | epoch=48 time=11.46s lr=0.00025 grad_norm=37.407614 mask_ratio_lastbatch=0.142453 cuda_mem_alloc_mb=230.23 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:38:37,989 | INFO | SYSTEM | epoch=49 time=10.91s lr=0.00025 grad_norm=38.166822 mask_ratio_lastbatch=0.145687 cuda_mem_alloc_mb=230.05 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:38:48,920 | INFO | SYSTEM | epoch=50 time=10.93s lr=0.00025 grad_norm=39.316474 mask_ratio_lastbatch=0.151710 cuda_mem_alloc_mb=230.11 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:38:59,839 | INFO | SYSTEM | epoch=51 time=10.92s lr=0.00025 grad_norm=40.283857 mask_ratio_lastbatch=0.149796 cuda_mem_alloc_mb=230.07 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:39:10,784 | INFO | SYSTEM | epoch=52 time=10.94s lr=0.00025 grad_norm=41.208198 mask_ratio_lastbatch=0.142125 cuda_mem_alloc_mb=230.20 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:39:21,858 | INFO | SYSTEM | epoch=53 time=11.07s lr=0.00025 grad_norm=42.209180 mask_ratio_lastbatch=0.137831 cuda_mem_alloc_mb=230.19 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:39:32,767 | INFO | SYSTEM | epoch=54 time=10.91s lr=0.000125 grad_norm=43.132595 mask_ratio_lastbatch=0.135672 cuda_mem_alloc_mb=230.10 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
2025-12-23 06:39:43,664 | INFO | SYSTEM | epoch=55 time=10.90s lr=0.000125 grad_norm=43.927293 mask_ratio_lastbatch=0.147764 cuda_mem_alloc_mb=230.20 cuda_mem_reserved_mb=3868.00 cuda_mem_max_alloc_mb=1333.03
