INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.071650 diff=-6.177939 abs_err=6.177939
INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=181 t=1 var_idx=3 tp=1.028000 y_true=-1.017743 y_pred=-1.018358 diff=-0.000614 abs_err=0.000614
INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=48 t=62 var_idx=3 tp=1.848000 y_true=0.032528 y_pred=0.031073 diff=-0.001456 abs_err=0.001456
INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.061162 diff=-6.167452 abs_err=6.167452
INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.061162 diff=-6.167452 abs_err=6.167452
INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.061162 diff=-6.167452 abs_err=6.167452
INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.061162 diff=-6.167452 abs_err=6.167452
INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.033162 diff=-5.330686 abs_err=5.330686
INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.037834 diff=-5.326015 abs_err=5.326015
INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.037878 diff=-5.325971 abs_err=5.325971
INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.038039 diff=-5.325810 abs_err=5.325810
INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.038826 diff=-5.325023 abs_err=5.325023
INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.039185 diff=-5.324664 abs_err=5.324664
INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=35 t=80 var_idx=3 tp=3.844000 y_true=0.223487 y_pred=0.223729 diff=0.000242 abs_err=0.000242
INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=34 t=88 var_idx=3 tp=3.844000 y_true=0.223487 y_pred=0.223729 diff=0.000242 abs_err=0.000242
INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=95 t=85 var_idx=4 tp=2.956000 y_true=-0.741848 y_pred=-0.742277 diff=-0.000429 abs_err=0.000429
INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.132784 diff=-6.239073 abs_err=6.239073
INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.132784 diff=-6.239073 abs_err=6.239073
INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.132784 diff=-6.239073 abs_err=6.239073
INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.132784 diff=-6.239073 abs_err=6.239073
INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.050567 diff=-5.313282 abs_err=5.313282
INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.054763 diff=-5.309086 abs_err=5.309086
INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.056124 diff=-5.307725 abs_err=5.307725
INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.056191 diff=-5.307658 abs_err=5.307658
INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.056217 diff=-5.307631 abs_err=5.307631
INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.059174 diff=-5.304675 abs_err=5.304675
INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=158 t=60 var_idx=4 tp=1.922000 y_true=-0.324449 y_pred=-0.324292 diff=0.000156 abs_err=0.000156
INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=157 t=67 var_idx=4 tp=1.922000 y_true=-0.324449 y_pred=-0.324292 diff=0.000156 abs_err=0.000156
INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=156 t=73 var_idx=4 tp=1.922000 y_true=-0.324449 y_pred=-0.324292 diff=0.000156 abs_err=0.000156
INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=10 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.058385 diff=-6.164674 abs_err=6.164674
INFO | TOP_ERR | split=test epoch=10 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.058385 diff=-6.164674 abs_err=6.164674
INFO | TOP_ERR | split=test epoch=10 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.058385 diff=-6.164674 abs_err=6.164674
INFO | TOP_ERR | split=test epoch=10 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.058385 diff=-6.164674 abs_err=6.164674
INFO | TOP_ERR | split=test epoch=10 rank=5/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.025253 diff=-5.389102 abs_err=5.389102
INFO | TOP_ERR | split=test epoch=10 rank=6/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.024969 diff=-5.388817 abs_err=5.388817
INFO | TOP_ERR | split=test epoch=10 rank=7/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.023194 diff=-5.387043 abs_err=5.387043
INFO | TOP_ERR | split=test epoch=10 rank=8/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.022985 diff=-5.386833 abs_err=5.386833
INFO | TOP_ERR | split=test epoch=10 rank=9/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.022414 diff=-5.386262 abs_err=5.386262
INFO | TOP_ERR | split=test epoch=10 rank=10/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.073735 diff=-5.290114 abs_err=5.290114
INFO | TOP_BEST | split=test epoch=10 rank=1/3 b=71 t=77 var_idx=4 tp=3.880000 y_true=-0.689673 y_pred=-0.689668 diff=0.000005 abs_err=0.000005
INFO | TOP_BEST | split=test epoch=10 rank=2/3 b=70 t=84 var_idx=4 tp=3.880000 y_true=-0.689673 y_pred=-0.689668 diff=0.000005 abs_err=0.000005
INFO | TOP_BEST | split=test epoch=10 rank=3/3 b=145 t=10 var_idx=4 tp=1.160000 y_true=-0.689673 y_pred=-0.689424 diff=0.000249 abs_err=0.000249
INFO | TOP_OK | split=test epoch=10 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=12 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.023273 diff=-6.129562 abs_err=6.129562
INFO | TOP_ERR | split=test epoch=12 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.023273 diff=-6.129562 abs_err=6.129562
INFO | TOP_ERR | split=test epoch=12 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.023273 diff=-6.129562 abs_err=6.129562
INFO | TOP_ERR | split=test epoch=12 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.023273 diff=-6.129562 abs_err=6.129562
INFO | TOP_ERR | split=test epoch=12 rank=5/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.098125 diff=-5.265724 abs_err=5.265724
INFO | TOP_ERR | split=test epoch=12 rank=6/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.100152 diff=-5.263696 abs_err=5.263697
INFO | TOP_ERR | split=test epoch=12 rank=7/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.101324 diff=-5.262525 abs_err=5.262525
INFO | TOP_ERR | split=test epoch=12 rank=8/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.101613 diff=-5.262236 abs_err=5.262236
INFO | TOP_ERR | split=test epoch=12 rank=9/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.102264 diff=-5.261585 abs_err=5.261585
INFO | TOP_ERR | split=test epoch=12 rank=10/10 b=183 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.117320 diff=-5.246528 abs_err=5.246528
INFO | TOP_BEST | split=test epoch=12 rank=1/3 b=190 t=54 var_idx=4 tp=1.860000 y_true=-0.011399 y_pred=-0.011517 diff=-0.000117 abs_err=0.000117
INFO | TOP_BEST | split=test epoch=12 rank=2/3 b=148 t=15 var_idx=4 tp=1.232000 y_true=-0.533148 y_pred=-0.533386 diff=-0.000238 abs_err=0.000238
INFO | TOP_BEST | split=test epoch=12 rank=3/3 b=154 t=0 var_idx=4 tp=1.002000 y_true=-0.637498 y_pred=-0.637230 diff=0.000268 abs_err=0.000268
INFO | TOP_OK | split=test epoch=12 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=13 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.077945 diff=-6.028345 abs_err=6.028345
INFO | TOP_ERR | split=test epoch=13 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.077945 diff=-6.028345 abs_err=6.028345
INFO | TOP_ERR | split=test epoch=13 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.077945 diff=-6.028345 abs_err=6.028345
INFO | TOP_ERR | split=test epoch=13 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.077945 diff=-6.028345 abs_err=6.028345
INFO | TOP_ERR | split=test epoch=13 rank=5/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.013251 diff=-5.377100 abs_err=5.377100
INFO | TOP_ERR | split=test epoch=13 rank=6/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.009192 diff=-5.373041 abs_err=5.373041
INFO | TOP_ERR | split=test epoch=13 rank=7/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.009039 diff=-5.372888 abs_err=5.372888
INFO | TOP_ERR | split=test epoch=13 rank=8/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.008120 diff=-5.371969 abs_err=5.371969
INFO | TOP_ERR | split=test epoch=13 rank=9/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.005021 diff=-5.368870 abs_err=5.368870
INFO | TOP_ERR | split=test epoch=13 rank=10/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.001379 diff=-5.362470 abs_err=5.362470
INFO | TOP_BEST | split=test epoch=13 rank=1/3 b=42 t=36 var_idx=1 tp=1.558000 y_true=-0.127970 y_pred=-0.128247 diff=-0.000277 abs_err=0.000277
INFO | TOP_BEST | split=test epoch=13 rank=2/3 b=187 t=40 var_idx=0 tp=1.484000 y_true=-0.103216 y_pred=-0.103575 diff=-0.000358 abs_err=0.000358
INFO | TOP_BEST | split=test epoch=13 rank=3/3 b=191 t=62 var_idx=3 tp=1.976000 y_true=-0.779045 y_pred=-0.778615 diff=0.000430 abs_err=0.000430
INFO | TOP_OK | split=test epoch=13 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=17 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.015937 diff=-6.122227 abs_err=6.122227
INFO | TOP_ERR | split=test epoch=17 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.015937 diff=-6.122227 abs_err=6.122227
INFO | TOP_ERR | split=test epoch=17 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.015937 diff=-6.122227 abs_err=6.122227
INFO | TOP_ERR | split=test epoch=17 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.015937 diff=-6.122227 abs_err=6.122227
INFO | TOP_ERR | split=test epoch=17 rank=5/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.021394 diff=-5.385243 abs_err=5.385243
INFO | TOP_ERR | split=test epoch=17 rank=6/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.020974 diff=-5.384822 abs_err=5.384822
INFO | TOP_ERR | split=test epoch=17 rank=7/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.006795 diff=-5.370644 abs_err=5.370644
INFO | TOP_ERR | split=test epoch=17 rank=8/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004593 diff=-5.368441 abs_err=5.368442
INFO | TOP_ERR | split=test epoch=17 rank=9/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004333 diff=-5.368182 abs_err=5.368182
INFO | TOP_ERR | split=test epoch=17 rank=10/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.003961 diff=-5.359888 abs_err=5.359888
INFO | TOP_BEST | split=test epoch=17 rank=1/3 b=150 t=42 var_idx=1 tp=1.574000 y_true=-0.127970 y_pred=-0.128338 diff=-0.000368 abs_err=0.000368
INFO | TOP_BEST | split=test epoch=17 rank=2/3 b=57 t=86 var_idx=4 tp=2.688000 y_true=0.823399 y_pred=0.822855 diff=-0.000544 abs_err=0.000544
INFO | TOP_BEST | split=test epoch=17 rank=3/3 b=56 t=95 var_idx=4 tp=2.688000 y_true=0.823399 y_pred=0.822855 diff=-0.000544 abs_err=0.000544
INFO | TOP_OK | split=test epoch=17 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=23 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.100256 diff=-6.206545 abs_err=6.206545
INFO | TOP_ERR | split=test epoch=23 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.100256 diff=-6.206545 abs_err=6.206545
INFO | TOP_ERR | split=test epoch=23 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.100256 diff=-6.206545 abs_err=6.206545
INFO | TOP_ERR | split=test epoch=23 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.100256 diff=-6.206545 abs_err=6.206545
INFO | TOP_ERR | split=test epoch=23 rank=5/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.034387 diff=-5.398236 abs_err=5.398236
INFO | TOP_ERR | split=test epoch=23 rank=6/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.030912 diff=-5.394761 abs_err=5.394761
INFO | TOP_ERR | split=test epoch=23 rank=7/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.030565 diff=-5.394414 abs_err=5.394413
INFO | TOP_ERR | split=test epoch=23 rank=8/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.030497 diff=-5.394346 abs_err=5.394346
INFO | TOP_ERR | split=test epoch=23 rank=9/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.028097 diff=-5.391945 abs_err=5.391945
INFO | TOP_ERR | split=test epoch=23 rank=10/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.025721 diff=-5.389570 abs_err=5.389570
INFO | TOP_BEST | split=test epoch=23 rank=1/3 b=46 t=4 var_idx=4 tp=1.020000 y_true=-0.846197 y_pred=-0.846164 diff=0.000033 abs_err=0.000033
INFO | TOP_BEST | split=test epoch=23 rank=2/3 b=169 t=85 var_idx=0 tp=3.080000 y_true=-0.069469 y_pred=-0.069201 diff=0.000268 abs_err=0.000268
INFO | TOP_BEST | split=test epoch=23 rank=3/3 b=168 t=88 var_idx=0 tp=3.080000 y_true=-0.069469 y_pred=-0.069201 diff=0.000268 abs_err=0.000268
INFO | TOP_OK | split=test epoch=23 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=27 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.050577 diff=-6.156867 abs_err=6.156867
INFO | TOP_ERR | split=test epoch=27 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.050577 diff=-6.156867 abs_err=6.156867
INFO | TOP_ERR | split=test epoch=27 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.050577 diff=-6.156867 abs_err=6.156867
INFO | TOP_ERR | split=test epoch=27 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.050577 diff=-6.156867 abs_err=6.156867
INFO | TOP_ERR | split=test epoch=27 rank=5/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.054991 diff=-5.308858 abs_err=5.308858
INFO | TOP_ERR | split=test epoch=27 rank=6/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.056225 diff=-5.307624 abs_err=5.307624
INFO | TOP_ERR | split=test epoch=27 rank=7/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.056247 diff=-5.307602 abs_err=5.307602
INFO | TOP_ERR | split=test epoch=27 rank=8/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.056269 diff=-5.307580 abs_err=5.307580
