INFO | 2025-12-23 11:12:17
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 32 --lr 1e-2 --patience 20 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 15 --node_dim 10 --hid_dim 32 --seed 1 --gpu 0 --multi_scales 3,12 --multi_strides 1,6 --fusion concat
INFO | ExpID=42187 PID=540115 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=322124
INFO | ckpt_path=experiments/experiment_42187.ckpt
INFO | args=Namespace(multi_scales='3,12', multi_strides='1,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=20, history=24, patch_size=24, stride=24, logmode='a', lr=0.01, w_decay=0.0, batch_size=32, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=32, te_dim=15, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=540115, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=501 n_val_batches=168 n_test_batches=168 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=15 time=34.15s lr=0.005 grad_norm=0.416290 mask_ratio_lastbatch=0.112753 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=16 time=30.39s lr=0.005 grad_norm=0.580776 mask_ratio_lastbatch=0.118483 cuda_mem_alloc_mb=245.94 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=17 time=33.19s lr=0.005 grad_norm=1.210558 mask_ratio_lastbatch=0.101373 cuda_mem_alloc_mb=246.07 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=18 time=30.32s lr=0.005 grad_norm=0.354038 mask_ratio_lastbatch=0.116213 cuda_mem_alloc_mb=246.15 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=19 time=29.85s lr=0.005 grad_norm=0.127154 mask_ratio_lastbatch=0.107479 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=20 time=29.31s lr=0.005 grad_norm=0.183168 mask_ratio_lastbatch=0.119115 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=21 time=31.61s lr=0.005 grad_norm=0.393720 mask_ratio_lastbatch=0.096604 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=22 time=33.97s lr=0.005 grad_norm=0.484216 mask_ratio_lastbatch=0.096335 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=23 time=35.87s lr=0.005 grad_norm=0.322505 mask_ratio_lastbatch=0.103866 cuda_mem_alloc_mb=246.01 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=24 time=29.33s lr=0.005 grad_norm=0.368067 mask_ratio_lastbatch=0.098122 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=25 time=33.45s lr=0.005 grad_norm=0.087820 mask_ratio_lastbatch=0.114420 cuda_mem_alloc_mb=245.98 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=26 time=30.66s lr=0.005 grad_norm=0.299544 mask_ratio_lastbatch=0.115434 cuda_mem_alloc_mb=245.90 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=27 time=30.62s lr=0.005 grad_norm=0.423818 mask_ratio_lastbatch=0.113569 cuda_mem_alloc_mb=245.97 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=28 time=29.59s lr=0.005 grad_norm=0.420702 mask_ratio_lastbatch=0.104142 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=29 time=30.25s lr=0.005 grad_norm=1.083573 mask_ratio_lastbatch=0.127807 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=30 time=29.37s lr=0.005 grad_norm=0.514794 mask_ratio_lastbatch=0.114198 cuda_mem_alloc_mb=246.01 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=31 time=30.68s lr=0.005 grad_norm=0.226388 mask_ratio_lastbatch=0.099561 cuda_mem_alloc_mb=245.93 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=32 time=30.49s lr=0.005 grad_norm=0.386643 mask_ratio_lastbatch=0.089007 cuda_mem_alloc_mb=245.93 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=33 time=29.82s lr=0.005 grad_norm=0.132139 mask_ratio_lastbatch=0.122197 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=34 time=31.25s lr=0.0025 grad_norm=0.582058 mask_ratio_lastbatch=0.106557 cuda_mem_alloc_mb=246.17 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=760.39
INFO | SYSTEM | epoch=35 time=30.41s lr=0.0025 grad_norm=0.482003 mask_ratio_lastbatch=0.112829 cuda_mem_alloc_mb=246.07 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=36 time=29.31s lr=0.0025 grad_norm=0.272968 mask_ratio_lastbatch=0.107658 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=37 time=30.91s lr=0.0025 grad_norm=0.348442 mask_ratio_lastbatch=0.103594 cuda_mem_alloc_mb=246.15 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=38 time=29.30s lr=0.0025 grad_norm=0.601947 mask_ratio_lastbatch=0.119141 cuda_mem_alloc_mb=245.95 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=39 time=35.39s lr=0.0025 grad_norm=0.211793 mask_ratio_lastbatch=0.099007 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=40 time=33.04s lr=0.0025 grad_norm=0.151522 mask_ratio_lastbatch=0.109714 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=41 time=29.52s lr=0.0025 grad_norm=0.235444 mask_ratio_lastbatch=0.106394 cuda_mem_alloc_mb=245.96 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=42 time=33.77s lr=0.0025 grad_norm=0.261195 mask_ratio_lastbatch=0.098726 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=43 time=30.38s lr=0.0025 grad_norm=0.519222 mask_ratio_lastbatch=0.086696 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=44 time=29.94s lr=0.0025 grad_norm=0.215300 mask_ratio_lastbatch=0.105094 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=45 time=29.68s lr=0.0025 grad_norm=0.134482 mask_ratio_lastbatch=0.083090 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=46 time=29.81s lr=0.0025 grad_norm=0.096752 mask_ratio_lastbatch=0.130351 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=47 time=31.61s lr=0.0025 grad_norm=0.342917 mask_ratio_lastbatch=0.111648 cuda_mem_alloc_mb=246.13 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=48 time=30.09s lr=0.0025 grad_norm=0.412757 mask_ratio_lastbatch=0.119120 cuda_mem_alloc_mb=246.05 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=49 time=33.70s lr=0.0025 grad_norm=0.251952 mask_ratio_lastbatch=0.105110 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=50 time=30.92s lr=0.0025 grad_norm=0.085364 mask_ratio_lastbatch=0.101292 cuda_mem_alloc_mb=246.01 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=51 time=29.31s lr=0.00125 grad_norm=0.485689 mask_ratio_lastbatch=0.134320 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=52 time=30.13s lr=0.00125 grad_norm=0.746571 mask_ratio_lastbatch=0.118786 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=53 time=30.22s lr=0.00125 grad_norm=0.170681 mask_ratio_lastbatch=0.095227 cuda_mem_alloc_mb=245.98 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=54 time=29.26s lr=0.00125 grad_norm=0.168028 mask_ratio_lastbatch=0.123878 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=55 time=30.40s lr=0.00125 grad_norm=0.309751 mask_ratio_lastbatch=0.101117 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=56 time=29.68s lr=0.00125 grad_norm=0.469538 mask_ratio_lastbatch=0.091328 cuda_mem_alloc_mb=245.97 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=57 time=29.32s lr=0.00125 grad_norm=0.330192 mask_ratio_lastbatch=0.083239 cuda_mem_alloc_mb=246.04 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=58 time=29.86s lr=0.00125 grad_norm=0.440957 mask_ratio_lastbatch=0.127407 cuda_mem_alloc_mb=245.96 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=59 time=29.47s lr=0.00125 grad_norm=0.256970 mask_ratio_lastbatch=0.106447 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=60 time=32.93s lr=0.00125 grad_norm=0.298956 mask_ratio_lastbatch=0.106185 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=61 time=32.71s lr=0.00125 grad_norm=1.751408 mask_ratio_lastbatch=0.117610 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=62 time=32.88s lr=0.00125 grad_norm=0.628495 mask_ratio_lastbatch=0.113735 cuda_mem_alloc_mb=246.01 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=63 time=32.58s lr=0.00125 grad_norm=0.427558 mask_ratio_lastbatch=0.094628 cuda_mem_alloc_mb=246.07 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=64 time=33.60s lr=0.00125 grad_norm=0.422460 mask_ratio_lastbatch=0.085513 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=65 time=32.53s lr=0.00125 grad_norm=0.661012 mask_ratio_lastbatch=0.094767 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=66 time=32.74s lr=0.00125 grad_norm=1.082684 mask_ratio_lastbatch=0.108503 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=67 time=33.24s lr=0.00125 grad_norm=0.800801 mask_ratio_lastbatch=0.117857 cuda_mem_alloc_mb=246.01 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=68 time=33.62s lr=0.00125 grad_norm=1.313547 mask_ratio_lastbatch=0.119042 cuda_mem_alloc_mb=245.95 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=69 time=34.94s lr=0.00125 grad_norm=3.199709 mask_ratio_lastbatch=0.101791 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=70 time=34.67s lr=0.00125 grad_norm=0.972969 mask_ratio_lastbatch=0.126984 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=71 time=32.56s lr=0.00125 grad_norm=2.804113 mask_ratio_lastbatch=0.117188 cuda_mem_alloc_mb=245.98 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=72 time=33.88s lr=0.00125 grad_norm=1.441329 mask_ratio_lastbatch=0.104073 cuda_mem_alloc_mb=246.09 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=73 time=29.18s lr=0.00125 grad_norm=1.065651 mask_ratio_lastbatch=0.110937 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=74 time=30.83s lr=0.00125 grad_norm=2.894664 mask_ratio_lastbatch=0.138957 cuda_mem_alloc_mb=246.07 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=75 time=31.96s lr=0.00125 grad_norm=1.415314 mask_ratio_lastbatch=0.092471 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=76 time=32.63s lr=0.00125 grad_norm=1.573994 mask_ratio_lastbatch=0.115679 cuda_mem_alloc_mb=246.10 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=77 time=29.74s lr=0.00125 grad_norm=2.541586 mask_ratio_lastbatch=0.119371 cuda_mem_alloc_mb=245.96 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=78 time=28.82s lr=0.00125 grad_norm=0.876333 mask_ratio_lastbatch=0.100236 cuda_mem_alloc_mb=245.96 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=79 time=28.36s lr=0.00125 grad_norm=4.977423 mask_ratio_lastbatch=0.109833 cuda_mem_alloc_mb=245.97 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=80 time=29.77s lr=0.00125 grad_norm=0.724307 mask_ratio_lastbatch=0.104491 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=81 time=28.57s lr=0.00125 grad_norm=1.254737 mask_ratio_lastbatch=0.113845 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=82 time=29.45s lr=0.00125 grad_norm=0.817554 mask_ratio_lastbatch=0.106356 cuda_mem_alloc_mb=246.05 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=83 time=30.92s lr=0.00125 grad_norm=1.497686 mask_ratio_lastbatch=0.125357 cuda_mem_alloc_mb=245.90 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=84 time=28.37s lr=0.00125 grad_norm=0.637166 mask_ratio_lastbatch=0.134454 cuda_mem_alloc_mb=246.02 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=85 time=29.83s lr=0.000625 grad_norm=0.817801 mask_ratio_lastbatch=0.082199 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=86 time=28.33s lr=0.000625 grad_norm=0.338162 mask_ratio_lastbatch=0.113636 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=87 time=29.89s lr=0.000625 grad_norm=0.520593 mask_ratio_lastbatch=0.125733 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=88 time=32.51s lr=0.000625 grad_norm=0.879137 mask_ratio_lastbatch=0.103441 cuda_mem_alloc_mb=246.12 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=89 time=29.46s lr=0.000625 grad_norm=0.822770 mask_ratio_lastbatch=0.103385 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=90 time=29.96s lr=0.000625 grad_norm=0.652164 mask_ratio_lastbatch=0.127059 cuda_mem_alloc_mb=246.09 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=91 time=28.77s lr=0.000625 grad_norm=0.713714 mask_ratio_lastbatch=0.104299 cuda_mem_alloc_mb=246.03 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=92 time=34.21s lr=0.000625 grad_norm=2.766263 mask_ratio_lastbatch=0.122073 cuda_mem_alloc_mb=245.98 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=93 time=29.57s lr=0.000625 grad_norm=1.808574 mask_ratio_lastbatch=0.137380 cuda_mem_alloc_mb=245.96 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=94 time=30.94s lr=0.000625 grad_norm=0.729843 mask_ratio_lastbatch=0.102617 cuda_mem_alloc_mb=246.04 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=95 time=29.14s lr=0.000625 grad_norm=1.678036 mask_ratio_lastbatch=0.116343 cuda_mem_alloc_mb=246.13 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=96 time=29.17s lr=0.000625 grad_norm=1.482140 mask_ratio_lastbatch=0.100108 cuda_mem_alloc_mb=246.00 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=97 time=32.61s lr=0.000625 grad_norm=1.163738 mask_ratio_lastbatch=0.101029 cuda_mem_alloc_mb=246.07 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=98 time=28.72s lr=0.000625 grad_norm=0.917596 mask_ratio_lastbatch=0.097440 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=99 time=29.65s lr=0.000625 grad_norm=7.974789 mask_ratio_lastbatch=0.113359 cuda_mem_alloc_mb=246.04 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=100 time=28.29s lr=0.000625 grad_norm=0.628199 mask_ratio_lastbatch=0.086538 cuda_mem_alloc_mb=246.10 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=101 time=31.84s lr=0.000625 grad_norm=1.184467 mask_ratio_lastbatch=0.105736 cuda_mem_alloc_mb=246.08 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=102 time=29.01s lr=0.000625 grad_norm=1.079759 mask_ratio_lastbatch=0.102432 cuda_mem_alloc_mb=246.06 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=103 time=31.65s lr=0.000625 grad_norm=2.899201 mask_ratio_lastbatch=0.120099 cuda_mem_alloc_mb=245.97 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=104 time=28.06s lr=0.000625 grad_norm=0.802710 mask_ratio_lastbatch=0.117464 cuda_mem_alloc_mb=246.04 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=105 time=28.91s lr=0.000625 grad_norm=1.154241 mask_ratio_lastbatch=0.104661 cuda_mem_alloc_mb=246.15 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=106 time=30.84s lr=0.000625 grad_norm=0.987554 mask_ratio_lastbatch=0.123843 cuda_mem_alloc_mb=245.92 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
INFO | SYSTEM | epoch=107 time=28.31s lr=0.000625 grad_norm=1.301287 mask_ratio_lastbatch=0.102447 cuda_mem_alloc_mb=245.99 cuda_mem_reserved_mb=1924.00 cuda_mem_max_alloc_mb=766.22
