INFO | Test - WorstChannelByMAE: ch=34 mae=0.375585 (n=1718)
INFO | Test - Best epoch, Loss, MSE, MAE: 10, 0.00767, 0.00767, 0.04894
INFO | Test - Points (EXACT): total_masked=424439 correct=77216 right_rate=18.1925%
INFO | - Epoch 012, ExpID 29343 best_epoch=10 improved=0
INFO | Train - Loss (last batch): 0.00534
INFO | Val - Loss, MSE, MAE: 0.00618, 0.00618, 0.04842
INFO | Test - Best epoch, Loss, MSE, MAE: 10, 0.00767, 0.00767, 0.04894
INFO | Test - Points (EXACT): total_masked=424439 correct=77216 right_rate=18.1925%
INFO | - Epoch 013, ExpID 29343 best_epoch=10 improved=0
INFO | Train - Loss (last batch): 0.00550
INFO | Val - Loss, MSE, MAE: 0.00633, 0.00633, 0.05013
INFO | Test - Best epoch, Loss, MSE, MAE: 10, 0.00767, 0.00767, 0.04894
INFO | Test - Points (EXACT): total_masked=424439 correct=77216 right_rate=18.1925%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.132414 (n=70)
INFO | - Epoch 014, ExpID 29343 best_epoch=14 improved=1
INFO | Train - Loss (last batch): 0.00480
INFO | Val - Loss, MSE, MAE: 0.00590, 0.00590, 0.04681
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.00737, 0.00737, 0.04763
INFO | Test - Points (EXACT): total_masked=424439 correct=80302 right_rate=18.9196%
INFO | - Epoch 015, ExpID 29343 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.00546
INFO | Val - Loss, MSE, MAE: 0.00600, 0.00600, 0.04707
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.00737, 0.00737, 0.04763
INFO | Test - Points (EXACT): total_masked=424439 correct=80302 right_rate=18.9196%
INFO | - Epoch 016, ExpID 29343 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.00451
INFO | Val - Loss, MSE, MAE: 0.00599, 0.00599, 0.04741
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.00737, 0.00737, 0.04763
INFO | Test - Points (EXACT): total_masked=424439 correct=80302 right_rate=18.9196%
INFO | - Epoch 017, ExpID 29343 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.01034
INFO | Val - Loss, MSE, MAE: 0.00613, 0.00613, 0.04871
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.00737, 0.00737, 0.04763
INFO | Test - Points (EXACT): total_masked=424439 correct=80302 right_rate=18.9196%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.149604 (n=70)
INFO | - Epoch 018, ExpID 29343 best_epoch=18 improved=1
INFO | Train - Loss (last batch): 0.00828
INFO | Val - Loss, MSE, MAE: 0.00585, 0.00585, 0.04633
INFO | Test - Best epoch, Loss, MSE, MAE: 18, 0.00727, 0.00727, 0.04696
INFO | Test - Points (EXACT): total_masked=424439 correct=80598 right_rate=18.9893%
INFO | - Epoch 019, ExpID 29343 best_epoch=18 improved=0
INFO | Train - Loss (last batch): 0.00504
INFO | Val - Loss, MSE, MAE: 0.00598, 0.00598, 0.04757
INFO | Test - Best epoch, Loss, MSE, MAE: 18, 0.00727, 0.00727, 0.04696
INFO | Test - Points (EXACT): total_masked=424439 correct=80598 right_rate=18.9893%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.125285 (n=7966)
INFO | - Epoch 020, ExpID 29343 best_epoch=20 improved=1
INFO | Train - Loss (last batch): 0.00627
INFO | Val - Loss, MSE, MAE: 0.00565, 0.00565, 0.04505
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00712, 0.00712, 0.04586
INFO | Test - Points (EXACT): total_masked=424439 correct=84647 right_rate=19.9433%
INFO | - Epoch 021, ExpID 29343 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00502
INFO | Val - Loss, MSE, MAE: 0.00584, 0.00584, 0.04620
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00712, 0.00712, 0.04586
INFO | Test - Points (EXACT): total_masked=424439 correct=84647 right_rate=19.9433%
INFO | - Epoch 022, ExpID 29343 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00535
INFO | Val - Loss, MSE, MAE: 0.00580, 0.00580, 0.04660
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00712, 0.00712, 0.04586
INFO | Test - Points (EXACT): total_masked=424439 correct=84647 right_rate=19.9433%
INFO | - Epoch 023, ExpID 29343 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00452
INFO | Val - Loss, MSE, MAE: 0.00587, 0.00587, 0.04702
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00712, 0.00712, 0.04586
INFO | Test - Points (EXACT): total_masked=424439 correct=84647 right_rate=19.9433%
INFO | - Epoch 024, ExpID 29343 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00411
INFO | Val - Loss, MSE, MAE: 0.00567, 0.00567, 0.04531
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00712, 0.00712, 0.04586
INFO | Test - Points (EXACT): total_masked=424439 correct=84647 right_rate=19.9433%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.133239 (n=70)
INFO | - Epoch 025, ExpID 29343 best_epoch=25 improved=1
INFO | Train - Loss (last batch): 0.00366
INFO | Val - Loss, MSE, MAE: 0.00545, 0.00545, 0.04337
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 026, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00452
INFO | Val - Loss, MSE, MAE: 0.00584, 0.00584, 0.04722
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 027, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00473
INFO | Val - Loss, MSE, MAE: 0.00585, 0.00585, 0.04690
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 028, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00465
INFO | Val - Loss, MSE, MAE: 0.00573, 0.00573, 0.04464
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 029, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00498
INFO | Val - Loss, MSE, MAE: 0.00566, 0.00566, 0.04511
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 030, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00474
INFO | Val - Loss, MSE, MAE: 0.00563, 0.00563, 0.04531
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 031, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00388
INFO | Val - Loss, MSE, MAE: 0.00571, 0.00571, 0.04528
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 032, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00560
INFO | Val - Loss, MSE, MAE: 0.00550, 0.00550, 0.04400
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 033, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00412
INFO | Val - Loss, MSE, MAE: 0.00555, 0.00555, 0.04478
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | - Epoch 034, ExpID 29343 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.00415
INFO | Val - Loss, MSE, MAE: 0.00545, 0.00545, 0.04330
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.00689, 0.00689, 0.04404
INFO | Test - Points (EXACT): total_masked=424439 correct=88035 right_rate=20.7415%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.136232 (n=70)
INFO | - Epoch 035, ExpID 29343 best_epoch=35 improved=1
INFO | Train - Loss (last batch): 0.00484
INFO | Val - Loss, MSE, MAE: 0.00534, 0.00534, 0.04259
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 036, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00467
INFO | Val - Loss, MSE, MAE: 0.00546, 0.00546, 0.04361
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 037, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00366
INFO | Val - Loss, MSE, MAE: 0.00549, 0.00549, 0.04363
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 038, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00441
INFO | Val - Loss, MSE, MAE: 0.00552, 0.00552, 0.04428
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 039, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00444
INFO | Val - Loss, MSE, MAE: 0.00551, 0.00551, 0.04437
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 040, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00596
INFO | Val - Loss, MSE, MAE: 0.00545, 0.00545, 0.04350
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 041, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00520
INFO | Val - Loss, MSE, MAE: 0.00570, 0.00570, 0.04590
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 042, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00471
INFO | Val - Loss, MSE, MAE: 0.00564, 0.00564, 0.04493
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 043, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00381
INFO | Val - Loss, MSE, MAE: 0.00550, 0.00550, 0.04433
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 044, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00420
INFO | Val - Loss, MSE, MAE: 0.00553, 0.00553, 0.04370
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 045, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00517
INFO | Val - Loss, MSE, MAE: 0.00544, 0.00544, 0.04360
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 046, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00556
INFO | Val - Loss, MSE, MAE: 0.00548, 0.00548, 0.04405
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 047, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00520
INFO | Val - Loss, MSE, MAE: 0.00561, 0.00561, 0.04524
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 048, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00552
INFO | Val - Loss, MSE, MAE: 0.00551, 0.00551, 0.04407
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 049, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00770
INFO | Val - Loss, MSE, MAE: 0.00573, 0.00573, 0.04597
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 050, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00633
INFO | Val - Loss, MSE, MAE: 0.00556, 0.00556, 0.04462
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 051, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00516
INFO | Val - Loss, MSE, MAE: 0.00553, 0.00553, 0.04437
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 052, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00542
INFO | Val - Loss, MSE, MAE: 0.00551, 0.00551, 0.04430
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | - Epoch 053, ExpID 29343 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00459
INFO | Val - Loss, MSE, MAE: 0.00549, 0.00549, 0.04411
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00674, 0.00674, 0.04318
INFO | Test - Points (EXACT): total_masked=424439 correct=95619 right_rate=22.5283%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.128714 (n=70)
INFO | - Epoch 054, ExpID 29343 best_epoch=54 improved=1
INFO | Train - Loss (last batch): 0.00401
INFO | Val - Loss, MSE, MAE: 0.00534, 0.00534, 0.04273
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 055, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00646
INFO | Val - Loss, MSE, MAE: 0.00559, 0.00559, 0.04511
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 056, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00362
INFO | Val - Loss, MSE, MAE: 0.00538, 0.00538, 0.04294
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 057, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00529
INFO | Val - Loss, MSE, MAE: 0.00557, 0.00557, 0.04463
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 058, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00622
INFO | Val - Loss, MSE, MAE: 0.00547, 0.00547, 0.04378
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 059, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00604
INFO | Val - Loss, MSE, MAE: 0.00557, 0.00557, 0.04440
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 060, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00462
INFO | Val - Loss, MSE, MAE: 0.00535, 0.00535, 0.04276
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 061, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00508
INFO | Val - Loss, MSE, MAE: 0.00557, 0.00557, 0.04451
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 062, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00614
INFO | Val - Loss, MSE, MAE: 0.00548, 0.00548, 0.04387
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 063, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00467
INFO | Val - Loss, MSE, MAE: 0.00552, 0.00552, 0.04386
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 064, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00423
INFO | Val - Loss, MSE, MAE: 0.00546, 0.00546, 0.04357
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 065, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00553
INFO | Val - Loss, MSE, MAE: 0.00543, 0.00543, 0.04346
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 066, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00266
INFO | Val - Loss, MSE, MAE: 0.00550, 0.00550, 0.04410
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 067, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00574
INFO | Val - Loss, MSE, MAE: 0.00544, 0.00544, 0.04361
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 068, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00373
INFO | Val - Loss, MSE, MAE: 0.00551, 0.00551, 0.04419
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 069, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00594
INFO | Val - Loss, MSE, MAE: 0.00538, 0.00538, 0.04319
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 070, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00434
INFO | Val - Loss, MSE, MAE: 0.00544, 0.00544, 0.04338
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 071, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00382
INFO | Val - Loss, MSE, MAE: 0.00541, 0.00541, 0.04336
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 072, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00594
INFO | Val - Loss, MSE, MAE: 0.00544, 0.00544, 0.04362
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 073, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00701
INFO | Val - Loss, MSE, MAE: 0.00539, 0.00539, 0.04304
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 074, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00433
INFO | Val - Loss, MSE, MAE: 0.00542, 0.00542, 0.04326
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00674, 0.00674, 0.04342
INFO | Test - Points (EXACT): total_masked=424439 correct=95737 right_rate=22.5561%
INFO | - Epoch 075, ExpID 29343 best_epoch=54 improved=0
INFO | Train - Loss (last batch): 0.00307
INFO | Val - Loss, MSE, MAE: 0.00541, 0.00541, 0.04340
