INFO | Test - WorstChannelByMAE: ch=15 mae=0.592299 (n=17742)
INFO | Test - Best epoch, Loss, MSE, MAE: 29, 0.00789, 0.00789, 0.04781
INFO | Test - Points (EXACT): total_masked=424439 correct=92511 right_rate=21.7961%
INFO | - Epoch 030, ExpID 62947 best_epoch=29 improved=0
INFO | Train - Loss (last batch): 0.00587
INFO | Val - Loss, MSE, MAE: 0.00663, 0.00663, 0.04927
INFO | Test - Best epoch, Loss, MSE, MAE: 29, 0.00789, 0.00789, 0.04781
INFO | Test - Points (EXACT): total_masked=424439 correct=92511 right_rate=21.7961%
INFO | - Epoch 031, ExpID 62947 best_epoch=29 improved=0
INFO | Train - Loss (last batch): 0.00588
INFO | Val - Loss, MSE, MAE: 0.00663, 0.00663, 0.04869
INFO | Test - Best epoch, Loss, MSE, MAE: 29, 0.00789, 0.00789, 0.04781
INFO | Test - Points (EXACT): total_masked=424439 correct=92511 right_rate=21.7961%
INFO | - Epoch 032, ExpID 62947 best_epoch=29 improved=0
INFO | Train - Loss (last batch): 0.00536
INFO | Val - Loss, MSE, MAE: 0.00651, 0.00651, 0.04800
INFO | Test - Best epoch, Loss, MSE, MAE: 29, 0.00789, 0.00789, 0.04781
INFO | Test - Points (EXACT): total_masked=424439 correct=92511 right_rate=21.7961%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.139669 (n=7966)
INFO | - Epoch 033, ExpID 62947 best_epoch=33 improved=1
INFO | Train - Loss (last batch): 0.00842
INFO | Val - Loss, MSE, MAE: 0.00634, 0.00634, 0.04719
INFO | Test - Best epoch, Loss, MSE, MAE: 33, 0.00771, 0.00771, 0.04745
INFO | Test - Points (EXACT): total_masked=424439 correct=84929 right_rate=20.0097%
INFO | - Epoch 034, ExpID 62947 best_epoch=33 improved=0
INFO | Train - Loss (last batch): 0.00639
INFO | Val - Loss, MSE, MAE: 0.00639, 0.00639, 0.04690
INFO | Test - Best epoch, Loss, MSE, MAE: 33, 0.00771, 0.00771, 0.04745
INFO | Test - Points (EXACT): total_masked=424439 correct=84929 right_rate=20.0097%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.137859 (n=7966)
INFO | - Epoch 035, ExpID 62947 best_epoch=35 improved=1
INFO | Train - Loss (last batch): 0.00760
INFO | Val - Loss, MSE, MAE: 0.00633, 0.00633, 0.04664
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00771, 0.00771, 0.04695
INFO | Test - Points (EXACT): total_masked=424439 correct=94751 right_rate=22.3238%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.136552 (n=7966)
INFO | - Epoch 036, ExpID 62947 best_epoch=36 improved=1
INFO | Train - Loss (last batch): 0.00772
INFO | Val - Loss, MSE, MAE: 0.00625, 0.00625, 0.04704
INFO | Test - Best epoch, Loss, MSE, MAE: 36, 0.00763, 0.00763, 0.04730
INFO | Test - Points (EXACT): total_masked=424439 correct=86755 right_rate=20.4399%
INFO | - Epoch 037, ExpID 62947 best_epoch=36 improved=0
INFO | Train - Loss (last batch): 0.00681
INFO | Val - Loss, MSE, MAE: 0.00634, 0.00634, 0.04708
INFO | Test - Best epoch, Loss, MSE, MAE: 36, 0.00763, 0.00763, 0.04730
INFO | Test - Points (EXACT): total_masked=424439 correct=86755 right_rate=20.4399%
INFO | - Epoch 038, ExpID 62947 best_epoch=36 improved=0
INFO | Train - Loss (last batch): 0.00668
INFO | Val - Loss, MSE, MAE: 0.00632, 0.00632, 0.04697
INFO | Test - Best epoch, Loss, MSE, MAE: 36, 0.00763, 0.00763, 0.04730
INFO | Test - Points (EXACT): total_masked=424439 correct=86755 right_rate=20.4399%
INFO | - Epoch 039, ExpID 62947 best_epoch=36 improved=0
INFO | Train - Loss (last batch): 0.00767
INFO | Val - Loss, MSE, MAE: 0.00645, 0.00645, 0.04837
INFO | Test - Best epoch, Loss, MSE, MAE: 36, 0.00763, 0.00763, 0.04730
INFO | Test - Points (EXACT): total_masked=424439 correct=86755 right_rate=20.4399%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.139284 (n=7966)
INFO | - Epoch 040, ExpID 62947 best_epoch=40 improved=1
INFO | Train - Loss (last batch): 0.00655
INFO | Val - Loss, MSE, MAE: 0.00624, 0.00624, 0.04624
INFO | Test - Best epoch, Loss, MSE, MAE: 40, 0.00765, 0.00765, 0.04665
INFO | Test - Points (EXACT): total_masked=424439 correct=92004 right_rate=21.6766%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.136182 (n=7966)
INFO | - Epoch 041, ExpID 62947 best_epoch=41 improved=1
INFO | Train - Loss (last batch): 0.00499
INFO | Val - Loss, MSE, MAE: 0.00616, 0.00616, 0.04563
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00758, 0.00758, 0.04615
INFO | Test - Points (EXACT): total_masked=424439 correct=98346 right_rate=23.1708%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.139755 (n=70)
INFO | - Epoch 042, ExpID 62947 best_epoch=42 improved=1
INFO | Train - Loss (last batch): 0.00634
INFO | Val - Loss, MSE, MAE: 0.00616, 0.00616, 0.04543
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00751, 0.00751, 0.04575
INFO | Test - Points (EXACT): total_masked=424439 correct=98698 right_rate=23.2538%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.138597 (n=7966)
INFO | - Epoch 043, ExpID 62947 best_epoch=43 improved=1
INFO | Train - Loss (last batch): 0.00545
INFO | Val - Loss, MSE, MAE: 0.00611, 0.00611, 0.04557
INFO | Test - Best epoch, Loss, MSE, MAE: 43, 0.00750, 0.00750, 0.04596
INFO | Test - Points (EXACT): total_masked=424439 correct=93789 right_rate=22.0972%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.136162 (n=7966)
INFO | - Epoch 044, ExpID 62947 best_epoch=44 improved=1
INFO | Train - Loss (last batch): 0.00635
INFO | Val - Loss, MSE, MAE: 0.00611, 0.00611, 0.04523
INFO | Test - Best epoch, Loss, MSE, MAE: 44, 0.00752, 0.00752, 0.04574
INFO | Test - Points (EXACT): total_masked=424439 correct=99532 right_rate=23.4502%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.137106 (n=7966)
INFO | - Epoch 045, ExpID 62947 best_epoch=45 improved=1
INFO | Train - Loss (last batch): 0.00595
INFO | Val - Loss, MSE, MAE: 0.00603, 0.00603, 0.04506
INFO | Test - Best epoch, Loss, MSE, MAE: 45, 0.00743, 0.00743, 0.04553
INFO | Test - Points (EXACT): total_masked=424439 correct=99623 right_rate=23.4717%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.138723 (n=7966)
INFO | - Epoch 046, ExpID 62947 best_epoch=46 improved=1
INFO | Train - Loss (last batch): 0.00498
INFO | Val - Loss, MSE, MAE: 0.00599, 0.00599, 0.04463
INFO | Test - Best epoch, Loss, MSE, MAE: 46, 0.00739, 0.00739, 0.04514
INFO | Test - Points (EXACT): total_masked=424439 correct=100743 right_rate=23.7356%
INFO | - Epoch 047, ExpID 62947 best_epoch=46 improved=0
INFO | Train - Loss (last batch): 0.00610
INFO | Val - Loss, MSE, MAE: 0.00600, 0.00600, 0.04444
INFO | Test - Best epoch, Loss, MSE, MAE: 46, 0.00739, 0.00739, 0.04514
INFO | Test - Points (EXACT): total_masked=424439 correct=100743 right_rate=23.7356%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.134890 (n=7966)
INFO | - Epoch 048, ExpID 62947 best_epoch=48 improved=1
INFO | Train - Loss (last batch): 0.00695
INFO | Val - Loss, MSE, MAE: 0.00598, 0.00598, 0.04441
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00737, 0.00737, 0.04494
INFO | Test - Points (EXACT): total_masked=424439 correct=102915 right_rate=24.2473%
INFO | - Epoch 049, ExpID 62947 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00524
INFO | Val - Loss, MSE, MAE: 0.00605, 0.00605, 0.04473
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00737, 0.00737, 0.04494
INFO | Test - Points (EXACT): total_masked=424439 correct=102915 right_rate=24.2473%
INFO | - Epoch 050, ExpID 62947 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00484
INFO | Val - Loss, MSE, MAE: 0.00602, 0.00602, 0.04467
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00737, 0.00737, 0.04494
INFO | Test - Points (EXACT): total_masked=424439 correct=102915 right_rate=24.2473%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.137258 (n=7966)
INFO | - Epoch 051, ExpID 62947 best_epoch=51 improved=1
INFO | Train - Loss (last batch): 0.00724
INFO | Val - Loss, MSE, MAE: 0.00596, 0.00596, 0.04435
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00734, 0.00734, 0.04480
INFO | Test - Points (EXACT): total_masked=424439 correct=99433 right_rate=23.4269%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.140881 (n=7966)
INFO | - Epoch 052, ExpID 62947 best_epoch=52 improved=1
INFO | Train - Loss (last batch): 0.00661
INFO | Val - Loss, MSE, MAE: 0.00584, 0.00584, 0.04457
INFO | Test - Best epoch, Loss, MSE, MAE: 52, 0.00723, 0.00723, 0.04501
INFO | Test - Points (EXACT): total_masked=424439 correct=98383 right_rate=23.1795%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.134901 (n=7966)
INFO | - Epoch 053, ExpID 62947 best_epoch=53 improved=1
INFO | Train - Loss (last batch): 0.00506
INFO | Val - Loss, MSE, MAE: 0.00583, 0.00583, 0.04348
INFO | Test - Best epoch, Loss, MSE, MAE: 53, 0.00722, 0.00722, 0.04400
INFO | Test - Points (EXACT): total_masked=424439 correct=104010 right_rate=24.5053%
INFO | - Epoch 054, ExpID 62947 best_epoch=53 improved=0
INFO | Train - Loss (last batch): 0.00844
INFO | Val - Loss, MSE, MAE: 0.00591, 0.00591, 0.04515
INFO | Test - Best epoch, Loss, MSE, MAE: 53, 0.00722, 0.00722, 0.04400
INFO | Test - Points (EXACT): total_masked=424439 correct=104010 right_rate=24.5053%
INFO | - Epoch 055, ExpID 62947 best_epoch=53 improved=0
INFO | Train - Loss (last batch): 0.00428
INFO | Val - Loss, MSE, MAE: 0.00592, 0.00592, 0.04397
INFO | Test - Best epoch, Loss, MSE, MAE: 53, 0.00722, 0.00722, 0.04400
INFO | Test - Points (EXACT): total_masked=424439 correct=104010 right_rate=24.5053%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.135465 (n=7966)
INFO | - Epoch 056, ExpID 62947 best_epoch=56 improved=1
INFO | Train - Loss (last batch): 0.00445
INFO | Val - Loss, MSE, MAE: 0.00581, 0.00581, 0.04394
INFO | Test - Best epoch, Loss, MSE, MAE: 56, 0.00721, 0.00721, 0.04445
INFO | Test - Points (EXACT): total_masked=424439 correct=98023 right_rate=23.0947%
INFO | - Epoch 057, ExpID 62947 best_epoch=56 improved=0
INFO | Train - Loss (last batch): 0.00743
INFO | Val - Loss, MSE, MAE: 0.00585, 0.00585, 0.04354
INFO | Test - Best epoch, Loss, MSE, MAE: 56, 0.00721, 0.00721, 0.04445
INFO | Test - Points (EXACT): total_masked=424439 correct=98023 right_rate=23.0947%
INFO | - Epoch 058, ExpID 62947 best_epoch=56 improved=0
INFO | Train - Loss (last batch): 0.00563
INFO | Val - Loss, MSE, MAE: 0.00585, 0.00585, 0.04344
INFO | Test - Best epoch, Loss, MSE, MAE: 56, 0.00721, 0.00721, 0.04445
INFO | Test - Points (EXACT): total_masked=424439 correct=98023 right_rate=23.0947%
INFO | - Epoch 059, ExpID 62947 best_epoch=56 improved=0
INFO | Train - Loss (last batch): 0.00944
INFO | Val - Loss, MSE, MAE: 0.00595, 0.00595, 0.04404
INFO | Test - Best epoch, Loss, MSE, MAE: 56, 0.00721, 0.00721, 0.04445
INFO | Test - Points (EXACT): total_masked=424439 correct=98023 right_rate=23.0947%
INFO | - Epoch 060, ExpID 62947 best_epoch=56 improved=0
INFO | Train - Loss (last batch): 0.00545
INFO | Val - Loss, MSE, MAE: 0.00587, 0.00587, 0.04396
INFO | Test - Best epoch, Loss, MSE, MAE: 56, 0.00721, 0.00721, 0.04445
INFO | Test - Points (EXACT): total_masked=424439 correct=98023 right_rate=23.0947%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.133131 (n=7966)
INFO | - Epoch 061, ExpID 62947 best_epoch=61 improved=1
INFO | Train - Loss (last batch): 0.00461
INFO | Val - Loss, MSE, MAE: 0.00573, 0.00573, 0.04317
INFO | Test - Best epoch, Loss, MSE, MAE: 61, 0.00712, 0.00712, 0.04372
INFO | Test - Points (EXACT): total_masked=424439 correct=103397 right_rate=24.3609%
INFO | - Epoch 062, ExpID 62947 best_epoch=61 improved=0
INFO | Train - Loss (last batch): 0.00539
INFO | Val - Loss, MSE, MAE: 0.00574, 0.00574, 0.04303
INFO | Test - Best epoch, Loss, MSE, MAE: 61, 0.00712, 0.00712, 0.04372
INFO | Test - Points (EXACT): total_masked=424439 correct=103397 right_rate=24.3609%
INFO | - Epoch 063, ExpID 62947 best_epoch=61 improved=0
INFO | Train - Loss (last batch): 0.00534
INFO | Val - Loss, MSE, MAE: 0.00591, 0.00591, 0.04406
INFO | Test - Best epoch, Loss, MSE, MAE: 61, 0.00712, 0.00712, 0.04372
INFO | Test - Points (EXACT): total_masked=424439 correct=103397 right_rate=24.3609%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.134791 (n=7966)
INFO | - Epoch 064, ExpID 62947 best_epoch=64 improved=1
INFO | Train - Loss (last batch): 0.00600
INFO | Val - Loss, MSE, MAE: 0.00573, 0.00573, 0.04353
INFO | Test - Best epoch, Loss, MSE, MAE: 64, 0.00711, 0.00711, 0.04401
INFO | Test - Points (EXACT): total_masked=424439 correct=99732 right_rate=23.4974%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.132219 (n=7966)
INFO | - Epoch 065, ExpID 62947 best_epoch=65 improved=1
INFO | Train - Loss (last batch): 0.00601
INFO | Val - Loss, MSE, MAE: 0.00567, 0.00567, 0.04298
INFO | Test - Best epoch, Loss, MSE, MAE: 65, 0.00705, 0.00705, 0.04352
INFO | Test - Points (EXACT): total_masked=424439 correct=104439 right_rate=24.6064%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.133333 (n=7966)
INFO | - Epoch 066, ExpID 62947 best_epoch=66 improved=1
INFO | Train - Loss (last batch): 0.00447
INFO | Val - Loss, MSE, MAE: 0.00566, 0.00566, 0.04278
INFO | Test - Best epoch, Loss, MSE, MAE: 66, 0.00705, 0.00705, 0.04332
INFO | Test - Points (EXACT): total_masked=424439 correct=103476 right_rate=24.3795%
INFO | - Epoch 067, ExpID 62947 best_epoch=66 improved=0
INFO | Train - Loss (last batch): 0.00580
INFO | Val - Loss, MSE, MAE: 0.00573, 0.00573, 0.04299
INFO | Test - Best epoch, Loss, MSE, MAE: 66, 0.00705, 0.00705, 0.04332
INFO | Test - Points (EXACT): total_masked=424439 correct=103476 right_rate=24.3795%
INFO | - Epoch 068, ExpID 62947 best_epoch=66 improved=0
INFO | Train - Loss (last batch): 0.00762
INFO | Val - Loss, MSE, MAE: 0.00566, 0.00566, 0.04295
INFO | Test - Best epoch, Loss, MSE, MAE: 66, 0.00705, 0.00705, 0.04332
INFO | Test - Points (EXACT): total_masked=424439 correct=103476 right_rate=24.3795%
INFO | - Epoch 069, ExpID 62947 best_epoch=66 improved=0
INFO | Train - Loss (last batch): 0.00788
INFO | Val - Loss, MSE, MAE: 0.00589, 0.00589, 0.04378
INFO | Test - Best epoch, Loss, MSE, MAE: 66, 0.00705, 0.00705, 0.04332
