INFO | Test - WorstChannelByMAE: ch=15 mae=0.505138 (n=17742)
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.00749, 0.00749, 0.04659
INFO | Test - Points (EXACT): total_masked=424439 correct=101352 right_rate=23.8790%
INFO | Test - WorstChannelByMAE: ch=15 mae=0.137991 (n=17742)
INFO | - Epoch 014, ExpID 56983 best_epoch=14 improved=1
INFO | Train - Loss (last batch): 0.00460
INFO | Val - Loss, MSE, MAE: 0.00585, 0.00585, 0.04557
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.00734, 0.00734, 0.04630
INFO | Test - Points (EXACT): total_masked=424439 correct=99168 right_rate=23.3645%
INFO | - Epoch 015, ExpID 56983 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.00553
INFO | Val - Loss, MSE, MAE: 0.00594, 0.00594, 0.04593
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.00734, 0.00734, 0.04630
INFO | Test - Points (EXACT): total_masked=424439 correct=99168 right_rate=23.3645%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.158170 (n=70)
INFO | - Epoch 016, ExpID 56983 best_epoch=16 improved=1
INFO | Train - Loss (last batch): 0.00530
INFO | Val - Loss, MSE, MAE: 0.00584, 0.00584, 0.04538
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.00719, 0.00719, 0.04589
INFO | Test - Points (EXACT): total_masked=424439 correct=96671 right_rate=22.7762%
INFO | - Epoch 017, ExpID 56983 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.00581
INFO | Val - Loss, MSE, MAE: 0.00598, 0.00598, 0.04735
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.00719, 0.00719, 0.04589
INFO | Test - Points (EXACT): total_masked=424439 correct=96671 right_rate=22.7762%
INFO | - Epoch 018, ExpID 56983 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.00603
INFO | Val - Loss, MSE, MAE: 0.00590, 0.00590, 0.04687
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.00719, 0.00719, 0.04589
INFO | Test - Points (EXACT): total_masked=424439 correct=96671 right_rate=22.7762%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.131058 (n=7966)
INFO | - Epoch 019, ExpID 56983 best_epoch=19 improved=1
INFO | Train - Loss (last batch): 0.00412
INFO | Val - Loss, MSE, MAE: 0.00558, 0.00558, 0.04341
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.00697, 0.00697, 0.04389
INFO | Test - Points (EXACT): total_masked=424439 correct=100546 right_rate=23.6892%
INFO | - Epoch 020, ExpID 56983 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.00393
INFO | Val - Loss, MSE, MAE: 0.00567, 0.00567, 0.04482
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.00697, 0.00697, 0.04389
INFO | Test - Points (EXACT): total_masked=424439 correct=100546 right_rate=23.6892%
INFO | - Epoch 021, ExpID 56983 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.01178
INFO | Val - Loss, MSE, MAE: 0.00568, 0.00568, 0.04475
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.00697, 0.00697, 0.04389
INFO | Test - Points (EXACT): total_masked=424439 correct=100546 right_rate=23.6892%
INFO | Test - WorstChannelByMAE: ch=15 mae=0.128996 (n=17742)
INFO | - Epoch 022, ExpID 56983 best_epoch=22 improved=1
INFO | Train - Loss (last batch): 0.01641
INFO | Val - Loss, MSE, MAE: 0.00556, 0.00556, 0.04408
INFO | Test - Best epoch, Loss, MSE, MAE: 22, 0.00698, 0.00698, 0.04478
INFO | Test - Points (EXACT): total_masked=424439 correct=101657 right_rate=23.9509%
INFO | - Epoch 023, ExpID 56983 best_epoch=22 improved=0
INFO | Train - Loss (last batch): 0.00723
INFO | Val - Loss, MSE, MAE: 0.00584, 0.00584, 0.04601
INFO | Test - Best epoch, Loss, MSE, MAE: 22, 0.00698, 0.00698, 0.04478
INFO | Test - Points (EXACT): total_masked=424439 correct=101657 right_rate=23.9509%
INFO | Test - WorstChannelByMAE: ch=15 mae=0.130573 (n=17742)
INFO | - Epoch 024, ExpID 56983 best_epoch=24 improved=1
INFO | Train - Loss (last batch): 0.00362
INFO | Val - Loss, MSE, MAE: 0.00547, 0.00547, 0.04359
INFO | Test - Best epoch, Loss, MSE, MAE: 24, 0.00687, 0.00687, 0.04426
INFO | Test - Points (EXACT): total_masked=424439 correct=103918 right_rate=24.4836%
INFO | - Epoch 025, ExpID 56983 best_epoch=24 improved=0
INFO | Train - Loss (last batch): 0.00389
INFO | Val - Loss, MSE, MAE: 0.00576, 0.00576, 0.04604
INFO | Test - Best epoch, Loss, MSE, MAE: 24, 0.00687, 0.00687, 0.04426
INFO | Test - Points (EXACT): total_masked=424439 correct=103918 right_rate=24.4836%
INFO | - Epoch 026, ExpID 56983 best_epoch=24 improved=0
INFO | Train - Loss (last batch): 0.00459
INFO | Val - Loss, MSE, MAE: 0.00557, 0.00557, 0.04493
INFO | Test - Best epoch, Loss, MSE, MAE: 24, 0.00687, 0.00687, 0.04426
INFO | Test - Points (EXACT): total_masked=424439 correct=103918 right_rate=24.4836%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.126299 (n=7966)
INFO | - Epoch 027, ExpID 56983 best_epoch=27 improved=1
INFO | Train - Loss (last batch): 0.00619
INFO | Val - Loss, MSE, MAE: 0.00532, 0.00532, 0.04177
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | - Epoch 028, ExpID 56983 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00506
INFO | Val - Loss, MSE, MAE: 0.00551, 0.00551, 0.04377
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | - Epoch 029, ExpID 56983 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00461
INFO | Val - Loss, MSE, MAE: 0.00547, 0.00547, 0.04423
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | - Epoch 030, ExpID 56983 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00377
INFO | Val - Loss, MSE, MAE: 0.00541, 0.00541, 0.04283
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | - Epoch 031, ExpID 56983 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00548
INFO | Val - Loss, MSE, MAE: 0.00544, 0.00544, 0.04344
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | - Epoch 032, ExpID 56983 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00403
INFO | Val - Loss, MSE, MAE: 0.00537, 0.00537, 0.04324
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | - Epoch 033, ExpID 56983 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00415
INFO | Val - Loss, MSE, MAE: 0.00535, 0.00535, 0.04285
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00675, 0.00675, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=108356 right_rate=25.5292%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.133656 (n=70)
INFO | - Epoch 034, ExpID 56983 best_epoch=34 improved=1
INFO | Train - Loss (last batch): 0.00456
INFO | Val - Loss, MSE, MAE: 0.00523, 0.00523, 0.04202
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 035, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00457
INFO | Val - Loss, MSE, MAE: 0.00527, 0.00527, 0.04139
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 036, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00350
INFO | Val - Loss, MSE, MAE: 0.00535, 0.00535, 0.04256
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 037, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00428
INFO | Val - Loss, MSE, MAE: 0.00529, 0.00529, 0.04279
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 038, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00389
INFO | Val - Loss, MSE, MAE: 0.00524, 0.00524, 0.04226
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 039, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00544
INFO | Val - Loss, MSE, MAE: 0.00527, 0.00527, 0.04225
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 040, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00495
INFO | Val - Loss, MSE, MAE: 0.00552, 0.00552, 0.04478
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | - Epoch 041, ExpID 56983 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00473
INFO | Val - Loss, MSE, MAE: 0.00539, 0.00539, 0.04303
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00659, 0.00659, 0.04282
INFO | Test - Points (EXACT): total_masked=424439 correct=108451 right_rate=25.5516%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.123537 (n=7966)
INFO | - Epoch 042, ExpID 56983 best_epoch=42 improved=1
INFO | Train - Loss (last batch): 0.00370
INFO | Val - Loss, MSE, MAE: 0.00520, 0.00520, 0.04213
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00658, 0.00658, 0.04297
INFO | Test - Points (EXACT): total_masked=424439 correct=106882 right_rate=25.1819%
INFO | - Epoch 043, ExpID 56983 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.00393
INFO | Val - Loss, MSE, MAE: 0.00526, 0.00526, 0.04176
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00658, 0.00658, 0.04297
INFO | Test - Points (EXACT): total_masked=424439 correct=106882 right_rate=25.1819%
INFO | - Epoch 044, ExpID 56983 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.00441
INFO | Val - Loss, MSE, MAE: 0.00543, 0.00543, 0.04460
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00658, 0.00658, 0.04297
INFO | Test - Points (EXACT): total_masked=424439 correct=106882 right_rate=25.1819%
INFO | - Epoch 045, ExpID 56983 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.00447
INFO | Val - Loss, MSE, MAE: 0.00541, 0.00541, 0.04345
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00658, 0.00658, 0.04297
INFO | Test - Points (EXACT): total_masked=424439 correct=106882 right_rate=25.1819%
INFO | - Epoch 046, ExpID 56983 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.00446
INFO | Val - Loss, MSE, MAE: 0.00538, 0.00538, 0.04311
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00658, 0.00658, 0.04297
INFO | Test - Points (EXACT): total_masked=424439 correct=106882 right_rate=25.1819%
INFO | - Epoch 047, ExpID 56983 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.00477
INFO | Val - Loss, MSE, MAE: 0.00545, 0.00545, 0.04399
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.00658, 0.00658, 0.04297
INFO | Test - Points (EXACT): total_masked=424439 correct=106882 right_rate=25.1819%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.125100 (n=7966)
INFO | - Epoch 048, ExpID 56983 best_epoch=48 improved=1
INFO | Train - Loss (last batch): 0.00447
INFO | Val - Loss, MSE, MAE: 0.00515, 0.00515, 0.04145
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00650, 0.00650, 0.04203
INFO | Test - Points (EXACT): total_masked=424439 correct=104877 right_rate=24.7096%
INFO | - Epoch 049, ExpID 56983 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00327
INFO | Val - Loss, MSE, MAE: 0.00515, 0.00515, 0.04125
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00650, 0.00650, 0.04203
INFO | Test - Points (EXACT): total_masked=424439 correct=104877 right_rate=24.7096%
INFO | - Epoch 050, ExpID 56983 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00637
INFO | Val - Loss, MSE, MAE: 0.00521, 0.00521, 0.04194
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00650, 0.00650, 0.04203
INFO | Test - Points (EXACT): total_masked=424439 correct=104877 right_rate=24.7096%
INFO | - Epoch 051, ExpID 56983 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00463
INFO | Val - Loss, MSE, MAE: 0.00524, 0.00524, 0.04173
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00650, 0.00650, 0.04203
INFO | Test - Points (EXACT): total_masked=424439 correct=104877 right_rate=24.7096%
INFO | - Epoch 052, ExpID 56983 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00518
INFO | Val - Loss, MSE, MAE: 0.00522, 0.00522, 0.04217
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00650, 0.00650, 0.04203
INFO | Test - Points (EXACT): total_masked=424439 correct=104877 right_rate=24.7096%
INFO | - Epoch 053, ExpID 56983 best_epoch=48 improved=0
INFO | Train - Loss (last batch): 0.00389
INFO | Val - Loss, MSE, MAE: 0.00519, 0.00519, 0.04218
INFO | Test - Best epoch, Loss, MSE, MAE: 48, 0.00650, 0.00650, 0.04203
INFO | Test - Points (EXACT): total_masked=424439 correct=104877 right_rate=24.7096%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.127063 (n=7966)
INFO | - Epoch 054, ExpID 56983 best_epoch=54 improved=1
INFO | Train - Loss (last batch): 0.00519
INFO | Val - Loss, MSE, MAE: 0.00498, 0.00498, 0.04024
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.00633, 0.00633, 0.04097
INFO | Test - Points (EXACT): total_masked=424439 correct=112719 right_rate=26.5572%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.127525 (n=7966)
INFO | - Epoch 055, ExpID 56983 best_epoch=55 improved=1
INFO | Train - Loss (last batch): 0.00759
INFO | Val - Loss, MSE, MAE: 0.00498, 0.00498, 0.03979
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.00632, 0.00632, 0.04044
INFO | Test - Points (EXACT): total_masked=424439 correct=111878 right_rate=26.3590%
INFO | - Epoch 056, ExpID 56983 best_epoch=55 improved=0
INFO | Train - Loss (last batch): 0.00586
INFO | Val - Loss, MSE, MAE: 0.00508, 0.00508, 0.04064
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.00632, 0.00632, 0.04044
INFO | Test - Points (EXACT): total_masked=424439 correct=111878 right_rate=26.3590%
INFO | - Epoch 057, ExpID 56983 best_epoch=55 improved=0
INFO | Train - Loss (last batch): 0.00587
INFO | Val - Loss, MSE, MAE: 0.00512, 0.00512, 0.04119
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.00632, 0.00632, 0.04044
INFO | Test - Points (EXACT): total_masked=424439 correct=111878 right_rate=26.3590%
INFO | - Epoch 058, ExpID 56983 best_epoch=55 improved=0
INFO | Train - Loss (last batch): 0.00456
INFO | Val - Loss, MSE, MAE: 0.00516, 0.00516, 0.04203
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.00632, 0.00632, 0.04044
INFO | Test - Points (EXACT): total_masked=424439 correct=111878 right_rate=26.3590%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.125644 (n=7966)
INFO | - Epoch 059, ExpID 56983 best_epoch=59 improved=1
INFO | Train - Loss (last batch): 0.00482
INFO | Val - Loss, MSE, MAE: 0.00495, 0.00495, 0.03997
INFO | Test - Best epoch, Loss, MSE, MAE: 59, 0.00627, 0.00627, 0.04046
INFO | Test - Points (EXACT): total_masked=424439 correct=110595 right_rate=26.0567%
INFO | - Epoch 060, ExpID 56983 best_epoch=59 improved=0
INFO | Train - Loss (last batch): 0.00654
INFO | Val - Loss, MSE, MAE: 0.00506, 0.00506, 0.04053
INFO | Test - Best epoch, Loss, MSE, MAE: 59, 0.00627, 0.00627, 0.04046
INFO | Test - Points (EXACT): total_masked=424439 correct=110595 right_rate=26.0567%
INFO | - Epoch 061, ExpID 56983 best_epoch=59 improved=0
INFO | Train - Loss (last batch): 0.00595
INFO | Val - Loss, MSE, MAE: 0.00507, 0.00507, 0.04104
INFO | Test - Best epoch, Loss, MSE, MAE: 59, 0.00627, 0.00627, 0.04046
INFO | Test - Points (EXACT): total_masked=424439 correct=110595 right_rate=26.0567%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.128695 (n=7966)
INFO | - Epoch 062, ExpID 56983 best_epoch=62 improved=1
INFO | Train - Loss (last batch): 0.00491
INFO | Val - Loss, MSE, MAE: 0.00494, 0.00494, 0.03976
INFO | Test - Best epoch, Loss, MSE, MAE: 62, 0.00628, 0.00628, 0.04043
INFO | Test - Points (EXACT): total_masked=424439 correct=108662 right_rate=25.6013%
INFO | - Epoch 063, ExpID 56983 best_epoch=62 improved=0
INFO | Train - Loss (last batch): 0.00366
INFO | Val - Loss, MSE, MAE: 0.00509, 0.00509, 0.04035
INFO | Test - Best epoch, Loss, MSE, MAE: 62, 0.00628, 0.00628, 0.04043
INFO | Test - Points (EXACT): total_masked=424439 correct=108662 right_rate=25.6013%
INFO | - Epoch 064, ExpID 56983 best_epoch=62 improved=0
INFO | Train - Loss (last batch): 0.00491
INFO | Val - Loss, MSE, MAE: 0.00498, 0.00498, 0.04026
INFO | Test - Best epoch, Loss, MSE, MAE: 62, 0.00628, 0.00628, 0.04043
INFO | Test - Points (EXACT): total_masked=424439 correct=108662 right_rate=25.6013%
INFO | - Epoch 065, ExpID 56983 best_epoch=62 improved=0
INFO | Train - Loss (last batch): 0.00387
INFO | Val - Loss, MSE, MAE: 0.00505, 0.00505, 0.04101
INFO | Test - Best epoch, Loss, MSE, MAE: 62, 0.00628, 0.00628, 0.04043
INFO | Test - Points (EXACT): total_masked=424439 correct=108662 right_rate=25.6013%
INFO | - Epoch 066, ExpID 56983 best_epoch=62 improved=0
INFO | Train - Loss (last batch): 0.00295
INFO | Val - Loss, MSE, MAE: 0.00500, 0.00500, 0.04085
INFO | Test - Best epoch, Loss, MSE, MAE: 62, 0.00628, 0.00628, 0.04043
INFO | Test - Points (EXACT): total_masked=424439 correct=108662 right_rate=25.6013%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.121427 (n=70)
INFO | - Epoch 067, ExpID 56983 best_epoch=67 improved=1
INFO | Train - Loss (last batch): 0.00409
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.03883
INFO | Test - Best epoch, Loss, MSE, MAE: 67, 0.00623, 0.00623, 0.03954
INFO | Test - Points (EXACT): total_masked=424439 correct=108086 right_rate=25.4656%
INFO | Test - WorstChannelByMAE: ch=14 mae=0.125108 (n=7966)
INFO | - Epoch 068, ExpID 56983 best_epoch=68 improved=1
INFO | Train - Loss (last batch): 0.00417
INFO | Val - Loss, MSE, MAE: 0.00488, 0.00488, 0.03963
INFO | Test - Best epoch, Loss, MSE, MAE: 68, 0.00622, 0.00622, 0.04030
INFO | Test - Points (EXACT): total_masked=424439 correct=114946 right_rate=27.0819%
INFO | - Epoch 069, ExpID 56983 best_epoch=68 improved=0
INFO | Train - Loss (last batch): 0.00589
INFO | Val - Loss, MSE, MAE: 0.00495, 0.00495, 0.03984
INFO | Test - Best epoch, Loss, MSE, MAE: 68, 0.00622, 0.00622, 0.04030
INFO | Test - Points (EXACT): total_masked=424439 correct=114946 right_rate=27.0819%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.122317 (n=70)
INFO | - Epoch 070, ExpID 56983 best_epoch=70 improved=1
INFO | Train - Loss (last batch): 0.00275
INFO | Val - Loss, MSE, MAE: 0.00486, 0.00486, 0.03898
INFO | Test - Best epoch, Loss, MSE, MAE: 70, 0.00617, 0.00617, 0.03950
INFO | Test - Points (EXACT): total_masked=424439 correct=114818 right_rate=27.0517%
INFO | - Epoch 071, ExpID 56983 best_epoch=70 improved=0
INFO | Train - Loss (last batch): 0.00405
INFO | Val - Loss, MSE, MAE: 0.00497, 0.00497, 0.04031
INFO | Test - Best epoch, Loss, MSE, MAE: 70, 0.00617, 0.00617, 0.03950
INFO | Test - Points (EXACT): total_masked=424439 correct=114818 right_rate=27.0517%
INFO | - Epoch 072, ExpID 56983 best_epoch=70 improved=0
INFO | Train - Loss (last batch): 0.00490
INFO | Val - Loss, MSE, MAE: 0.00493, 0.00493, 0.04013
INFO | Test - Best epoch, Loss, MSE, MAE: 70, 0.00617, 0.00617, 0.03950
INFO | Test - Points (EXACT): total_masked=424439 correct=114818 right_rate=27.0517%
INFO | - Epoch 073, ExpID 56983 best_epoch=70 improved=0
INFO | Train - Loss (last batch): 0.00525
