INFO | SYSTEM | epoch=0 time=24.69s lr=1e-05mask_ratio_lastbatch=0.178232
INFO | SYSTEM | epoch=141 time=21.12s lr=2.5e-06mask_ratio_lastbatch=0.182591
INFO | SYSTEM | epoch=142 time=21.09s lr=1.25e-06mask_ratio_lastbatch=0.171677
INFO | SYSTEM | epoch=143 time=24.89s lr=1.25e-06mask_ratio_lastbatch=0.176067
INFO | SYSTEM | epoch=144 time=21.06s lr=1.25e-06mask_ratio_lastbatch=0.159787
INFO | SYSTEM | epoch=145 time=24.84s lr=1.25e-06mask_ratio_lastbatch=0.174665
INFO | SYSTEM | epoch=146 time=24.89s lr=1.25e-06mask_ratio_lastbatch=0.164939
INFO | SYSTEM | epoch=147 time=21.16s lr=1.25e-06mask_ratio_lastbatch=0.161494
INFO | SYSTEM | epoch=148 time=21.12s lr=1.25e-06mask_ratio_lastbatch=0.181616
INFO | SYSTEM | epoch=149 time=20.99s lr=1.25e-06mask_ratio_lastbatch=0.166738
INFO | SYSTEM | epoch=150 time=21.21s lr=1.25e-06mask_ratio_lastbatch=0.161982
INFO | SYSTEM | epoch=151 time=21.09s lr=1.25e-06mask_ratio_lastbatch=0.165274
INFO | SYSTEM | epoch=152 time=20.89s lr=1.25e-06mask_ratio_lastbatch=0.170915
INFO | SYSTEM | epoch=153 time=20.93s lr=1.25e-06mask_ratio_lastbatch=0.172134
INFO | SYSTEM | epoch=154 time=21.11s lr=1.25e-06mask_ratio_lastbatch=0.164451
INFO | SYSTEM | epoch=155 time=21.14s lr=1e-06mask_ratio_lastbatch=0.168354
INFO | SYSTEM | epoch=156 time=21.02s lr=1e-06mask_ratio_lastbatch=0.174085
INFO | SYSTEM | epoch=157 time=20.97s lr=1e-06mask_ratio_lastbatch=0.166006
INFO | SYSTEM | epoch=158 time=25.03s lr=1e-06mask_ratio_lastbatch=0.169695
INFO | SYSTEM | epoch=159 time=20.98s lr=1e-06mask_ratio_lastbatch=0.172134
INFO | SYSTEM | epoch=160 time=21.00s lr=1e-06mask_ratio_lastbatch=0.172774
INFO | SYSTEM | epoch=161 time=21.01s lr=1e-06mask_ratio_lastbatch=0.182500
INFO | SYSTEM | epoch=162 time=21.06s lr=1e-06mask_ratio_lastbatch=0.166707
INFO | SYSTEM | epoch=163 time=21.23s lr=1e-06mask_ratio_lastbatch=0.175000
INFO | SYSTEM | epoch=164 time=20.96s lr=1e-06mask_ratio_lastbatch=0.177134
INFO | SYSTEM | epoch=165 time=21.07s lr=1e-06mask_ratio_lastbatch=0.181921
INFO | SYSTEM | epoch=166 time=24.98s lr=1e-06mask_ratio_lastbatch=0.177165
INFO | SYSTEM | epoch=167 time=21.05s lr=1e-06mask_ratio_lastbatch=0.172622
INFO | SYSTEM | epoch=168 time=20.99s lr=1e-06mask_ratio_lastbatch=0.176341
INFO | SYSTEM | epoch=169 time=20.91s lr=1e-06mask_ratio_lastbatch=0.178323
INFO | SYSTEM | epoch=170 time=21.20s lr=1e-06mask_ratio_lastbatch=0.167287
INFO | SYSTEM | epoch=171 time=21.15s lr=1e-06mask_ratio_lastbatch=0.179939
INFO | SYSTEM | epoch=172 time=25.19s lr=1e-06mask_ratio_lastbatch=0.178262
INFO | SYSTEM | epoch=173 time=21.01s lr=1e-06mask_ratio_lastbatch=0.156677
INFO | SYSTEM | epoch=174 time=21.00s lr=1e-06mask_ratio_lastbatch=0.169848
INFO | SYSTEM | epoch=175 time=21.06s lr=1e-06mask_ratio_lastbatch=0.162134
INFO | SYSTEM | epoch=176 time=20.95s lr=1e-06mask_ratio_lastbatch=0.177043
INFO | SYSTEM | epoch=177 time=21.12s lr=1e-06mask_ratio_lastbatch=0.173598
INFO | SYSTEM | epoch=178 time=21.08s lr=1e-06mask_ratio_lastbatch=0.164085
INFO | SYSTEM | epoch=179 time=21.16s lr=1e-06mask_ratio_lastbatch=0.155213
INFO | SYSTEM | epoch=180 time=21.01s lr=1e-06mask_ratio_lastbatch=0.160152
INFO | SYSTEM | epoch=181 time=20.90s lr=1e-06mask_ratio_lastbatch=0.170000
INFO | SYSTEM | epoch=182 time=20.98s lr=1e-06mask_ratio_lastbatch=0.186280
INFO | SYSTEM | epoch=183 time=21.03s lr=1e-06mask_ratio_lastbatch=0.174695
INFO | SYSTEM | epoch=184 time=20.90s lr=1e-06mask_ratio_lastbatch=0.172866
INFO | SYSTEM | epoch=185 time=21.01s lr=1e-06mask_ratio_lastbatch=0.171982
INFO | SYSTEM | epoch=186 time=21.16s lr=1e-06mask_ratio_lastbatch=0.173384
INFO | SYSTEM | epoch=187 time=21.04s lr=1e-06mask_ratio_lastbatch=0.174848
INFO | SYSTEM | epoch=188 time=25.01s lr=1e-06mask_ratio_lastbatch=0.165274
INFO | SYSTEM | epoch=189 time=21.19s lr=1e-06mask_ratio_lastbatch=0.168963
INFO | SYSTEM | epoch=190 time=21.00s lr=1e-06mask_ratio_lastbatch=0.169726
INFO | SYSTEM | epoch=191 time=20.92s lr=1e-06mask_ratio_lastbatch=0.187500
INFO | SYSTEM | epoch=192 time=25.12s lr=1e-06mask_ratio_lastbatch=0.169024
INFO | SYSTEM | epoch=193 time=21.10s lr=1e-06mask_ratio_lastbatch=0.178567
INFO | SYSTEM | epoch=194 time=21.13s lr=1e-06mask_ratio_lastbatch=0.177896
INFO | SYSTEM | epoch=195 time=21.11s lr=1e-06mask_ratio_lastbatch=0.169878
INFO | SYSTEM | epoch=196 time=24.88s lr=1e-06mask_ratio_lastbatch=0.174573
INFO | SYSTEM | epoch=197 time=20.97s lr=1e-06mask_ratio_lastbatch=0.165854
INFO | SYSTEM | epoch=198 time=21.21s lr=1e-06mask_ratio_lastbatch=0.180579
INFO | SYSTEM | epoch=199 time=20.97s lr=1e-06mask_ratio_lastbatch=0.171585
INFO | SYSTEM | epoch=200 time=20.94s lr=1e-06mask_ratio_lastbatch=0.168872
INFO | SYSTEM | epoch=201 time=21.05s lr=1e-06mask_ratio_lastbatch=0.171921
INFO | SYSTEM | epoch=202 time=21.12s lr=1e-06mask_ratio_lastbatch=0.180213
INFO | SYSTEM | epoch=203 time=21.16s lr=1e-06mask_ratio_lastbatch=0.164909
INFO | SYSTEM | epoch=204 time=24.93s lr=1e-06mask_ratio_lastbatch=0.154268
INFO | SYSTEM | epoch=205 time=20.94s lr=1e-06mask_ratio_lastbatch=0.182226
INFO | SYSTEM | epoch=206 time=21.19s lr=1e-06mask_ratio_lastbatch=0.178018
INFO | SYSTEM | epoch=207 time=20.95s lr=1e-06mask_ratio_lastbatch=0.166799
INFO | SYSTEM | epoch=208 time=20.99s lr=1e-06mask_ratio_lastbatch=0.168628
INFO | SYSTEM | epoch=209 time=21.06s lr=1e-06mask_ratio_lastbatch=0.165335
INFO | SYSTEM | epoch=210 time=21.00s lr=1e-06mask_ratio_lastbatch=0.169360
INFO | SYSTEM | epoch=211 time=21.09s lr=1e-06mask_ratio_lastbatch=0.171494
INFO | SYSTEM | epoch=212 time=21.04s lr=1e-06mask_ratio_lastbatch=0.165793
INFO | SYSTEM | epoch=213 time=21.16s lr=1e-06mask_ratio_lastbatch=0.178323
INFO | SYSTEM | epoch=214 time=20.98s lr=1e-06mask_ratio_lastbatch=0.169024
INFO | SYSTEM | epoch=215 time=20.95s lr=1e-06mask_ratio_lastbatch=0.164451
INFO | SYSTEM | epoch=216 time=20.97s lr=1e-06mask_ratio_lastbatch=0.157835
INFO | SYSTEM | epoch=217 time=21.09s lr=1e-06mask_ratio_lastbatch=0.153323
INFO | SYSTEM | epoch=218 time=21.08s lr=1e-06mask_ratio_lastbatch=0.178720
INFO | SYSTEM | epoch=219 time=21.10s lr=1e-06mask_ratio_lastbatch=0.163415
INFO | SYSTEM | epoch=220 time=20.99s lr=1e-06mask_ratio_lastbatch=0.176463
INFO | SYSTEM | epoch=221 time=21.02s lr=1e-06mask_ratio_lastbatch=0.167409
INFO | SYSTEM | epoch=222 time=21.01s lr=1e-06mask_ratio_lastbatch=0.178110
INFO | SYSTEM | epoch=223 time=20.97s lr=1e-06mask_ratio_lastbatch=0.160976
INFO | SYSTEM | epoch=224 time=21.05s lr=1e-06mask_ratio_lastbatch=0.167470
INFO | SYSTEM | epoch=225 time=25.02s lr=1e-06mask_ratio_lastbatch=0.178750
INFO | SYSTEM | epoch=226 time=21.27s lr=1e-06mask_ratio_lastbatch=0.168872
INFO | SYSTEM | epoch=227 time=20.65s lr=1e-06mask_ratio_lastbatch=0.185213
INFO | SYSTEM | epoch=228 time=20.94s lr=1e-06mask_ratio_lastbatch=0.181982
INFO | SYSTEM | epoch=229 time=20.97s lr=1e-06mask_ratio_lastbatch=0.179817
INFO | SYSTEM | epoch=230 time=20.98s lr=1e-06mask_ratio_lastbatch=0.180701
INFO | SYSTEM | epoch=231 time=21.00s lr=1e-06mask_ratio_lastbatch=0.177470
INFO | SYSTEM | epoch=232 time=21.00s lr=1e-06mask_ratio_lastbatch=0.172835
INFO | SYSTEM | epoch=233 time=20.98s lr=1e-06mask_ratio_lastbatch=0.171738
INFO | SYSTEM | epoch=234 time=20.96s lr=1e-06mask_ratio_lastbatch=0.180518
INFO | SYSTEM | epoch=235 time=21.32s lr=1e-06mask_ratio_lastbatch=0.163963
INFO | SYSTEM | epoch=236 time=20.94s lr=1e-06mask_ratio_lastbatch=0.175152
INFO | SYSTEM | epoch=237 time=21.04s lr=1e-06mask_ratio_lastbatch=0.166341
INFO | SYSTEM | epoch=238 time=21.11s lr=1e-06mask_ratio_lastbatch=0.161494
INFO | SYSTEM | epoch=239 time=20.97s lr=1e-06mask_ratio_lastbatch=0.176768
INFO | SYSTEM | epoch=240 time=21.08s lr=1e-06mask_ratio_lastbatch=0.180091
INFO | SYSTEM | epoch=241 time=21.03s lr=1e-06mask_ratio_lastbatch=0.171860
INFO | SYSTEM | epoch=242 time=21.29s lr=1e-06mask_ratio_lastbatch=0.174238
INFO | SYSTEM | epoch=243 time=20.97s lr=1e-06mask_ratio_lastbatch=0.176006
INFO | SYSTEM | epoch=244 time=21.00s lr=1e-06mask_ratio_lastbatch=0.177622
INFO | SYSTEM | epoch=245 time=21.01s lr=1e-06mask_ratio_lastbatch=0.180854
INFO | SYSTEM | epoch=246 time=20.94s lr=1e-06mask_ratio_lastbatch=0.170488
INFO | SYSTEM | epoch=247 time=21.02s lr=1e-06mask_ratio_lastbatch=0.162652
INFO | SYSTEM | epoch=248 time=21.04s lr=1e-06mask_ratio_lastbatch=0.167774
INFO | SYSTEM | epoch=249 time=21.09s lr=1e-06mask_ratio_lastbatch=0.176494
INFO | SYSTEM | epoch=250 time=20.97s lr=1e-06mask_ratio_lastbatch=0.170884
INFO | SYSTEM | epoch=251 time=21.02s lr=1e-06mask_ratio_lastbatch=0.163323
INFO | SYSTEM | epoch=252 time=21.05s lr=1e-06mask_ratio_lastbatch=0.162774
INFO | SYSTEM | epoch=253 time=24.89s lr=1e-06mask_ratio_lastbatch=0.167104
INFO | SYSTEM | epoch=254 time=20.98s lr=1e-06mask_ratio_lastbatch=0.168415
INFO | SYSTEM | epoch=255 time=21.04s lr=1e-06mask_ratio_lastbatch=0.171707
INFO | SYSTEM | epoch=256 time=21.12s lr=1e-06mask_ratio_lastbatch=0.167622
INFO | SYSTEM | epoch=257 time=21.08s lr=1e-06mask_ratio_lastbatch=0.182409
INFO | SYSTEM | epoch=258 time=21.04s lr=1e-06mask_ratio_lastbatch=0.166220
INFO | SYSTEM | epoch=259 time=21.17s lr=1e-06mask_ratio_lastbatch=0.172805
INFO | SYSTEM | epoch=260 time=21.00s lr=1e-06mask_ratio_lastbatch=0.163110
INFO | SYSTEM | epoch=261 time=20.98s lr=1e-06mask_ratio_lastbatch=0.166555
INFO | SYSTEM | epoch=262 time=21.09s lr=1e-06mask_ratio_lastbatch=0.165061
INFO | SYSTEM | epoch=263 time=20.99s lr=1e-06mask_ratio_lastbatch=0.170366
INFO | SYSTEM | epoch=264 time=21.00s lr=1e-06mask_ratio_lastbatch=0.152927
INFO | SYSTEM | epoch=265 time=21.05s lr=1e-06mask_ratio_lastbatch=0.162835
INFO | SYSTEM | epoch=266 time=21.08s lr=1e-06mask_ratio_lastbatch=0.164299
INFO | SYSTEM | epoch=267 time=20.95s lr=1e-06mask_ratio_lastbatch=0.165701
INFO | SYSTEM | epoch=268 time=20.95s lr=1e-06mask_ratio_lastbatch=0.172470
INFO | SYSTEM | epoch=269 time=20.99s lr=1e-06mask_ratio_lastbatch=0.176768
INFO | SYSTEM | epoch=270 time=21.02s lr=1e-06mask_ratio_lastbatch=0.162470
INFO | SYSTEM | epoch=271 time=24.86s lr=1e-06mask_ratio_lastbatch=0.166738
INFO | SYSTEM | epoch=272 time=20.96s lr=1e-06mask_ratio_lastbatch=0.176494
INFO | SYSTEM | epoch=273 time=20.97s lr=1e-06mask_ratio_lastbatch=0.159329
INFO | SYSTEM | epoch=274 time=24.98s lr=1e-06mask_ratio_lastbatch=0.177409
INFO | SYSTEM | epoch=275 time=21.14s lr=1e-06mask_ratio_lastbatch=0.185823
INFO | SYSTEM | epoch=276 time=20.94s lr=1e-06mask_ratio_lastbatch=0.170854
INFO | SYSTEM | epoch=277 time=20.94s lr=1e-06mask_ratio_lastbatch=0.171341
INFO | SYSTEM | epoch=278 time=25.04s lr=1e-06mask_ratio_lastbatch=0.174970
INFO | SYSTEM | epoch=279 time=21.12s lr=1e-06mask_ratio_lastbatch=0.176128
INFO | SYSTEM | epoch=280 time=24.91s lr=1e-06mask_ratio_lastbatch=0.178567
INFO | SYSTEM | epoch=281 time=21.10s lr=1e-06mask_ratio_lastbatch=0.170518
INFO | SYSTEM | epoch=282 time=21.43s lr=1e-06mask_ratio_lastbatch=0.161860
INFO | SYSTEM | epoch=283 time=21.04s lr=1e-06mask_ratio_lastbatch=0.162500
INFO | SYSTEM | epoch=284 time=21.40s lr=1e-06mask_ratio_lastbatch=0.184726
INFO | SYSTEM | epoch=285 time=20.99s lr=1e-06mask_ratio_lastbatch=0.164543
INFO | SYSTEM | epoch=286 time=21.41s lr=1e-06mask_ratio_lastbatch=0.175945
INFO | SYSTEM | epoch=287 time=21.02s lr=1e-06mask_ratio_lastbatch=0.164329
INFO | SYSTEM | epoch=288 time=21.00s lr=1e-06mask_ratio_lastbatch=0.172043
