INFO | SYSTEM | epoch=0 time=4.90s lr=0.001mask_ratio_lastbatch=0.229877
INFO | SYSTEM | epoch=32 time=4.20s lr=0.001mask_ratio_lastbatch=0.235596
INFO | SYSTEM | epoch=33 time=4.21s lr=0.001mask_ratio_lastbatch=0.227391
INFO | SYSTEM | epoch=34 time=4.21s lr=0.001mask_ratio_lastbatch=0.228456
INFO | SYSTEM | epoch=35 time=4.88s lr=0.001mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=36 time=4.21s lr=0.001mask_ratio_lastbatch=0.228693
INFO | SYSTEM | epoch=37 time=4.22s lr=0.001mask_ratio_lastbatch=0.228101
INFO | SYSTEM | epoch=38 time=4.20s lr=0.001mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=39 time=4.20s lr=0.001mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=40 time=4.22s lr=0.001mask_ratio_lastbatch=0.226444
INFO | SYSTEM | epoch=41 time=4.90s lr=0.001mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=42 time=4.21s lr=0.001mask_ratio_lastbatch=0.232008
INFO | SYSTEM | epoch=43 time=4.22s lr=0.001mask_ratio_lastbatch=0.227509
INFO | SYSTEM | epoch=44 time=4.21s lr=0.001mask_ratio_lastbatch=0.230114
INFO | SYSTEM | epoch=45 time=4.22s lr=0.001mask_ratio_lastbatch=0.231297
INFO | SYSTEM | epoch=46 time=4.22s lr=0.001mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=47 time=4.22s lr=0.001mask_ratio_lastbatch=0.229522
INFO | SYSTEM | epoch=48 time=4.22s lr=0.001mask_ratio_lastbatch=0.224669
INFO | SYSTEM | epoch=49 time=4.21s lr=0.001mask_ratio_lastbatch=0.226326
INFO | SYSTEM | epoch=50 time=4.87s lr=0.001mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=51 time=4.23s lr=0.001mask_ratio_lastbatch=0.230587
INFO | SYSTEM | epoch=52 time=4.22s lr=0.001mask_ratio_lastbatch=0.225497
INFO | SYSTEM | epoch=53 time=4.20s lr=0.001mask_ratio_lastbatch=0.225024
INFO | SYSTEM | epoch=54 time=4.28s lr=0.001mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=55 time=4.22s lr=0.001mask_ratio_lastbatch=0.231416
INFO | SYSTEM | epoch=56 time=4.21s lr=0.001mask_ratio_lastbatch=0.231179
INFO | SYSTEM | epoch=57 time=4.20s lr=0.001mask_ratio_lastbatch=0.225260
INFO | SYSTEM | epoch=58 time=4.20s lr=0.001mask_ratio_lastbatch=0.225497
INFO | SYSTEM | epoch=59 time=4.21s lr=0.0005mask_ratio_lastbatch=0.230824
INFO | SYSTEM | epoch=60 time=4.22s lr=0.0005mask_ratio_lastbatch=0.228101
INFO | SYSTEM | epoch=61 time=4.21s lr=0.0005mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=62 time=4.26s lr=0.0005mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=63 time=4.21s lr=0.0005mask_ratio_lastbatch=0.230232
INFO | SYSTEM | epoch=64 time=4.20s lr=0.0005mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=65 time=4.22s lr=0.0005mask_ratio_lastbatch=0.228456
INFO | SYSTEM | epoch=66 time=4.21s lr=0.0005mask_ratio_lastbatch=0.229403
INFO | SYSTEM | epoch=67 time=4.89s lr=0.0005mask_ratio_lastbatch=0.228456
INFO | SYSTEM | epoch=68 time=4.88s lr=0.0005mask_ratio_lastbatch=0.229995
INFO | SYSTEM | epoch=69 time=4.22s lr=0.0005mask_ratio_lastbatch=0.225260
INFO | SYSTEM | epoch=70 time=4.21s lr=0.0005mask_ratio_lastbatch=0.231061
INFO | SYSTEM | epoch=71 time=4.22s lr=0.0005mask_ratio_lastbatch=0.226326
INFO | SYSTEM | epoch=72 time=4.21s lr=0.0005mask_ratio_lastbatch=0.227036
INFO | SYSTEM | epoch=73 time=4.20s lr=0.0005mask_ratio_lastbatch=0.226799
INFO | SYSTEM | epoch=74 time=4.21s lr=0.0005mask_ratio_lastbatch=0.230114
INFO | SYSTEM | epoch=75 time=4.21s lr=0.0005mask_ratio_lastbatch=0.225299
INFO | SYSTEM | epoch=76 time=4.21s lr=0.0005mask_ratio_lastbatch=0.229522
INFO | SYSTEM | epoch=77 time=4.22s lr=0.00025mask_ratio_lastbatch=0.227628
INFO | SYSTEM | epoch=78 time=4.21s lr=0.00025mask_ratio_lastbatch=0.232300
INFO | SYSTEM | epoch=79 time=4.21s lr=0.00025mask_ratio_lastbatch=0.232244
INFO | SYSTEM | epoch=80 time=4.22s lr=0.00025mask_ratio_lastbatch=0.227391
INFO | SYSTEM | epoch=81 time=4.22s lr=0.00025mask_ratio_lastbatch=0.231534
INFO | SYSTEM | epoch=82 time=4.21s lr=0.00025mask_ratio_lastbatch=0.232363
INFO | SYSTEM | epoch=83 time=4.20s lr=0.00025mask_ratio_lastbatch=0.231534
INFO | SYSTEM | epoch=84 time=4.21s lr=0.00025mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=85 time=4.20s lr=0.00025mask_ratio_lastbatch=0.227865
INFO | SYSTEM | epoch=86 time=4.22s lr=0.00025mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=87 time=4.20s lr=0.000125mask_ratio_lastbatch=0.226562
INFO | SYSTEM | epoch=88 time=4.21s lr=0.000125mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=89 time=4.22s lr=0.000125mask_ratio_lastbatch=0.232481
INFO | SYSTEM | epoch=90 time=4.20s lr=0.000125mask_ratio_lastbatch=0.227273
INFO | SYSTEM | epoch=91 time=4.21s lr=0.000125mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=92 time=4.22s lr=0.000125mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=93 time=4.20s lr=0.000125mask_ratio_lastbatch=0.228101
INFO | SYSTEM | epoch=94 time=4.21s lr=0.000125mask_ratio_lastbatch=0.227628
INFO | SYSTEM | epoch=95 time=4.20s lr=0.000125mask_ratio_lastbatch=0.223805
INFO | SYSTEM | epoch=96 time=4.20s lr=0.000125mask_ratio_lastbatch=0.231179
INFO | SYSTEM | epoch=97 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=98 time=4.20s lr=6.25e-05mask_ratio_lastbatch=0.224265
INFO | SYSTEM | epoch=99 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=100 time=4.20s lr=6.25e-05mask_ratio_lastbatch=0.227154
INFO | SYSTEM | epoch=101 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.231652
INFO | SYSTEM | epoch=102 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.229167
INFO | SYSTEM | epoch=103 time=4.20s lr=6.25e-05mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=104 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.230587
INFO | SYSTEM | epoch=105 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=106 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.234619
INFO | SYSTEM | epoch=107 time=4.20s lr=3.125e-05mask_ratio_lastbatch=0.233154
INFO | SYSTEM | epoch=108 time=4.20s lr=3.125e-05mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=0 time=4.94s lr=0.001mask_ratio_lastbatch=0.226207
INFO | SYSTEM | epoch=1 time=4.90s lr=0.001mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=2 time=4.88s lr=0.001mask_ratio_lastbatch=0.230942
INFO | SYSTEM | epoch=3 time=4.22s lr=0.001mask_ratio_lastbatch=0.228220
INFO | SYSTEM | epoch=4 time=4.21s lr=0.001mask_ratio_lastbatch=0.230705
INFO | SYSTEM | epoch=5 time=4.22s lr=0.001mask_ratio_lastbatch=0.230350
INFO | SYSTEM | epoch=6 time=4.22s lr=0.001mask_ratio_lastbatch=0.231889
INFO | SYSTEM | epoch=7 time=4.88s lr=0.001mask_ratio_lastbatch=0.231889
INFO | SYSTEM | epoch=8 time=4.22s lr=0.001mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=9 time=4.22s lr=0.001mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=10 time=4.24s lr=0.001mask_ratio_lastbatch=0.225852
INFO | SYSTEM | epoch=11 time=4.22s lr=0.001mask_ratio_lastbatch=0.233191
INFO | SYSTEM | epoch=12 time=4.91s lr=0.001mask_ratio_lastbatch=0.232544
INFO | SYSTEM | epoch=13 time=4.23s lr=0.001mask_ratio_lastbatch=0.230350
INFO | SYSTEM | epoch=14 time=4.91s lr=0.001mask_ratio_lastbatch=0.230350
INFO | SYSTEM | epoch=15 time=4.24s lr=0.001mask_ratio_lastbatch=0.231416
INFO | SYSTEM | epoch=16 time=4.87s lr=0.001mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=17 time=4.21s lr=0.001mask_ratio_lastbatch=0.230942
INFO | SYSTEM | epoch=18 time=4.22s lr=0.001mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=19 time=4.89s lr=0.001mask_ratio_lastbatch=0.223485
INFO | SYSTEM | epoch=20 time=4.22s lr=0.001mask_ratio_lastbatch=0.227273
INFO | SYSTEM | epoch=21 time=4.21s lr=0.001mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=22 time=4.22s lr=0.001mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=23 time=4.21s lr=0.001mask_ratio_lastbatch=0.226681
INFO | SYSTEM | epoch=24 time=4.22s lr=0.001mask_ratio_lastbatch=0.219669
INFO | SYSTEM | epoch=25 time=4.22s lr=0.001mask_ratio_lastbatch=0.229877
INFO | SYSTEM | epoch=26 time=4.90s lr=0.001mask_ratio_lastbatch=0.227154
INFO | SYSTEM | epoch=27 time=4.21s lr=0.001mask_ratio_lastbatch=0.223722
INFO | SYSTEM | epoch=28 time=4.88s lr=0.001mask_ratio_lastbatch=0.231179
INFO | SYSTEM | epoch=29 time=4.23s lr=0.001mask_ratio_lastbatch=0.232718
INFO | SYSTEM | epoch=30 time=4.22s lr=0.001mask_ratio_lastbatch=0.227628
INFO | SYSTEM | epoch=31 time=4.22s lr=0.001mask_ratio_lastbatch=0.230705
INFO | SYSTEM | epoch=32 time=4.23s lr=0.001mask_ratio_lastbatch=0.223840
INFO | SYSTEM | epoch=33 time=4.23s lr=0.001mask_ratio_lastbatch=0.230824
INFO | SYSTEM | epoch=34 time=4.22s lr=0.001mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=35 time=4.22s lr=0.001mask_ratio_lastbatch=0.225734
INFO | SYSTEM | epoch=36 time=4.20s lr=0.001mask_ratio_lastbatch=0.228220
INFO | SYSTEM | epoch=37 time=4.89s lr=0.001mask_ratio_lastbatch=0.228575
INFO | SYSTEM | epoch=38 time=4.22s lr=0.001mask_ratio_lastbatch=0.227273
INFO | SYSTEM | epoch=39 time=4.22s lr=0.001mask_ratio_lastbatch=0.225497
INFO | SYSTEM | epoch=40 time=4.90s lr=0.001mask_ratio_lastbatch=0.226444
INFO | SYSTEM | epoch=41 time=4.22s lr=0.001mask_ratio_lastbatch=0.229167
INFO | SYSTEM | epoch=42 time=4.21s lr=0.001mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=43 time=4.88s lr=0.001mask_ratio_lastbatch=0.226326
INFO | SYSTEM | epoch=44 time=4.22s lr=0.001mask_ratio_lastbatch=0.230942
INFO | SYSTEM | epoch=45 time=4.21s lr=0.001mask_ratio_lastbatch=0.229995
INFO | SYSTEM | epoch=46 time=4.89s lr=0.001mask_ratio_lastbatch=0.225497
INFO | SYSTEM | epoch=47 time=4.23s lr=0.001mask_ratio_lastbatch=0.230824
INFO | SYSTEM | epoch=48 time=4.23s lr=0.001mask_ratio_lastbatch=0.223805
INFO | SYSTEM | epoch=49 time=4.20s lr=0.001mask_ratio_lastbatch=0.228575
INFO | SYSTEM | epoch=50 time=4.22s lr=0.001mask_ratio_lastbatch=0.227154
INFO | SYSTEM | epoch=51 time=4.22s lr=0.001mask_ratio_lastbatch=0.232126
INFO | SYSTEM | epoch=52 time=4.22s lr=0.001mask_ratio_lastbatch=0.226681
INFO | SYSTEM | epoch=53 time=4.21s lr=0.001mask_ratio_lastbatch=0.230114
INFO | SYSTEM | epoch=54 time=4.28s lr=0.001mask_ratio_lastbatch=0.227036
INFO | SYSTEM | epoch=55 time=4.22s lr=0.0005mask_ratio_lastbatch=0.227036
INFO | SYSTEM | epoch=56 time=4.22s lr=0.0005mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=57 time=4.89s lr=0.0005mask_ratio_lastbatch=0.221622
INFO | SYSTEM | epoch=58 time=4.22s lr=0.0005mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=59 time=4.23s lr=0.0005mask_ratio_lastbatch=0.230824
INFO | SYSTEM | epoch=60 time=4.23s lr=0.0005mask_ratio_lastbatch=0.220244
INFO | SYSTEM | epoch=61 time=4.21s lr=0.0005mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=62 time=4.23s lr=0.0005mask_ratio_lastbatch=0.230942
INFO | SYSTEM | epoch=63 time=4.90s lr=0.0005mask_ratio_lastbatch=0.231889
INFO | SYSTEM | epoch=64 time=4.24s lr=0.0005mask_ratio_lastbatch=0.228575
INFO | SYSTEM | epoch=65 time=4.20s lr=0.0005mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=66 time=4.22s lr=0.0005mask_ratio_lastbatch=0.230232
INFO | SYSTEM | epoch=67 time=4.22s lr=0.0005mask_ratio_lastbatch=0.229995
INFO | SYSTEM | epoch=68 time=4.22s lr=0.0005mask_ratio_lastbatch=0.230469
INFO | SYSTEM | epoch=69 time=4.22s lr=0.0005mask_ratio_lastbatch=0.229877
INFO | SYSTEM | epoch=70 time=4.21s lr=0.0005mask_ratio_lastbatch=0.228930
INFO | SYSTEM | epoch=71 time=4.23s lr=0.0005mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=72 time=4.22s lr=0.00025mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=73 time=4.21s lr=0.00025mask_ratio_lastbatch=0.230232
INFO | SYSTEM | epoch=74 time=4.89s lr=0.00025mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=75 time=4.22s lr=0.00025mask_ratio_lastbatch=0.222312
INFO | SYSTEM | epoch=76 time=4.21s lr=0.00025mask_ratio_lastbatch=0.230705
INFO | SYSTEM | epoch=77 time=4.23s lr=0.00025mask_ratio_lastbatch=0.229167
INFO | SYSTEM | epoch=78 time=4.22s lr=0.00025mask_ratio_lastbatch=0.228693
INFO | SYSTEM | epoch=79 time=4.24s lr=0.00025mask_ratio_lastbatch=0.229877
INFO | SYSTEM | epoch=80 time=4.21s lr=0.00025mask_ratio_lastbatch=0.231179
INFO | SYSTEM | epoch=81 time=4.91s lr=0.00025mask_ratio_lastbatch=0.227865
INFO | SYSTEM | epoch=82 time=4.24s lr=0.00025mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=83 time=4.22s lr=0.00025mask_ratio_lastbatch=0.229522
INFO | SYSTEM | epoch=84 time=4.89s lr=0.00025mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=85 time=4.91s lr=0.00025mask_ratio_lastbatch=0.230232
INFO | SYSTEM | epoch=86 time=4.22s lr=0.00025mask_ratio_lastbatch=0.224432
INFO | SYSTEM | epoch=87 time=4.22s lr=0.00025mask_ratio_lastbatch=0.233546
INFO | SYSTEM | epoch=88 time=4.22s lr=0.00025mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=89 time=4.23s lr=0.00025mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=90 time=4.22s lr=0.00025mask_ratio_lastbatch=0.225414
INFO | SYSTEM | epoch=91 time=4.22s lr=0.00025mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=92 time=4.21s lr=0.00025mask_ratio_lastbatch=0.236694
INFO | SYSTEM | epoch=93 time=4.88s lr=0.00025mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=94 time=4.21s lr=0.00025mask_ratio_lastbatch=0.226444
INFO | SYSTEM | epoch=95 time=4.22s lr=0.00025mask_ratio_lastbatch=0.230824
INFO | SYSTEM | epoch=96 time=4.22s lr=0.00025mask_ratio_lastbatch=0.228220
INFO | SYSTEM | epoch=97 time=4.22s lr=0.00025mask_ratio_lastbatch=0.227036
INFO | SYSTEM | epoch=98 time=4.22s lr=0.00025mask_ratio_lastbatch=0.226444
INFO | SYSTEM | epoch=99 time=4.90s lr=0.00025mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=100 time=4.23s lr=0.00025mask_ratio_lastbatch=0.221048
INFO | SYSTEM | epoch=101 time=4.23s lr=0.00025mask_ratio_lastbatch=0.228456
INFO | SYSTEM | epoch=102 time=4.22s lr=0.00025mask_ratio_lastbatch=0.227628
INFO | SYSTEM | epoch=103 time=4.23s lr=0.00025mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=104 time=4.23s lr=0.00025mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=105 time=4.22s lr=0.00025mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=106 time=4.22s lr=0.00025mask_ratio_lastbatch=0.231771
INFO | SYSTEM | epoch=107 time=4.21s lr=0.00025mask_ratio_lastbatch=0.231652
INFO | SYSTEM | epoch=108 time=4.22s lr=0.000125mask_ratio_lastbatch=0.222183
INFO | SYSTEM | epoch=109 time=4.22s lr=0.000125mask_ratio_lastbatch=0.228693
INFO | SYSTEM | epoch=110 time=4.22s lr=0.000125mask_ratio_lastbatch=0.230469
INFO | SYSTEM | epoch=111 time=4.21s lr=0.000125mask_ratio_lastbatch=0.222893
INFO | SYSTEM | epoch=112 time=4.22s lr=0.000125mask_ratio_lastbatch=0.230469
INFO | SYSTEM | epoch=113 time=4.20s lr=0.000125mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=114 time=4.21s lr=0.000125mask_ratio_lastbatch=0.222656
INFO | SYSTEM | epoch=115 time=4.22s lr=0.000125mask_ratio_lastbatch=0.228220
INFO | SYSTEM | epoch=116 time=4.20s lr=0.000125mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=117 time=4.23s lr=0.000125mask_ratio_lastbatch=0.229167
INFO | SYSTEM | epoch=118 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.227865
INFO | SYSTEM | epoch=119 time=4.23s lr=6.25e-05mask_ratio_lastbatch=0.227036
INFO | SYSTEM | epoch=120 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.231889
INFO | SYSTEM | epoch=121 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.224787
INFO | SYSTEM | epoch=122 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=123 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=124 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.231061
INFO | SYSTEM | epoch=125 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.229403
INFO | SYSTEM | epoch=126 time=4.21s lr=6.25e-05mask_ratio_lastbatch=0.229877
INFO | SYSTEM | epoch=127 time=4.22s lr=6.25e-05mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=128 time=4.20s lr=3.125e-05mask_ratio_lastbatch=0.230469
INFO | SYSTEM | epoch=129 time=4.23s lr=3.125e-05mask_ratio_lastbatch=0.229877
INFO | SYSTEM | epoch=130 time=4.22s lr=3.125e-05mask_ratio_lastbatch=0.234493
INFO | SYSTEM | epoch=131 time=4.22s lr=3.125e-05mask_ratio_lastbatch=0.230587
INFO | SYSTEM | epoch=132 time=4.21s lr=3.125e-05mask_ratio_lastbatch=0.231061
INFO | SYSTEM | epoch=133 time=4.22s lr=3.125e-05mask_ratio_lastbatch=0.230114
INFO | SYSTEM | epoch=134 time=4.22s lr=3.125e-05mask_ratio_lastbatch=0.229640
INFO | SYSTEM | epoch=135 time=4.21s lr=3.125e-05mask_ratio_lastbatch=0.227391
INFO | SYSTEM | epoch=136 time=4.21s lr=3.125e-05mask_ratio_lastbatch=0.229167
INFO | SYSTEM | epoch=137 time=4.21s lr=3.125e-05mask_ratio_lastbatch=0.225616
INFO | SYSTEM | epoch=138 time=4.22s lr=1.5625e-05mask_ratio_lastbatch=0.227628
INFO | SYSTEM | epoch=139 time=4.23s lr=1.5625e-05mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=0 time=4.97s lr=0.001mask_ratio_lastbatch=0.227983
INFO | SYSTEM | epoch=1 time=4.89s lr=0.001mask_ratio_lastbatch=0.227391
INFO | SYSTEM | epoch=2 time=4.90s lr=0.001mask_ratio_lastbatch=0.217831
INFO | SYSTEM | epoch=3 time=4.89s lr=0.001mask_ratio_lastbatch=0.231061
INFO | SYSTEM | epoch=4 time=4.22s lr=0.001mask_ratio_lastbatch=0.229522
INFO | SYSTEM | epoch=5 time=4.21s lr=0.001mask_ratio_lastbatch=0.228101
INFO | SYSTEM | epoch=6 time=4.21s lr=0.001mask_ratio_lastbatch=0.229995
INFO | SYSTEM | epoch=7 time=4.89s lr=0.001mask_ratio_lastbatch=0.229759
INFO | SYSTEM | epoch=8 time=4.20s lr=0.001mask_ratio_lastbatch=0.231179
INFO | SYSTEM | epoch=9 time=4.90s lr=0.001mask_ratio_lastbatch=0.226089
INFO | SYSTEM | epoch=10 time=4.91s lr=0.001mask_ratio_lastbatch=0.226207
INFO | SYSTEM | epoch=11 time=4.23s lr=0.001mask_ratio_lastbatch=0.227509
INFO | SYSTEM | epoch=12 time=4.23s lr=0.001mask_ratio_lastbatch=0.227865
INFO | SYSTEM | epoch=13 time=4.24s lr=0.001mask_ratio_lastbatch=0.225379
INFO | SYSTEM | epoch=14 time=4.22s lr=0.001mask_ratio_lastbatch=0.232008
INFO | SYSTEM | epoch=15 time=4.23s lr=0.001mask_ratio_lastbatch=0.228338
INFO | SYSTEM | epoch=16 time=4.24s lr=0.001mask_ratio_lastbatch=0.224905
INFO | SYSTEM | epoch=17 time=4.88s lr=0.001mask_ratio_lastbatch=0.225852
INFO | SYSTEM | epoch=18 time=4.23s lr=0.001mask_ratio_lastbatch=0.227865
INFO | SYSTEM | epoch=19 time=4.91s lr=0.001mask_ratio_lastbatch=0.230587
INFO | SYSTEM | epoch=20 time=4.22s lr=0.001mask_ratio_lastbatch=0.227746
INFO | SYSTEM | epoch=21 time=4.24s lr=0.001mask_ratio_lastbatch=0.226918
INFO | SYSTEM | epoch=22 time=4.24s lr=0.001mask_ratio_lastbatch=0.229759
INFO | SYSTEM | epoch=23 time=4.24s lr=0.001mask_ratio_lastbatch=0.226681
INFO | SYSTEM | epoch=24 time=4.90s lr=0.001mask_ratio_lastbatch=0.230114
INFO | SYSTEM | epoch=25 time=4.23s lr=0.001mask_ratio_lastbatch=0.229167
INFO | SYSTEM | epoch=26 time=4.21s lr=0.001mask_ratio_lastbatch=0.230350
INFO | SYSTEM | epoch=27 time=4.23s lr=0.001mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=28 time=4.90s lr=0.001mask_ratio_lastbatch=0.229759
INFO | SYSTEM | epoch=29 time=4.21s lr=0.001mask_ratio_lastbatch=0.227865
INFO | SYSTEM | epoch=30 time=4.21s lr=0.001mask_ratio_lastbatch=0.229403
INFO | SYSTEM | epoch=31 time=4.24s lr=0.001mask_ratio_lastbatch=0.226562
INFO | SYSTEM | epoch=32 time=4.24s lr=0.001mask_ratio_lastbatch=0.228220
INFO | SYSTEM | epoch=33 time=4.25s lr=0.001mask_ratio_lastbatch=0.228812
INFO | SYSTEM | epoch=34 time=4.23s lr=0.001mask_ratio_lastbatch=0.229285
INFO | SYSTEM | epoch=35 time=4.23s lr=0.001mask_ratio_lastbatch=0.225260
INFO | SYSTEM | epoch=36 time=4.23s lr=0.001mask_ratio_lastbatch=0.227509
INFO | SYSTEM | epoch=37 time=4.22s lr=0.0005mask_ratio_lastbatch=0.231652
INFO | SYSTEM | epoch=38 time=4.92s lr=0.0005mask_ratio_lastbatch=0.229048
INFO | SYSTEM | epoch=39 time=4.24s lr=0.0005mask_ratio_lastbatch=0.226799
INFO | SYSTEM | epoch=40 time=4.22s lr=0.0005mask_ratio_lastbatch=0.226799
INFO | SYSTEM | epoch=41 time=4.23s lr=0.0005mask_ratio_lastbatch=0.228693
INFO | SYSTEM | epoch=42 time=4.89s lr=0.0005mask_ratio_lastbatch=0.227391
