INFO | Test - WorstChannelByMAE: ch=0 mae=0.468663 (n=8076)
INFO | - Epoch 014, ExpID 6562 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.40511
INFO | Val - Loss, MSE, MAE: 0.72510, 0.72510, 0.34161
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.50846, 0.50846, 0.31554
INFO | Test - Points (EXACT): total_masked=39143 correct=2723 right_rate=6.9565%
INFO | - Epoch 015, ExpID 6562 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.75443
INFO | Val - Loss, MSE, MAE: 0.74093, 0.74093, 0.33143
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.50846, 0.50846, 0.31554
INFO | Test - Points (EXACT): total_masked=39143 correct=2723 right_rate=6.9565%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.465809 (n=8076)
INFO | - Epoch 016, ExpID 6562 best_epoch=16 improved=1
INFO | Train - Loss (last batch): 0.32062
INFO | Val - Loss, MSE, MAE: 0.68745, 0.68745, 0.34243
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 017, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.30367
INFO | Val - Loss, MSE, MAE: 0.72201, 0.72201, 0.33331
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 018, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.41790
INFO | Val - Loss, MSE, MAE: 0.69474, 0.69474, 0.32936
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 019, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.33585
INFO | Val - Loss, MSE, MAE: 0.70871, 0.70871, 0.32842
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 020, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.43674
INFO | Val - Loss, MSE, MAE: 0.71021, 0.71021, 0.33616
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 021, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.44732
INFO | Val - Loss, MSE, MAE: 0.74975, 0.74975, 0.34366
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 022, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.56090
INFO | Val - Loss, MSE, MAE: 0.69793, 0.69793, 0.35025
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 023, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.59384
INFO | Val - Loss, MSE, MAE: 0.70971, 0.70971, 0.33981
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 024, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.41321
INFO | Val - Loss, MSE, MAE: 0.75944, 0.75944, 0.34413
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 025, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.41376
INFO | Val - Loss, MSE, MAE: 0.78067, 0.78067, 0.33105
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 026, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.59805
INFO | Val - Loss, MSE, MAE: 0.71380, 0.71380, 0.33207
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | - Epoch 027, ExpID 6562 best_epoch=16 improved=0
INFO | Train - Loss (last batch): 0.38526
INFO | Val - Loss, MSE, MAE: 0.70916, 0.70916, 0.33318
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.50639, 0.50639, 0.32000
INFO | Test - Points (EXACT): total_masked=39143 correct=3317 right_rate=8.4741%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.421929 (n=8076)
INFO | - Epoch 028, ExpID 6562 best_epoch=28 improved=1
INFO | Train - Loss (last batch): 0.43777
INFO | Val - Loss, MSE, MAE: 0.68677, 0.68677, 0.32540
INFO | Test - Best epoch, Loss, MSE, MAE: 28, 0.50687, 0.50687, 0.30307
INFO | Test - Points (EXACT): total_masked=39143 correct=2189 right_rate=5.5923%
INFO | - Epoch 029, ExpID 6562 best_epoch=28 improved=0
INFO | Train - Loss (last batch): 0.46856
INFO | Val - Loss, MSE, MAE: 0.70462, 0.70462, 0.32525
INFO | Test - Best epoch, Loss, MSE, MAE: 28, 0.50687, 0.50687, 0.30307
INFO | Test - Points (EXACT): total_masked=39143 correct=2189 right_rate=5.5923%
INFO | - Epoch 030, ExpID 6562 best_epoch=28 improved=0
INFO | Train - Loss (last batch): 0.44068
INFO | Val - Loss, MSE, MAE: 0.69622, 0.69622, 0.33115
INFO | Test - Best epoch, Loss, MSE, MAE: 28, 0.50687, 0.50687, 0.30307
INFO | Test - Points (EXACT): total_masked=39143 correct=2189 right_rate=5.5923%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.445672 (n=8076)
INFO | - Epoch 031, ExpID 6562 best_epoch=31 improved=1
INFO | Train - Loss (last batch): 0.40263
INFO | Val - Loss, MSE, MAE: 0.68241, 0.68241, 0.33051
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 032, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.36378
INFO | Val - Loss, MSE, MAE: 0.71669, 0.71669, 0.34080
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 033, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.38685
INFO | Val - Loss, MSE, MAE: 0.68839, 0.68839, 0.32834
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 034, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.26973
INFO | Val - Loss, MSE, MAE: 0.71610, 0.71610, 0.32463
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 035, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.21844
INFO | Val - Loss, MSE, MAE: 0.71949, 0.71949, 0.33163
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 036, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.46302
INFO | Val - Loss, MSE, MAE: 0.71647, 0.71647, 0.33041
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 037, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.29679
INFO | Val - Loss, MSE, MAE: 0.74539, 0.74539, 0.32487
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 038, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.59021
INFO | Val - Loss, MSE, MAE: 0.71612, 0.71612, 0.33182
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 039, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.39816
INFO | Val - Loss, MSE, MAE: 0.73761, 0.73761, 0.34093
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 040, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.39692
INFO | Val - Loss, MSE, MAE: 0.70906, 0.70906, 0.32767
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 041, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.47059
INFO | Val - Loss, MSE, MAE: 0.72834, 0.72834, 0.32937
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 042, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.49284
INFO | Val - Loss, MSE, MAE: 0.69300, 0.69300, 0.33003
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 043, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.31009
INFO | Val - Loss, MSE, MAE: 0.72823, 0.72823, 0.32595
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 044, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.25380
INFO | Val - Loss, MSE, MAE: 0.68849, 0.68849, 0.32463
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 045, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.56643
INFO | Val - Loss, MSE, MAE: 0.71266, 0.71266, 0.33281
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 046, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.48526
INFO | Val - Loss, MSE, MAE: 0.70783, 0.70783, 0.33356
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 047, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.50289
INFO | Val - Loss, MSE, MAE: 0.72152, 0.72152, 0.32887
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 048, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.24876
INFO | Val - Loss, MSE, MAE: 0.72384, 0.72384, 0.32512
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 049, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.37113
INFO | Val - Loss, MSE, MAE: 0.70385, 0.70385, 0.32969
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 050, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.34910
INFO | Val - Loss, MSE, MAE: 0.71857, 0.71857, 0.33195
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 051, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.51865
INFO | Val - Loss, MSE, MAE: 0.70839, 0.70839, 0.32465
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 052, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.64124
INFO | Val - Loss, MSE, MAE: 0.71268, 0.71268, 0.33255
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 053, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.47372
INFO | Val - Loss, MSE, MAE: 0.70993, 0.70993, 0.32726
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 054, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.38567
INFO | Val - Loss, MSE, MAE: 0.71057, 0.71057, 0.32377
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 055, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.25987
INFO | Val - Loss, MSE, MAE: 0.73450, 0.73450, 0.32259
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 056, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.23575
INFO | Val - Loss, MSE, MAE: 0.69780, 0.69780, 0.32511
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 057, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.22082
INFO | Val - Loss, MSE, MAE: 0.69998, 0.69998, 0.33182
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 058, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.32403
INFO | Val - Loss, MSE, MAE: 0.70037, 0.70037, 0.32492
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 059, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.37384
INFO | Val - Loss, MSE, MAE: 0.70405, 0.70405, 0.32800
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 060, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.42874
INFO | Val - Loss, MSE, MAE: 0.71965, 0.71965, 0.32895
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 061, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.36972
INFO | Val - Loss, MSE, MAE: 0.71840, 0.71840, 0.32682
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 062, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.46419
INFO | Val - Loss, MSE, MAE: 0.71921, 0.71921, 0.32448
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 063, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.38914
INFO | Val - Loss, MSE, MAE: 0.71093, 0.71093, 0.32351
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 064, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.58988
INFO | Val - Loss, MSE, MAE: 0.71592, 0.71592, 0.32393
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 065, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.66813
INFO | Val - Loss, MSE, MAE: 0.70659, 0.70659, 0.32503
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 066, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.24283
INFO | Val - Loss, MSE, MAE: 0.70312, 0.70312, 0.32323
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 067, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.28311
INFO | Val - Loss, MSE, MAE: 0.70699, 0.70699, 0.32567
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 068, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.28003
INFO | Val - Loss, MSE, MAE: 0.70329, 0.70329, 0.32249
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 069, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.41945
INFO | Val - Loss, MSE, MAE: 0.71592, 0.71592, 0.32867
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 070, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.32951
INFO | Val - Loss, MSE, MAE: 0.70824, 0.70824, 0.33038
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 071, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.39189
INFO | Val - Loss, MSE, MAE: 0.71184, 0.71184, 0.32687
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 072, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.40068
INFO | Val - Loss, MSE, MAE: 0.71597, 0.71597, 0.32494
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 073, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.38497
INFO | Val - Loss, MSE, MAE: 0.71714, 0.71714, 0.32594
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 074, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.33232
INFO | Val - Loss, MSE, MAE: 0.71826, 0.71826, 0.32900
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 075, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.44883
INFO | Val - Loss, MSE, MAE: 0.71042, 0.71042, 0.32558
INFO | Test - Best epoch, Loss, MSE, MAE: 31, 0.50357, 0.50357, 0.30826
INFO | Test - Points (EXACT): total_masked=39143 correct=4001 right_rate=10.2215%
INFO | - Epoch 076, ExpID 6562 best_epoch=31 improved=0
INFO | Train - Loss (last batch): 0.52695
INFO | Val - Loss, MSE, MAE: 0.70900, 0.70900, 0.32870
