INFO | Test - WorstChannelByMAE: ch=0 mae=0.434278 (n=8076)
INFO | Test - Points (EXACT): total_masked=39143 correct=2119 right_rate=5.4135%
INFO | - Epoch 009, ExpID 67790 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.54285
INFO | Val - Loss, MSE, MAE: 0.73169, 0.73169, 0.33761
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.51335, 0.51335, 0.31275
INFO | Test - Points (EXACT): total_masked=39143 correct=2119 right_rate=5.4135%
INFO | - Epoch 010, ExpID 67790 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.50318
INFO | Val - Loss, MSE, MAE: 0.74761, 0.74761, 0.33339
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.51335, 0.51335, 0.31275
INFO | Test - Points (EXACT): total_masked=39143 correct=2119 right_rate=5.4135%
INFO | - Epoch 011, ExpID 67790 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.73630
INFO | Val - Loss, MSE, MAE: 0.73664, 0.73664, 0.34586
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.51335, 0.51335, 0.31275
INFO | Test - Points (EXACT): total_masked=39143 correct=2119 right_rate=5.4135%
INFO | - Epoch 012, ExpID 67790 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.48419
INFO | Val - Loss, MSE, MAE: 0.77376, 0.77376, 0.34030
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.51335, 0.51335, 0.31275
INFO | Test - Points (EXACT): total_masked=39143 correct=2119 right_rate=5.4135%
INFO | - Epoch 013, ExpID 67790 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.36641
INFO | Val - Loss, MSE, MAE: 0.75875, 0.75875, 0.32751
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.51335, 0.51335, 0.31275
INFO | Test - Points (EXACT): total_masked=39143 correct=2119 right_rate=5.4135%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.434944 (n=8076)
INFO | - Epoch 014, ExpID 67790 best_epoch=14 improved=1
INFO | Train - Loss (last batch): 0.33587
INFO | Val - Loss, MSE, MAE: 0.70054, 0.70054, 0.33192
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.51822, 0.51822, 0.30908
INFO | Test - Points (EXACT): total_masked=39143 correct=4562 right_rate=11.6547%
INFO | - Epoch 015, ExpID 67790 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.28337
INFO | Val - Loss, MSE, MAE: 0.73094, 0.73094, 0.32633
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.51822, 0.51822, 0.30908
INFO | Test - Points (EXACT): total_masked=39143 correct=4562 right_rate=11.6547%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.432932 (n=8076)
INFO | - Epoch 016, ExpID 67790 best_epoch=16 improved=1
INFO | Train - Loss (last batch): 0.40328
INFO | Val - Loss, MSE, MAE: 0.68905, 0.68905, 0.33221
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.52103, 0.52103, 0.31016
INFO | Test - Points (EXACT): total_masked=39143 correct=3984 right_rate=10.1781%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.450468 (n=8076)
INFO | - Epoch 017, ExpID 67790 best_epoch=17 improved=1
INFO | Train - Loss (last batch): 0.33713
INFO | Val - Loss, MSE, MAE: 0.67887, 0.67887, 0.33274
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 018, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.33185
INFO | Val - Loss, MSE, MAE: 0.73960, 0.73960, 0.32398
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 019, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.54611
INFO | Val - Loss, MSE, MAE: 0.68683, 0.68683, 0.32874
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 020, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.51963
INFO | Val - Loss, MSE, MAE: 0.68970, 0.68970, 0.34313
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 021, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.56570
INFO | Val - Loss, MSE, MAE: 0.72996, 0.72996, 0.32272
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 022, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.50795
INFO | Val - Loss, MSE, MAE: 0.75292, 0.75292, 0.32847
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 023, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.32234
INFO | Val - Loss, MSE, MAE: 0.70567, 0.70567, 0.33290
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 024, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.42555
INFO | Val - Loss, MSE, MAE: 0.73006, 0.73006, 0.34868
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 025, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.43152
INFO | Val - Loss, MSE, MAE: 0.74357, 0.74357, 0.32459
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 026, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.35488
INFO | Val - Loss, MSE, MAE: 0.74418, 0.74418, 0.33764
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 027, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.45424
INFO | Val - Loss, MSE, MAE: 0.70693, 0.70693, 0.32734
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 028, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.37385
INFO | Val - Loss, MSE, MAE: 0.72064, 0.72064, 0.32761
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 029, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.40100
INFO | Val - Loss, MSE, MAE: 0.72040, 0.72040, 0.33722
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 030, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.38876
INFO | Val - Loss, MSE, MAE: 0.72813, 0.72813, 0.32262
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 031, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.27052
INFO | Val - Loss, MSE, MAE: 0.75733, 0.75733, 0.32718
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 032, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.41351
INFO | Val - Loss, MSE, MAE: 0.76301, 0.76301, 0.33328
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 033, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.33982
INFO | Val - Loss, MSE, MAE: 0.77354, 0.77354, 0.32605
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 034, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.31444
INFO | Val - Loss, MSE, MAE: 0.74161, 0.74161, 0.32538
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 035, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.32668
INFO | Val - Loss, MSE, MAE: 0.71970, 0.71970, 0.33248
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 036, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.35401
INFO | Val - Loss, MSE, MAE: 0.71243, 0.71243, 0.32482
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 037, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.29927
INFO | Val - Loss, MSE, MAE: 0.72340, 0.72340, 0.31778
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 038, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.38155
INFO | Val - Loss, MSE, MAE: 0.73240, 0.73240, 0.31934
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 039, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.27534
INFO | Val - Loss, MSE, MAE: 0.74094, 0.74094, 0.31782
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 040, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.42307
INFO | Val - Loss, MSE, MAE: 0.74950, 0.74950, 0.32711
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 041, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.36617
INFO | Val - Loss, MSE, MAE: 0.72885, 0.72885, 0.32710
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 042, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.37801
INFO | Val - Loss, MSE, MAE: 0.75009, 0.75009, 0.32527
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 043, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.64946
INFO | Val - Loss, MSE, MAE: 0.76270, 0.76270, 0.32259
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 044, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.61083
INFO | Val - Loss, MSE, MAE: 0.76974, 0.76974, 0.32060
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 045, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.35480
INFO | Val - Loss, MSE, MAE: 0.75481, 0.75481, 0.32685
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 046, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.30494
INFO | Val - Loss, MSE, MAE: 0.74689, 0.74689, 0.32279
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 047, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.42283
INFO | Val - Loss, MSE, MAE: 0.76083, 0.76083, 0.32006
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 048, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 1.10095
INFO | Val - Loss, MSE, MAE: 0.75433, 0.75433, 0.32064
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 049, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.38889
INFO | Val - Loss, MSE, MAE: 0.76823, 0.76823, 0.32803
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 050, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.30085
INFO | Val - Loss, MSE, MAE: 0.76232, 0.76232, 0.31723
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 051, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.47017
INFO | Val - Loss, MSE, MAE: 0.76193, 0.76193, 0.32979
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 052, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.37880
INFO | Val - Loss, MSE, MAE: 0.76933, 0.76933, 0.32430
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 053, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.24593
INFO | Val - Loss, MSE, MAE: 0.75597, 0.75597, 0.32588
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 054, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.40737
INFO | Val - Loss, MSE, MAE: 0.75219, 0.75219, 0.32023
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 055, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.31356
INFO | Val - Loss, MSE, MAE: 0.75828, 0.75828, 0.32464
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 056, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.34107
INFO | Val - Loss, MSE, MAE: 0.75193, 0.75193, 0.32913
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 057, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.40554
INFO | Val - Loss, MSE, MAE: 0.75762, 0.75762, 0.32839
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 058, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.36239
INFO | Val - Loss, MSE, MAE: 0.75850, 0.75850, 0.31952
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 059, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.54817
INFO | Val - Loss, MSE, MAE: 0.76058, 0.76058, 0.31981
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 060, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.27679
INFO | Val - Loss, MSE, MAE: 0.75295, 0.75295, 0.32379
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 061, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.62741
INFO | Val - Loss, MSE, MAE: 0.75542, 0.75542, 0.32390
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 062, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.36244
INFO | Val - Loss, MSE, MAE: 0.75763, 0.75763, 0.32233
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 063, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.33649
INFO | Val - Loss, MSE, MAE: 0.74764, 0.74764, 0.32061
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 064, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.50687
INFO | Val - Loss, MSE, MAE: 0.74976, 0.74976, 0.32356
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 065, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.31157
INFO | Val - Loss, MSE, MAE: 0.74992, 0.74992, 0.32346
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 066, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.53519
INFO | Val - Loss, MSE, MAE: 0.76014, 0.76014, 0.32180
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
INFO | - Epoch 067, ExpID 67790 best_epoch=17 improved=0
INFO | Train - Loss (last batch): 0.40963
INFO | Val - Loss, MSE, MAE: 0.75685, 0.75685, 0.32401
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.51911, 0.51911, 0.31037
INFO | Test - Points (EXACT): total_masked=39143 correct=4002 right_rate=10.2241%
