2025-12-22 02:25:38,467 | INFO | SYSTEM | epoch=0 time=6.69s lr=0.001 grad_norm=3.966737 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=2956.00 cuda_mem_max_alloc_mb=1371.40
2025-12-22 02:30:36,543 | INFO | SYSTEM | epoch=59 time=5.06s lr=6.25e-05 grad_norm=4.265702 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:30:42,050 | INFO | SYSTEM | epoch=60 time=5.51s lr=6.25e-05 grad_norm=4.270601 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:30:46,888 | INFO | SYSTEM | epoch=61 time=4.84s lr=6.25e-05 grad_norm=4.269997 mask_ratio_lastbatch=0.230824 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:30:51,756 | INFO | SYSTEM | epoch=62 time=4.87s lr=6.25e-05 grad_norm=4.272423 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:30:56,617 | INFO | SYSTEM | epoch=63 time=4.86s lr=6.25e-05 grad_norm=4.280712 mask_ratio_lastbatch=0.229048 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:01,457 | INFO | SYSTEM | epoch=64 time=4.84s lr=6.25e-05 grad_norm=4.273075 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:06,585 | INFO | SYSTEM | epoch=65 time=5.13s lr=6.25e-05 grad_norm=4.277633 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:11,424 | INFO | SYSTEM | epoch=66 time=4.84s lr=6.25e-05 grad_norm=4.275693 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:16,740 | INFO | SYSTEM | epoch=67 time=5.32s lr=6.25e-05 grad_norm=4.280616 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:21,762 | INFO | SYSTEM | epoch=68 time=5.02s lr=6.25e-05 grad_norm=4.282305 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:26,662 | INFO | SYSTEM | epoch=69 time=4.90s lr=3.125e-05 grad_norm=4.280864 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:31,571 | INFO | SYSTEM | epoch=70 time=4.91s lr=3.125e-05 grad_norm=4.284701 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:36,732 | INFO | SYSTEM | epoch=71 time=5.16s lr=3.125e-05 grad_norm=4.291032 mask_ratio_lastbatch=0.222426 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:41,786 | INFO | SYSTEM | epoch=72 time=5.05s lr=3.125e-05 grad_norm=4.287973 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:46,829 | INFO | SYSTEM | epoch=73 time=5.04s lr=3.125e-05 grad_norm=4.287680 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:51,733 | INFO | SYSTEM | epoch=74 time=4.90s lr=3.125e-05 grad_norm=4.291531 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:31:56,833 | INFO | SYSTEM | epoch=75 time=5.10s lr=3.125e-05 grad_norm=4.295428 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:02,026 | INFO | SYSTEM | epoch=76 time=5.19s lr=3.125e-05 grad_norm=4.289729 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:06,934 | INFO | SYSTEM | epoch=77 time=4.91s lr=3.125e-05 grad_norm=4.294844 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:12,003 | INFO | SYSTEM | epoch=78 time=5.07s lr=3.125e-05 grad_norm=4.294625 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:17,068 | INFO | SYSTEM | epoch=79 time=5.06s lr=1.5625e-05 grad_norm=4.296152 mask_ratio_lastbatch=0.226799 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:22,144 | INFO | SYSTEM | epoch=80 time=5.08s lr=1.5625e-05 grad_norm=4.293879 mask_ratio_lastbatch=0.223116 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:27,241 | INFO | SYSTEM | epoch=81 time=5.10s lr=1.5625e-05 grad_norm=4.297480 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:32,088 | INFO | SYSTEM | epoch=82 time=4.85s lr=1.5625e-05 grad_norm=4.298574 mask_ratio_lastbatch=0.224905 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:36,942 | INFO | SYSTEM | epoch=83 time=4.85s lr=1.5625e-05 grad_norm=4.306971 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:41,903 | INFO | SYSTEM | epoch=84 time=4.96s lr=1.5625e-05 grad_norm=4.303517 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:46,941 | INFO | SYSTEM | epoch=85 time=5.04s lr=1.5625e-05 grad_norm=4.303871 mask_ratio_lastbatch=0.229995 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:51,888 | INFO | SYSTEM | epoch=86 time=4.95s lr=1.5625e-05 grad_norm=4.305613 mask_ratio_lastbatch=0.221967 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:32:56,606 | INFO | SYSTEM | epoch=87 time=4.72s lr=1.5625e-05 grad_norm=4.305122 mask_ratio_lastbatch=0.225616 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:01,347 | INFO | SYSTEM | epoch=88 time=4.74s lr=1.5625e-05 grad_norm=4.306683 mask_ratio_lastbatch=0.236206 cuda_mem_alloc_mb=98.04 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:06,115 | INFO | SYSTEM | epoch=89 time=4.77s lr=7.8125e-06 grad_norm=4.313848 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:11,307 | INFO | SYSTEM | epoch=90 time=5.19s lr=7.8125e-06 grad_norm=4.310743 mask_ratio_lastbatch=0.236328 cuda_mem_alloc_mb=98.22 cuda_mem_reserved_mb=4086.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:16,560 | INFO | SYSTEM | epoch=91 time=5.25s lr=7.8125e-06 grad_norm=4.309668 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:21,742 | INFO | SYSTEM | epoch=92 time=5.18s lr=7.8125e-06 grad_norm=4.311001 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:26,922 | INFO | SYSTEM | epoch=93 time=5.18s lr=7.8125e-06 grad_norm=4.309602 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:31,890 | INFO | SYSTEM | epoch=94 time=4.97s lr=7.8125e-06 grad_norm=4.312095 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:37,076 | INFO | SYSTEM | epoch=95 time=5.19s lr=7.8125e-06 grad_norm=4.317271 mask_ratio_lastbatch=0.223920 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:42,340 | INFO | SYSTEM | epoch=96 time=5.26s lr=7.8125e-06 grad_norm=4.320534 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:47,165 | INFO | SYSTEM | epoch=97 time=4.82s lr=7.8125e-06 grad_norm=4.319002 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:52,086 | INFO | SYSTEM | epoch=98 time=4.92s lr=7.8125e-06 grad_norm=4.320218 mask_ratio_lastbatch=0.232955 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:33:56,879 | INFO | SYSTEM | epoch=99 time=4.79s lr=3.90625e-06 grad_norm=4.318923 mask_ratio_lastbatch=0.231771 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
2025-12-22 02:34:02,507 | INFO | SYSTEM | epoch=100 time=5.63s lr=3.90625e-06 grad_norm=4.319547 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1372.96
