2025-12-22 01:31:15,274 | INFO | SYSTEM | epoch=0 time=5.27s lr=0.0001 grad_norm=80.528565 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2016.00 cuda_mem_max_alloc_mb=1479.01
2025-12-22 01:33:29,086 | INFO | SYSTEM | epoch=30 time=4.15s lr=0.0001 grad_norm=130.140625 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:33,742 | INFO | SYSTEM | epoch=31 time=4.66s lr=0.0001 grad_norm=130.229061 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:37,899 | INFO | SYSTEM | epoch=32 time=4.16s lr=0.0001 grad_norm=130.272799 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:42,553 | INFO | SYSTEM | epoch=33 time=4.65s lr=0.0001 grad_norm=130.349117 mask_ratio_lastbatch=0.230824 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:46,697 | INFO | SYSTEM | epoch=34 time=4.14s lr=0.0001 grad_norm=130.440401 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:51,367 | INFO | SYSTEM | epoch=35 time=4.67s lr=0.0001 grad_norm=130.435414 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:55,503 | INFO | SYSTEM | epoch=36 time=4.14s lr=0.0001 grad_norm=130.456776 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:33:59,647 | INFO | SYSTEM | epoch=37 time=4.14s lr=0.0001 grad_norm=130.494102 mask_ratio_lastbatch=0.231534 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:04,445 | INFO | SYSTEM | epoch=38 time=4.66s lr=0.0001 grad_norm=130.527340 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:08,585 | INFO | SYSTEM | epoch=39 time=4.14s lr=0.0001 grad_norm=130.674842 mask_ratio_lastbatch=0.232481 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:12,726 | INFO | SYSTEM | epoch=40 time=4.14s lr=0.0001 grad_norm=130.642635 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:17,380 | INFO | SYSTEM | epoch=41 time=4.65s lr=0.0001 grad_norm=130.609245 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:22,045 | INFO | SYSTEM | epoch=42 time=4.66s lr=0.0001 grad_norm=130.694937 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:26,805 | INFO | SYSTEM | epoch=43 time=4.76s lr=0.0001 grad_norm=130.701431 mask_ratio_lastbatch=0.223011 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:30,961 | INFO | SYSTEM | epoch=44 time=4.16s lr=0.0001 grad_norm=130.687647 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:35,118 | INFO | SYSTEM | epoch=45 time=4.16s lr=0.0001 grad_norm=130.684150 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:39,279 | INFO | SYSTEM | epoch=46 time=4.16s lr=0.0001 grad_norm=130.793857 mask_ratio_lastbatch=0.230824 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:43,957 | INFO | SYSTEM | epoch=47 time=4.68s lr=0.0001 grad_norm=130.839582 mask_ratio_lastbatch=0.223248 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:48,634 | INFO | SYSTEM | epoch=48 time=4.68s lr=0.0001 grad_norm=130.806117 mask_ratio_lastbatch=0.225971 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:52,792 | INFO | SYSTEM | epoch=49 time=4.16s lr=0.0001 grad_norm=130.831781 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:34:56,961 | INFO | SYSTEM | epoch=50 time=4.17s lr=0.0001 grad_norm=130.915653 mask_ratio_lastbatch=0.224905 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:01,641 | INFO | SYSTEM | epoch=51 time=4.68s lr=0.0001 grad_norm=130.866571 mask_ratio_lastbatch=0.225643 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:05,795 | INFO | SYSTEM | epoch=52 time=4.15s lr=0.0001 grad_norm=130.947139 mask_ratio_lastbatch=0.231534 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:10,466 | INFO | SYSTEM | epoch=53 time=4.67s lr=0.0001 grad_norm=130.954513 mask_ratio_lastbatch=0.232836 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:14,617 | INFO | SYSTEM | epoch=54 time=4.15s lr=0.0001 grad_norm=130.950504 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:18,781 | INFO | SYSTEM | epoch=55 time=4.16s lr=0.0001 grad_norm=130.934531 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:22,929 | INFO | SYSTEM | epoch=56 time=4.15s lr=0.0001 grad_norm=131.013082 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:27,601 | INFO | SYSTEM | epoch=57 time=4.67s lr=0.0001 grad_norm=130.952695 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:31,757 | INFO | SYSTEM | epoch=58 time=4.16s lr=0.0001 grad_norm=131.040604 mask_ratio_lastbatch=0.232599 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:35,900 | INFO | SYSTEM | epoch=59 time=4.14s lr=0.0001 grad_norm=130.985920 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:40,042 | INFO | SYSTEM | epoch=60 time=4.14s lr=0.0001 grad_norm=131.029278 mask_ratio_lastbatch=0.226799 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:44,220 | INFO | SYSTEM | epoch=61 time=4.18s lr=0.0001 grad_norm=131.061547 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:48,366 | INFO | SYSTEM | epoch=62 time=4.14s lr=0.0001 grad_norm=131.020233 mask_ratio_lastbatch=0.232244 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:53,051 | INFO | SYSTEM | epoch=63 time=4.68s lr=0.0001 grad_norm=131.127429 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:35:57,758 | INFO | SYSTEM | epoch=64 time=4.71s lr=0.0001 grad_norm=131.074187 mask_ratio_lastbatch=0.226562 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:01,921 | INFO | SYSTEM | epoch=65 time=4.16s lr=0.0001 grad_norm=131.092018 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:06,076 | INFO | SYSTEM | epoch=66 time=4.15s lr=0.0001 grad_norm=131.058809 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:10,239 | INFO | SYSTEM | epoch=67 time=4.16s lr=0.0001 grad_norm=131.118918 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:14,396 | INFO | SYSTEM | epoch=68 time=4.16s lr=0.0001 grad_norm=131.158432 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:18,560 | INFO | SYSTEM | epoch=69 time=4.16s lr=0.0001 grad_norm=131.135461 mask_ratio_lastbatch=0.231652 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:22,742 | INFO | SYSTEM | epoch=70 time=4.18s lr=0.0001 grad_norm=131.035919 mask_ratio_lastbatch=0.231534 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:26,918 | INFO | SYSTEM | epoch=71 time=4.17s lr=0.0001 grad_norm=131.108721 mask_ratio_lastbatch=0.226444 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:31,079 | INFO | SYSTEM | epoch=72 time=4.16s lr=0.0001 grad_norm=131.150985 mask_ratio_lastbatch=0.221278 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:35,230 | INFO | SYSTEM | epoch=73 time=4.15s lr=5e-05 grad_norm=131.196854 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:39,390 | INFO | SYSTEM | epoch=74 time=4.16s lr=5e-05 grad_norm=131.096728 mask_ratio_lastbatch=0.230587 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:43,549 | INFO | SYSTEM | epoch=75 time=4.16s lr=5e-05 grad_norm=131.109502 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:48,228 | INFO | SYSTEM | epoch=76 time=4.68s lr=5e-05 grad_norm=131.118174 mask_ratio_lastbatch=0.224550 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:52,916 | INFO | SYSTEM | epoch=77 time=4.69s lr=5e-05 grad_norm=131.298711 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:36:57,041 | INFO | SYSTEM | epoch=78 time=4.12s lr=5e-05 grad_norm=131.163172 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:01,149 | INFO | SYSTEM | epoch=79 time=4.11s lr=5e-05 grad_norm=131.202646 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:05,269 | INFO | SYSTEM | epoch=80 time=4.12s lr=5e-05 grad_norm=131.219253 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:09,411 | INFO | SYSTEM | epoch=81 time=4.14s lr=5e-05 grad_norm=131.203638 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:13,575 | INFO | SYSTEM | epoch=82 time=4.16s lr=5e-05 grad_norm=131.253355 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:17,729 | INFO | SYSTEM | epoch=83 time=4.15s lr=5e-05 grad_norm=131.265169 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:22,401 | INFO | SYSTEM | epoch=84 time=4.67s lr=5e-05 grad_norm=131.266230 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:26,561 | INFO | SYSTEM | epoch=85 time=4.16s lr=5e-05 grad_norm=131.274362 mask_ratio_lastbatch=0.231652 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:31,254 | INFO | SYSTEM | epoch=86 time=4.69s lr=5e-05 grad_norm=131.261338 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:35,420 | INFO | SYSTEM | epoch=87 time=4.16s lr=5e-05 grad_norm=131.330813 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:39,580 | INFO | SYSTEM | epoch=88 time=4.16s lr=5e-05 grad_norm=131.196511 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:43,751 | INFO | SYSTEM | epoch=89 time=4.17s lr=5e-05 grad_norm=131.296225 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:47,907 | INFO | SYSTEM | epoch=90 time=4.16s lr=5e-05 grad_norm=131.289362 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:52,071 | INFO | SYSTEM | epoch=91 time=4.16s lr=5e-05 grad_norm=131.293870 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:37:56,754 | INFO | SYSTEM | epoch=92 time=4.68s lr=5e-05 grad_norm=131.317155 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:00,921 | INFO | SYSTEM | epoch=93 time=4.17s lr=5e-05 grad_norm=131.278574 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:05,091 | INFO | SYSTEM | epoch=94 time=4.17s lr=5e-05 grad_norm=131.282679 mask_ratio_lastbatch=0.225971 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:09,261 | INFO | SYSTEM | epoch=95 time=4.17s lr=5e-05 grad_norm=131.232025 mask_ratio_lastbatch=0.232955 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:13,418 | INFO | SYSTEM | epoch=96 time=4.16s lr=5e-05 grad_norm=131.216101 mask_ratio_lastbatch=0.232244 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:18,100 | INFO | SYSTEM | epoch=97 time=4.68s lr=5e-05 grad_norm=131.282956 mask_ratio_lastbatch=0.234863 cuda_mem_alloc_mb=98.11 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:22,260 | INFO | SYSTEM | epoch=98 time=4.16s lr=5e-05 grad_norm=131.361611 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:26,422 | INFO | SYSTEM | epoch=99 time=4.16s lr=5e-05 grad_norm=131.386572 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:31,110 | INFO | SYSTEM | epoch=100 time=4.69s lr=5e-05 grad_norm=131.356252 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:35,278 | INFO | SYSTEM | epoch=101 time=4.17s lr=5e-05 grad_norm=131.282183 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
2025-12-22 01:38:39,428 | INFO | SYSTEM | epoch=102 time=4.15s lr=5e-05 grad_norm=131.386934 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=2020.00 cuda_mem_max_alloc_mb=1480.10
