2025-12-22 02:23:43,983 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.498390 diff=-0.493843 abs_err=0.493843
2025-12-22 02:24:21,681 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.424643 diff=-0.444408 abs_err=0.444408
2025-12-22 02:24:21,681 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=63 t=25 var_idx=9 tp=1.266333 y_true=0.174672 y_pred=0.599568 diff=0.424896 abs_err=0.424896
2025-12-22 02:24:21,682 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.577997 diff=-0.418762 abs_err=0.418762
2025-12-22 02:24:21,682 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.578129 diff=-0.418613 abs_err=0.418613
2025-12-22 02:24:21,682 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=38 t=6 var_idx=6 tp=1.088000 y_true=0.919100 y_pred=0.504336 diff=-0.414764 abs_err=0.414764
2025-12-22 02:24:21,682 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=38 t=16 var_idx=6 tp=1.196000 y_true=0.916062 y_pred=0.503054 diff=-0.413009 abs_err=0.413009
2025-12-22 02:24:21,682 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=54 t=19 var_idx=10 tp=1.239000 y_true=0.448052 y_pred=0.447927 diff=-0.000124 abs_err=0.000124
2025-12-22 02:24:21,683 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=11 t=18 var_idx=3 tp=1.193333 y_true=0.546289 y_pred=0.546415 diff=0.000126 abs_err=0.000126
2025-12-22 02:24:21,683 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=12 t=7 var_idx=2 tp=1.085333 y_true=0.430597 y_pred=0.430427 diff=-0.000169 abs_err=0.000169
2025-12-22 02:24:21,683 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-22 02:24:34,223 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.780354 diff=0.727073 abs_err=0.727073
2025-12-22 02:24:34,223 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.780507 diff=0.725969 abs_err=0.725969
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.468585 diff=-0.523648 abs_err=0.523648
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.371300 diff=-0.498599 abs_err=0.498599
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.371992 diff=-0.497058 abs_err=0.497058
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.550346 diff=-0.446413 abs_err=0.446413
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.550483 diff=-0.446260 abs_err=0.446260
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=63 t=29 var_idx=10 tp=1.302333 y_true=0.792565 y_pred=0.415486 diff=-0.377079 abs_err=0.377079
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=37 t=28 var_idx=8 tp=1.313000 y_true=0.390381 y_pred=0.755924 diff=0.365544 abs_err=0.365544
2025-12-22 02:24:34,224 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=13 t=27 var_idx=9 tp=1.310667 y_true=0.792085 y_pred=0.449818 diff=-0.342266 abs_err=0.342266
2025-12-22 02:24:34,225 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=29 t=21 var_idx=10 tp=1.216667 y_true=0.624138 y_pred=0.624117 diff=-0.000021 abs_err=0.000021
2025-12-22 02:24:34,225 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=60 t=19 var_idx=9 tp=1.221000 y_true=0.656023 y_pred=0.656062 diff=0.000039 abs_err=0.000039
2025-12-22 02:24:34,225 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=22 t=24 var_idx=2 tp=1.252667 y_true=0.384746 y_pred=0.384690 diff=-0.000055 abs_err=0.000055
2025-12-22 02:24:34,225 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
2025-12-22 02:24:46,832 | INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.758970 diff=0.705689 abs_err=0.705689
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.759120 diff=0.704581 abs_err=0.704581
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.445955 diff=-0.423945 abs_err=0.423945
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.446479 diff=-0.422572 abs_err=0.422572
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.580963 diff=-0.411270 abs_err=0.411270
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.643616 diff=0.384582 abs_err=0.384582
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.629198 diff=-0.367561 abs_err=0.367561
2025-12-22 02:24:46,833 | INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.629335 diff=-0.367408 abs_err=0.367408
2025-12-22 02:24:46,834 | INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.513556 diff=0.352771 abs_err=0.352771
2025-12-22 02:24:46,834 | INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=37 t=28 var_idx=8 tp=1.313000 y_true=0.390381 y_pred=0.732653 diff=0.342273 abs_err=0.342273
2025-12-22 02:24:46,834 | INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=44 t=21 var_idx=1 tp=1.232333 y_true=0.383883 y_pred=0.383883 diff=-0.000000 abs_err=0.000000
2025-12-22 02:24:46,834 | INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=50 t=10 var_idx=6 tp=1.121667 y_true=0.824046 y_pred=0.824044 diff=-0.000002 abs_err=0.000002
2025-12-22 02:24:46,834 | INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=61 t=20 var_idx=2 tp=1.221000 y_true=0.393190 y_pred=0.393202 diff=0.000012 abs_err=0.000012
2025-12-22 02:24:46,835 | INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.730714 diff=0.677433 abs_err=0.677433
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.730815 diff=0.676277 abs_err=0.676277
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=3/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.408485 diff=-0.461415 abs_err=0.461415
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=4/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.408588 diff=-0.460463 abs_err=0.460463
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=5/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.557345 diff=-0.434888 abs_err=0.434888
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=6/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.637384 diff=0.378350 abs_err=0.378350
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=7/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.628648 diff=-0.368110 abs_err=0.368110
2025-12-22 02:25:10,581 | INFO | TOP_ERR | split=test epoch=7 rank=8/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.628827 diff=-0.367916 abs_err=0.367916
2025-12-22 02:25:10,582 | INFO | TOP_ERR | split=test epoch=7 rank=9/10 b=40 t=23 var_idx=10 tp=1.259000 y_true=0.636779 y_pred=0.284505 diff=-0.352275 abs_err=0.352275
2025-12-22 02:25:10,582 | INFO | TOP_ERR | split=test epoch=7 rank=10/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.506423 diff=0.345638 abs_err=0.345638
2025-12-22 02:25:10,582 | INFO | TOP_BEST | split=test epoch=7 rank=1/3 b=47 t=16 var_idx=0 tp=1.169333 y_true=0.561150 y_pred=0.561154 diff=0.000005 abs_err=0.000005
2025-12-22 02:25:10,582 | INFO | TOP_BEST | split=test epoch=7 rank=2/3 b=12 t=17 var_idx=2 tp=1.193333 y_true=0.422259 y_pred=0.422250 diff=-0.000008 abs_err=0.000008
2025-12-22 02:25:10,582 | INFO | TOP_BEST | split=test epoch=7 rank=3/3 b=11 t=22 var_idx=1 tp=1.238333 y_true=0.382317 y_pred=0.382306 diff=-0.000011 abs_err=0.000011
2025-12-22 02:25:10,583 | INFO | TOP_OK | split=test epoch=7 none_found (no exact matches)
2025-12-22 02:25:45,520 | INFO | TOP_ERR | split=test epoch=10 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.755592 diff=0.702311 abs_err=0.702311
2025-12-22 02:25:45,520 | INFO | TOP_ERR | split=test epoch=10 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.755705 diff=0.701167 abs_err=0.701167
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=3/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.442273 diff=-0.427627 abs_err=0.427627
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=4/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.442629 diff=-0.426422 abs_err=0.426422
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=5/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.568948 diff=-0.423285 abs_err=0.423285
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=6/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.642231 diff=0.383197 abs_err=0.383197
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=7/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.534529 diff=0.373744 abs_err=0.373744
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=8/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.474534 diff=0.337785 abs_err=0.337785
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=9/10 b=10 t=22 var_idx=10 tp=1.265333 y_true=0.166149 y_pred=0.503650 diff=0.337500 abs_err=0.337500
2025-12-22 02:25:45,521 | INFO | TOP_ERR | split=test epoch=10 rank=10/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.660002 diff=-0.336757 abs_err=0.336757
2025-12-22 02:25:45,522 | INFO | TOP_BEST | split=test epoch=10 rank=1/3 b=8 t=11 var_idx=1 tp=1.121333 y_true=0.429383 y_pred=0.429368 diff=-0.000015 abs_err=0.000015
2025-12-22 02:25:45,522 | INFO | TOP_BEST | split=test epoch=10 rank=2/3 b=14 t=20 var_idx=7 tp=1.220333 y_true=0.563311 y_pred=0.563326 diff=0.000015 abs_err=0.000015
2025-12-22 02:25:45,522 | INFO | TOP_BEST | split=test epoch=10 rank=3/3 b=32 t=18 var_idx=0 tp=1.198667 y_true=0.564101 y_pred=0.564085 diff=-0.000016 abs_err=0.000016
2025-12-22 02:25:45,522 | INFO | TOP_OK | split=test epoch=10 none_found (no exact matches)
2025-12-22 02:25:58,137 | INFO | TOP_ERR | split=test epoch=11 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.735825 diff=0.682544 abs_err=0.682544
2025-12-22 02:25:58,137 | INFO | TOP_ERR | split=test epoch=11 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.735938 diff=0.681399 abs_err=0.681399
2025-12-22 02:25:58,137 | INFO | TOP_ERR | split=test epoch=11 rank=3/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.556476 diff=-0.435757 abs_err=0.435757
2025-12-22 02:25:58,137 | INFO | TOP_ERR | split=test epoch=11 rank=4/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.440986 diff=-0.428913 abs_err=0.428913
2025-12-22 02:25:58,137 | INFO | TOP_ERR | split=test epoch=11 rank=5/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.441343 diff=-0.427708 abs_err=0.427708
2025-12-22 02:25:58,137 | INFO | TOP_ERR | split=test epoch=11 rank=6/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.540609 diff=0.379824 abs_err=0.379824
2025-12-22 02:25:58,138 | INFO | TOP_ERR | split=test epoch=11 rank=7/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.637817 diff=0.378783 abs_err=0.378783
2025-12-22 02:25:58,138 | INFO | TOP_ERR | split=test epoch=11 rank=8/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.476080 diff=0.339330 abs_err=0.339330
2025-12-22 02:25:58,138 | INFO | TOP_ERR | split=test epoch=11 rank=9/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.657583 diff=-0.339176 abs_err=0.339176
2025-12-22 02:25:58,138 | INFO | TOP_ERR | split=test epoch=11 rank=10/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.657807 diff=-0.338936 abs_err=0.338936
2025-12-22 02:25:58,138 | INFO | TOP_BEST | split=test epoch=11 rank=1/3 b=8 t=0 var_idx=4 tp=1.004000 y_true=0.511403 y_pred=0.511405 diff=0.000002 abs_err=0.000002
2025-12-22 02:25:58,139 | INFO | TOP_BEST | split=test epoch=11 rank=2/3 b=61 t=7 var_idx=2 tp=1.077000 y_true=0.422204 y_pred=0.422194 diff=-0.000010 abs_err=0.000010
2025-12-22 02:25:58,139 | INFO | TOP_BEST | split=test epoch=11 rank=3/3 b=20 t=19 var_idx=5 tp=1.207333 y_true=0.545067 y_pred=0.545107 diff=0.000040 abs_err=0.000040
2025-12-22 02:25:58,139 | INFO | TOP_OK | split=test epoch=11 none_found (no exact matches)
2025-12-22 02:26:21,963 | INFO | TOP_ERR | split=test epoch=13 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.741848 diff=0.688566 abs_err=0.688566
2025-12-22 02:26:21,963 | INFO | TOP_ERR | split=test epoch=13 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.741960 diff=0.687421 abs_err=0.687421
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=3/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.568263 diff=-0.423970 abs_err=0.423970
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=4/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.464843 diff=-0.405056 abs_err=0.405056
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=5/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.465215 diff=-0.403836 abs_err=0.403836
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=6/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.646745 diff=0.387711 abs_err=0.387711
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=7/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.532935 diff=0.372150 abs_err=0.372150
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=8/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.480576 diff=0.343826 abs_err=0.343826
2025-12-22 02:26:21,964 | INFO | TOP_ERR | split=test epoch=13 rank=9/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.667568 diff=-0.329191 abs_err=0.329191
2025-12-22 02:26:21,965 | INFO | TOP_ERR | split=test epoch=13 rank=10/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.667852 diff=-0.328890 abs_err=0.328890
2025-12-22 02:26:21,965 | INFO | TOP_BEST | split=test epoch=13 rank=1/3 b=20 t=13 var_idx=4 tp=1.135333 y_true=0.562781 y_pred=0.562786 diff=0.000004 abs_err=0.000004
